node.number,load.type,status,region,zone,active.power.MW,reactive.power.MVAR,active.power.const.current.MW,reactive.power.const.current.MVAR,active.power.const.admittance.MW,reactive.power.const.admittance.MVAR,owner.number
161865,1,1,1,16,34.074,6.919,0,0,0,0,53
161865,CR,0,1,16,0,0,0,0,0,10.86,53
161866,1,1,1,16,24.441,4.963,0,0,0,0,53
161866,CR,0,1,16,0,0,0,0,0,5.43,53
161867,1,1,1,16,31.027,6.3,0,0,0,0,53
161867,CR,0,1,16,0,0,0,0,0,16.29,53
161868,1,1,1,16,28.988,5.886,0,0,0,0,53
161868,CR,0,1,16,0,0,0,0,0,10.86,53
161869,1,1,1,16,36.805,7.474,0,0,0,0,53
161869,CR,0,1,16,0,0,0,0,0,5.43,53
161870,1,1,1,16,13.325,2.706,0,0,0,0,53
161870,CR,0,1,16,0,0,0,0,0,10.86,53
161871,1,1,1,16,31.657,6.428,0,0,0,0,53
161871,CR,0,1,16,0,0,0,0,0,5.43,53
161872,1,1,1,16,32.721,6.644,0,0,0,0,53
161872,CR,0,1,16,0,0,0,0,0,10.86,53
161873,1,1,1,16,12.056,2.448,0,0,0,0,53
161873,CR,0,1,16,0,0,0,0,0,5.43,53
161874,1,1,1,16,13.951,2.833,0,0,0,0,53
161874,CR,0,1,16,0,0,0,0,0,5.43,53
161875,1,1,1,16,8.882,1.804,0,0,0,0,53
161875,CR,0,1,16,0,0,0,0,0,5.43,53
161876,1,1,1,16,9.216,1.871,0,0,0,0,53
161876,CR,0,1,16,0,0,0,0,0,5.43,53
161877,1,1,1,16,126.602,25.708,0,0,0,0,53
161878,1,1,1,16,22.728,4.615,0,0,0,0,53
161878,CR,0,1,16,0,0,0,0,0,5.43,53
161879,1,1,1,16,79.077,16.057,0,0,0,0,53
161879,CR,0,1,16,0,0,0,0,0,25.085,53
161880,1,1,1,16,39.936,8.109,0,0,0,0,53
161880,CR,0,1,16,0,0,0,0,0,10.751,53
161881,1,1,1,16,59.185,12.018,0,0,0,0,53
161881,CR,0,1,16,0,0,0,0,0,5.43,53
161882,1,0,1,16,10,3,0,0,0,0,53
161886,1,0,1,16,5,1,0,0,0,0,53
161887,1,0,1,16,5,1,0,0,0,0,53
162203,1,1,1,16,10.691,3.514,0,0,0,0,53
162217,BR,0,1,16,0,0,0,0,0,-16.127,53
162230,BR,0,1,16,0,0,0,0,0,-20.15,53
162233,BR,0,1,16,0,0,0,0,0,-14.579,53
162237,BR,0,1,16,0,0,0,0,0,-16.13,53
162240,1,0,1,16,40,5,0,0,0,0,53
162266,1,1,1,16,43.54,8.841,0,0,0,0,53
162295,1,0,1,16,99,20,0,0,0,0,53
162316,1,0,1,16,16.701,5.489,0,0,0,0,53
162379,1,1,1,16,45.611,14.992,0,0,0,0,1
162654,1,0,1,16,99,20,0,0,0,0,5
162929,1,0,1,16,4.594,1.52,0,0,0,0,181
171100,1,1,1,17,164.627,33.429,0,0,0,0,55
171101,1,1,1,17,104.23,21.165,0,0,0,0,55
171102,1,1,1,17,153.649,31.2,0,0,0,0,55
171103,1,1,1,17,96.491,19.593,0,0,0,0,55
171104,1,1,1,17,87.475,17.763,0,0,0,0,55
171104,CR,0,1,17,0,0,0,0,0,66.3,55
171105,1,1,1,17,83.057,16.865,0,0,0,0,55
171105,CR,0,1,17,0,0,0,0,0,66.3,55
171106,1,1,1,17,217.917,44.25,0,0,0,0,55
171107,1,0,1,17,0,0,0,0,0,0,55
171108,1,1,1,17,170.635,34.649,0,0,0,0,55
171109,1,1,1,17,101.442,20.599,0,0,0,0,55
171109,CR,0,1,17,0,0,0,0,0,33.1,55
171110,1,1,1,17,259.821,52.759,0,0,0,0,55
171111,1,1,1,17,61.876,12.564,0,0,0,0,55
171112,1,1,1,17,44.053,8.945,0,0,0,0,55
171113,1,1,1,17,108.622,22.057,0,0,0,0,55
171114,1,1,1,17,31.159,6.327,0,0,0,0,55
171115,1,1,1,17,211.254,42.897,0,0,0,0,55
171115,CR,0,1,17,0,0,0,0,0,66.3,55
171116,1,0,1,17,0,0,0,0,0,0,55
171116,CR,0,1,17,0,0,0,0,0,66.3,55
171117,1,1,1,17,165.907,33.689,0,0,0,0,55
171118,1,1,1,17,138.399,28.103,0,0,0,0,55
171119,1,1,1,17,208.523,42.342,0,0,0,0,55
171119,CR,0,1,17,0,0,0,0,0,66.3,55
171120,1,1,1,17,102.904,20.895,0,0,0,0,55
171121,1,1,1,17,60.175,12.219,0,0,0,0,55
171121,CR,0,1,17,0,0,0,0,0,66.3,55
171121,RG,0,1,17,2.25,0.15,0,0,0,0,60
171122,1,1,1,17,221.352,44.947,0,0,0,0,55
171128,1,1,1,17,109.746,22.285,0,0,0,0,55
171130,1,1,1,17,105.518,21.426,0,0,0,0,55
171130,CR,0,1,17,0,0,0,0,0,66.3,55
171131,1,1,1,17,139.559,34.977,0,0,0,0,55
171132,1,0,1,17,0,0,0,0,0,0,55
171133,1,1,1,17,117.336,23.826,0,0,0,0,55
171133,CR,0,1,17,0,0,0,0,0,33.1,55
171135,1,0,1,17,0,0,0,0,0,0,55
171135,CR,0,1,17,0,0,0,0,0,33.1,55
171135,RE,0,1,17,10.6,3,0,0,0,0,60
171136,1,1,1,17,44.056,8.946,0,0,0,0,55
171138,1,1,1,17,139.475,28.322,0,0,0,0,55
171142,1,1,1,17,246.713,50.097,0,0,0,0,55
171142,CR,0,1,17,0,0,0,0,0,66.3,55
171144,1,1,1,17,99.501,20.205,0,0,0,0,55
171144,CR,0,1,17,0,0,0,0,0,66.3,55
171147,1,1,1,17,129.159,26.227,0,0,0,0,55
171149,1,1,1,17,259.821,52.759,0,0,0,0,55
171149,CR,0,1,17,0,0,0,0,0,66.3,55
171150,1,1,1,17,124.986,25.38,0,0,0,0,55
171151,1,1,1,17,225.222,45.733,0,0,0,0,55
171151,CR,0,1,17,0,0,0,0,0,33.1,55
171154,1,1,1,17,143.558,29.151,0,0,0,0,55
171154,CR,0,1,17,0,0,0,0,0,66.3,55
171156,1,0,1,17,0,0,0,0,0,0,55
171158,1,1,1,17,159.242,32.335,0,0,0,0,55
171158,CR,0,1,17,0,0,0,0,0,66.3,55
171159,1,1,1,17,612.323,124.338,0,0,0,0,1
171161,1,1,1,17,85.527,17.367,0,0,0,0,55
171162,1,1,1,17,100.718,20.452,0,0,0,0,55
171162,CR,0,1,17,0,0,0,0,0,66.3,55
171163,1,1,1,17,76.826,15.6,0,0,0,0,55
171164,1,1,1,17,90.967,18.472,0,0,0,0,55
171165,1,1,1,17,156.235,31.725,0,0,0,0,55
171165,CR,0,1,17,0,0,0,0,0,33.1,55
171166,1,1,1,17,191.684,38.923,0,0,0,0,55
171167,1,1,1,17,39.114,7.943,0,0,0,0,55
171168,1,1,1,17,19.475,3.955,0,0,0,0,55
171169,1,0,1,17,0,0,0,0,0,0,55
171170,1,1,1,17,28.112,5.708,0,0,0,0,55
171172,1,1,1,17,25.575,5.193,0,0,0,0,55
171173,1,1,1,17,109.127,22.159,0,0,0,0,55
171174,1,1,1,17,87.725,17.813,0,0,0,0,55
171176,1,1,1,17,72.805,14.784,0,0,0,0,55
171177,1,1,1,17,100.602,20.428,0,0,0,0,55
171177,CR,0,1,17,0,0,0,0,0,33.1,55
171178,1,1,1,17,161.906,32.876,0,0,0,0,55
171178,CR,0,1,17,0,0,0,0,0,33.1,55
171179,1,1,1,17,98.773,20.057,0,0,0,0,55
171179,CR,0,1,17,0,0,0,0,0,49.7,55
171181,1,1,1,17,100.429,20.393,0,0,0,0,55
171183,1,1,1,17,93.486,18.983,0,0,0,0,55
171184,1,1,1,17,9.316,1.892,0,0,0,0,55
171185,1,1,1,17,23.708,4.814,0,0,0,0,55
171186,1,0,1,17,0,0,0,0,0,0,55
171187,1,0,1,17,0,0,0,0,0,0,55
171188,1,1,1,17,176.012,35.741,0,0,0,0,55
171189,1,0,1,17,0,0,0,0,0,0,55
171190,1,1,1,17,44.879,9.113,0,0,0,0,55
171198,1,1,1,17,22.136,4.495,0,0,0,0,55
171199,1,1,1,17,193.8,39.353,0,0,0,0,55
171237,1,1,1,17,137.011,27.821,0,0,0,0,55
171301,1,1,1,17,41.906,8.509,0,0,0,0,55
171302,1,1,1,17,43.903,8.915,0,0,0,0,55
171303,1,1,1,17,68.418,13.893,0,0,0,0,55
171304,1,1,1,17,54.876,11.143,0,0,0,0,55
171305,1,1,1,17,54.876,11.143,0,0,0,0,55
171306,1,1,1,17,46.743,9.492,0,0,0,0,55
171307,1,1,1,17,45.388,9.216,0,0,0,0,55
171308,1,1,1,17,168.648,34.245,0,0,0,0,55
171309,1,1,1,17,76.038,15.44,0,0,0,0,55
171310,1,1,1,17,103.366,20.989,0,0,0,0,55
171311,1,1,1,17,43.903,8.915,0,0,0,0,55
171312,1,1,1,17,17.441,3.542,0,0,0,0,55
171313,1,1,1,17,69.98,14.21,0,0,0,0,55
171314,1,1,1,17,23.708,4.814,0,0,0,0,55
171315,1,1,1,17,77.905,15.819,0,0,0,0,55
171316,1,1,1,17,51.483,10.454,0,0,0,0,55
171317,1,0,1,17,0,0,0,0,0,0,55
171318,1,1,1,17,21.186,4.302,0,0,0,0,55
171319,1,1,1,17,50.808,10.317,0,0,0,0,55
171320,1,1,1,17,64.986,13.196,0,0,0,0,55
171321,1,1,1,17,65.852,13.372,0,0,0,0,55
171322,1,1,1,17,25.145,5.106,0,0,0,0,55
171323,1,1,1,17,29.3,5.95,0,0,0,0,55
171324,1,1,1,17,22.858,4.642,0,0,0,0,55
171325,1,1,1,17,79.09,16.06,0,0,0,0,55
171326,1,1,1,17,98.773,20.057,0,0,0,0,55
171327,1,1,1,17,77.849,15.808,0,0,0,0,55
171328,1,1,1,17,41.53,8.433,0,0,0,0,55
171329,1,1,1,17,32.925,6.686,0,0,0,0,55
171330,1,1,1,17,146.138,29.674,0,0,0,0,55
171331,1,1,1,17,75.213,15.273,0,0,0,0,55
171332,1,1,1,17,26.438,5.368,0,0,0,0,55
171333,1,1,1,17,27.915,5.668,0,0,0,0,55
171334,1,1,1,17,34.383,6.982,0,0,0,0,55
171335,1,0,1,17,10,2,0,0,0,0,55
171336,1,1,1,17,109.746,22.285,0,0,0,0,55
171337,1,1,1,17,193.199,39.231,0,0,0,0,55
171338,1,1,1,17,71.778,14.575,0,0,0,0,55
171340,1,1,1,17,19.136,3.886,0,0,0,0,55
171341,1,1,1,17,76.291,15.491,0,0,0,0,55
171342,1,1,1,17,75.213,15.273,0,0,0,0,55
171343,1,1,1,17,32.925,6.686,0,0,0,0,55
171344,1,0,1,17,0,0,0,0,0,0,55
171345,1,1,1,17,143.558,29.151,0,0,0,0,55
171346,1,1,1,17,124.595,25.3,0,0,0,0,55
171349,1,1,1,17,163.768,33.255,0,0,0,0,55
171350,1,1,1,17,17.558,3.565,0,0,0,0,55
171351,1,1,1,17,64.472,13.092,0,0,0,0,55
171352,1,1,1,17,89.185,18.11,0,0,0,0,55
171353,1,0,1,17,0,0,0,0,0,0,55
171354,1,1,1,17,71.631,14.545,0,0,0,0,55
171355,1,0,1,17,0,0,0,0,0,0,55
171356,1,1,1,17,84.001,17.057,0,0,0,0,55
171357,1,1,1,17,39.124,7.945,0,0,0,0,55
171358,1,1,1,17,87.464,17.76,0,0,0,0,55
171359,1,1,1,17,148.5,30.154,0,0,0,0,55
171360,1,1,1,17,138.83,28.191,0,0,0,0,55
171361,1,1,1,17,32.925,6.686,0,0,0,0,55
171362,1,1,1,17,92.815,18.847,0,0,0,0,55
171363,1,1,1,17,86.821,17.63,0,0,0,0,55
171364,1,1,1,17,19.77,4.014,0,0,0,0,55
171365,1,1,1,17,64.398,13.077,0,0,0,0,55
171366,1,0,1,17,0,0,0,0,0,0,55
171367,1,1,1,17,63.68,12.931,0,0,0,0,55
171368,1,1,1,17,61.876,12.564,0,0,0,0,55
171369,1,0,1,17,0,0,0,0,0,0,55
171371,1,1,1,17,146.326,29.713,0,0,0,0,55
171372,1,1,1,17,32.62,6.624,0,0,0,0,55
171373,1,1,1,17,121.4,24.651,0,0,0,0,55
171374,1,1,1,17,30.145,6.121,0,0,0,0,55
171375,1,1,1,17,26.648,5.411,0,0,0,0,55
171376,1,1,1,17,3.22,0.654,0,0,0,0,55
171377,1,1,1,17,54.876,11.143,0,0,0,0,55
171378,1,1,1,17,109.746,22.285,0,0,0,0,55
171379,1,1,1,17,54.876,11.143,0,0,0,0,55
171380,1,1,1,17,43.903,8.915,0,0,0,0,55
171381,1,1,1,17,27.267,5.537,0,0,0,0,55
171382,1,1,1,17,48.609,9.87,0,0,0,0,55
171383,1,1,1,17,32.925,6.686,0,0,0,0,55
171384,1,1,1,17,54.876,11.143,0,0,0,0,55
171385,1,0,1,17,0,0,0,0,0,0,55
171386,1,1,1,17,28.961,5.881,0,0,0,0,55
171387,1,1,1,17,10.911,2.216,0,0,0,0,55
171388,1,1,1,17,98.18,19.936,0,0,0,0,55
171389,1,1,1,17,59.313,12.044,0,0,0,0,55
171389,CR,0,1,17,0,0,0,0,0,66.3,55
171390,1,1,1,17,23.541,4.78,0,0,0,0,55
171391,1,1,1,17,56.162,11.404,0,0,0,0,55
171392,1,1,1,17,49.647,10.081,0,0,0,0,55
171393,1,1,1,17,113.899,23.128,0,0,0,0,55
171394,1,1,1,17,43.903,8.915,0,0,0,0,55
171395,1,1,1,17,27.687,5.622,0,0,0,0,55
171396,1,1,1,17,40.984,8.322,0,0,0,0,55
171397,1,1,1,17,232.19,47.148,0,0,0,0,55
171398,1,1,1,17,94.128,19.113,0,0,0,0,55
171399,1,1,1,17,56.95,11.564,0,0,0,0,55
171501,1,1,1,17,37.18,7.55,0,0,0,0,55
171502,1,1,1,17,98.773,20.057,0,0,0,0,55
171504,1,1,1,17,108.116,21.954,0,0,0,0,55
171505,1,1,1,17,38.276,7.772,0,0,0,0,55
171506,1,1,1,17,56.902,11.555,0,0,0,0,55
171508,1,1,1,17,98.773,20.057,0,0,0,0,55
171509,1,1,1,17,20.683,4.2,0,0,0,0,55
171510,1,1,1,17,42.845,8.7,0,0,0,0,55
171511,1,1,1,17,15.469,3.141,0,0,0,0,55
171513,1,1,1,17,111.324,22.605,0,0,0,0,55
171514,1,1,1,17,89.758,18.226,0,0,0,0,55
171515,1,1,1,17,50.808,10.317,0,0,0,0,55
171516,1,1,1,17,18.496,3.756,0,0,0,0,55
171516,RF,0,1,17,2.25,0.15,0,0,0,0,60
171517,1,1,1,17,46.742,9.491,0,0,0,0,55
171518,1,1,1,17,148.07,30.067,0,0,0,0,55
171519,1,1,1,17,62.215,12.633,0,0,0,0,55
171520,1,1,1,17,48.609,9.87,0,0,0,0,55
171522,1,1,1,17,37.259,7.566,0,0,0,0,55
171523,1,1,1,17,118.63,24.089,0,0,0,0,55
171523,CR,0,1,17,0,0,0,0,0,66.3,55
171524,1,1,1,17,14.734,2.992,0,0,0,0,55
171525,1,1,1,17,30.317,6.156,0,0,0,0,55
171526,1,0,1,17,0,0,0,0,0,0,55
171527,1,1,1,17,91.12,18.503,0,0,0,0,55
171528,1,1,1,17,27.072,5.497,0,0,0,0,55
171529,1,1,1,17,4.941,1.003,0,0,0,0,55
171531,1,1,1,17,101.648,20.641,0,0,0,0,55
171532,1,1,1,17,46.742,9.491,0,0,0,0,55
171533,1,1,1,17,59.313,12.044,0,0,0,0,55
171534,1,1,1,17,46.742,9.491,0,0,0,0,55
171535,1,1,1,17,64.472,13.092,0,0,0,0,55
171536,1,0,1,17,0,0,0,0,0,0,55
171537,1,0,1,17,0,0,0,0,0,0,55
171538,1,1,1,17,175.598,35.657,0,0,0,0,55
171539,1,1,1,17,140.547,28.539,0,0,0,0,55
171539,RH,0,1,17,3.75,0.2,0,0,0,0,60
171540,1,1,1,17,105.629,21.449,0,0,0,0,55
171541,1,1,1,17,21.663,4.399,0,0,0,0,55
171542,1,1,1,17,56.95,11.564,0,0,0,0,55
171543,1,1,1,17,24.715,5.019,0,0,0,0,55
171544,1,0,1,17,0,0,0,0,0,0,55
171545,1,1,1,17,145.778,29.602,0,0,0,0,55
171546,1,1,1,17,78.187,15.877,0,0,0,0,55
171547,1,1,1,17,38.838,7.886,0,0,0,0,55
171548,1,1,1,17,43.903,8.915,0,0,0,0,55
171549,1,1,1,17,138.364,28.096,0,0,0,0,55
171550,1,1,1,17,87.802,17.829,0,0,0,0,55
171551,1,1,1,17,67.052,13.615,0,0,0,0,55
171552,1,1,1,17,80.104,16.266,0,0,0,0,55
171553,1,1,1,17,24.285,4.931,0,0,0,0,55
171554,1,1,1,17,32.925,6.686,0,0,0,0,55
171555,1,1,1,17,23.032,4.677,0,0,0,0,55
171556,1,1,1,17,76.826,15.6,0,0,0,0,55
171557,1,0,1,17,0,0,0,0,0,0,55
171558,1,1,1,17,41.53,8.433,0,0,0,0,55
171559,1,0,1,17,0,0,0,0,0,0,55
171560,1,0,1,17,0,0,0,0,0,0,55
171561,1,1,1,17,19.77,4.014,0,0,0,0,55
171569,1,1,1,17,32.925,6.686,0,0,0,0,55
171600,1,1,1,17,56.566,11.486,0,0,0,0,55
171601,1,1,1,17,39.97,8.116,0,0,0,0,55
171602,1,1,1,17,39.544,8.03,0,0,0,0,55
171603,1,1,1,17,19.336,3.926,0,0,0,0,55
171604,1,1,1,17,32.494,6.598,0,0,0,0,55
171605,1,1,1,17,69.415,14.095,0,0,0,0,55
171606,1,1,1,17,91.98,18.677,0,0,0,0,55
171607,1,1,1,17,21.339,4.333,0,0,0,0,55
171608,1,1,1,17,80.104,16.266,0,0,0,0,55
171609,1,1,1,17,110.741,22.487,0,0,0,0,55
171611,1,1,1,17,72.147,14.65,0,0,0,0,55
171612,1,0,1,17,0,0,0,0,0,0,55
171613,1,1,1,17,55.717,11.314,0,0,0,0,55
171614,1,0,1,17,0,0,0,0,0,0,55
171615,1,1,1,17,15.583,3.164,0,0,0,0,55
171616,1,1,1,17,27.267,5.537,0,0,0,0,55
171617,1,1,1,17,143.558,29.151,0,0,0,0,55
171618,1,1,1,17,76.55,15.544,0,0,0,0,55
171619,1,1,1,17,26.648,5.411,0,0,0,0,55
171620,1,1,1,17,32.925,6.686,0,0,0,0,55
171621,1,1,1,17,86.645,17.594,0,0,0,0,55
171622,1,1,1,17,31.59,6.415,0,0,0,0,55
171623,1,1,1,17,20.833,4.23,0,0,0,0,55
171624,1,1,1,17,91.12,18.503,0,0,0,0,55
171625,1,1,1,17,193.868,39.367,0,0,0,0,55
171626,1,1,1,17,56.395,11.451,0,0,0,0,55
171628,1,1,1,17,39.124,7.945,0,0,0,0,55
171629,1,1,1,17,80.71,16.389,0,0,0,0,55
171630,1,1,1,17,21.92,4.451,0,0,0,0,55
171631,1,1,1,17,64.187,13.034,0,0,0,0,55
171632,1,1,1,17,118.411,24.044,0,0,0,0,55
171633,1,1,1,17,81.449,16.539,0,0,0,0,55
171634,1,0,1,17,0,0,0,0,0,0,55
171635,1,1,1,17,120.722,24.514,0,0,0,0,55
171636,1,1,1,17,138.211,28.065,0,0,0,0,55
171637,1,1,1,17,27.267,5.537,0,0,0,0,55
171638,1,1,1,17,48.609,9.87,0,0,0,0,55
171639,1,1,1,17,66.387,13.48,0,0,0,0,55
171640,1,1,1,17,203.907,41.405,0,0,0,0,55
171641,1,1,1,17,15.583,3.164,0,0,0,0,55
171642,1,1,1,17,23.541,4.78,0,0,0,0,55
171643,1,1,1,17,72.147,14.65,0,0,0,0,55
171644,1,1,1,17,27.267,5.537,0,0,0,0,55
171645,1,1,1,17,62.215,12.633,0,0,0,0,55
171646,1,1,1,17,117.12,23.782,0,0,0,0,55
171646,CR,0,1,17,0,0,0,0,0,33.1,55
171647,1,1,1,17,56.566,11.486,0,0,0,0,55
171648,1,1,1,17,68.928,13.996,0,0,0,0,55
171649,1,1,1,17,13.379,2.717,0,0,0,0,55
171650,1,1,1,17,76.721,15.579,0,0,0,0,55
171651,1,1,1,17,143.341,29.107,0,0,0,0,55
171652,1,1,1,17,55.717,11.314,0,0,0,0,55
171653,1,1,1,17,36.409,7.393,0,0,0,0,55
171654,1,1,1,17,22.186,4.505,0,0,0,0,55
171655,1,1,1,17,210.851,42.815,0,0,0,0,55
171656,1,1,1,17,117.026,23.763,0,0,0,0,55
171657,1,1,1,17,54.876,11.143,0,0,0,0,55
171658,1,1,1,17,128.712,26.136,0,0,0,0,55
171659,1,1,1,17,58.598,11.899,0,0,0,0,55
171660,1,1,1,17,32.925,6.686,0,0,0,0,55
171661,1,1,1,17,50.073,10.168,0,0,0,0,55
171661,CR,0,1,17,0,0,0,0,0,66.3,55
171662,1,1,1,17,163.112,33.121,0,0,0,0,55
171664,1,1,1,17,65.914,13.384,0,0,0,0,55
171665,1,1,1,17,109.746,22.285,0,0,0,0,55
171667,1,1,1,17,78.657,15.972,0,0,0,0,55
171669,1,1,1,17,70.283,14.272,0,0,0,0,55
171670,1,1,1,17,74.355,15.098,0,0,0,0,55
171671,1,1,1,17,69.847,14.183,0,0,0,0,55
171672,1,1,1,17,50.126,10.179,0,0,0,0,55
171673,1,1,1,17,87.802,17.829,0,0,0,0,55
171674,1,0,1,17,0,0,0,0,0,0,55
171675,1,1,1,17,39.114,7.943,0,0,0,0,55
171676,1,1,1,17,184.119,37.387,0,0,0,0,55
171677,1,1,1,17,43.903,8.915,0,0,0,0,55
171678,1,1,1,17,27.077,5.498,0,0,0,0,55
171679,1,1,1,17,121.602,24.692,0,0,0,0,55
171680,1,1,1,17,97.473,19.793,0,0,0,0,55
171681,1,1,1,17,120.722,24.514,0,0,0,0,55
171682,1,1,1,17,120.722,24.514,0,0,0,0,55
171684,1,1,1,17,120.722,24.514,0,0,0,0,55
171685,1,1,1,17,143.334,29.105,0,0,0,0,55
171686,1,0,1,17,0,0,0,0,0,0,55
171686,CR,0,1,17,0,0,0,0,0,66.3,55
171688,1,1,1,17,87.802,17.829,0,0,0,0,55
171689,1,1,1,17,45.566,9.253,0,0,0,0,55
171690,1,1,1,17,72.147,14.65,0,0,0,0,55
171691,1,0,1,17,0,0,0,0,0,0,55
171692,1,1,1,17,165.907,33.689,0,0,0,0,55
171693,1,1,1,17,23.541,4.78,0,0,0,0,55
171694,1,1,1,17,101.442,20.599,0,0,0,0,55
171695,1,1,1,17,51.993,10.558,0,0,0,0,55
171696,1,1,1,17,39.544,8.03,0,0,0,0,55
171698,1,1,1,17,27.072,5.497,0,0,0,0,55
171699,1,1,1,17,34.807,7.068,0,0,0,0,55
171700,1,0,1,17,0,0,0,0,0,0,55
171701,1,1,1,17,0,0,0,0,0,0,55
171702,1,1,1,17,0,0,0,0,0,0,55
171703,1,0,1,17,0,0,0,0,0,0,55
171704,1,1,1,19,0,0,0,0,0,0,55
171705,1,1,1,17,0,0,0,0,0,0,55
171706,1,1,1,17,0,0,0,0,0,0,55
171707,1,1,1,17,0,0,0,0,0,0,55
171708,1,1,1,17,0,0,0,0,0,0,55
171709,1,1,1,17,0,0,0,0,0,0,55
171710,1,1,1,17,0,0,0,0,0,0,55
171711,1,1,1,17,0,0,0,0,0,0,55
171712,1,1,1,17,0,0,0,0,0,0,55
171713,1,1,1,17,0,0,0,0,0,0,55
171714,1,1,1,17,0,0,0,0,0,0,55
171715,1,0,1,17,0,0,0,0,0,0,55
171716,1,1,1,17,0,0,0,0,0,0,55
171717,1,1,1,17,0,0,0,0,0,0,55
171718,1,1,1,17,13.716,2.785,0,0,0,0,55
171719,1,1,1,17,0,0,0,0,0,0,55
171720,1,1,1,17,0,0,0,0,0,0,55
171721,1,1,1,17,0,0,0,0,0,0,55
171722,1,1,1,17,0,0,0,0,0,0,55
171723,1,1,1,17,0,0,0,0,0,0,55
171724,1,1,1,17,0,0,0,0,0,0,55
171725,1,1,1,17,0,0,0,0,0,0,55
171726,1,1,1,17,0,0,0,0,0,0,55
171728,1,1,1,17,0,0,0,0,0,0,55
171729,1,0,1,17,0,0,0,0,0,0,55
171730,1,0,1,17,0,0,0,0,0,0,55
171731,1,1,1,17,6.856,1.392,0,0,0,0,55
171732,1,0,1,17,0,0,0,0,0,0,55
171733,1,0,1,17,0,0,0,0,0,0,55
171734,1,0,1,17,0,0,0,0,0,0,55
171735,1,0,1,17,0,0,0,0,0,0,55
171736,1,0,1,17,0,0,0,0,0,0,55
171737,1,0,1,17,0,0,0,0,0,0,55
171738,1,0,1,17,0,0,0,0,0,0,55
171739,1,0,1,17,0,0,0,0,0,0,55
171740,1,0,1,17,0,0,0,0,0,0,55
171741,1,1,1,17,0,0,0,0,0,0,55
171742,1,0,1,17,0,0,0,0,0,0,55
171743,1,0,1,17,0,0,0,0,0,0,55
171744,1,0,1,17,0,0,0,0,0,0,55
171745,1,0,1,17,0,0,0,0,0,0,55
171746,1,0,1,17,0,0,0,0,0,0,55
171747,1,0,1,17,0,0,0,0,0,0,55
171748,1,0,1,17,0,0,0,0,0,0,55
171749,1,0,1,17,0,0,0,0,0,0,55
171750,1,0,1,19,0,0,0,0,0,0,55
171751,1,0,1,17,0,0,0,0,0,0,55
171752,1,0,1,17,0,0,0,0,0,0,55
171753,1,0,1,19,0,0,0,0,0,0,55
171754,1,1,1,17,13.716,2.785,0,0,0,0,55
171755,1,1,1,17,13.716,2.785,0,0,0,0,55
171756,1,1,1,17,25.147,5.106,0,0,0,0,55
171757,1,1,1,17,13.716,2.785,0,0,0,0,55
171758,1,1,1,17,11.428,2.321,0,0,0,0,55
171759,1,1,1,17,20.575,4.178,0,0,0,0,55
171760,1,1,1,17,50.292,10.212,0,0,0,0,55
171761,1,1,1,17,11.428,2.321,0,0,0,0,55
171762,1,1,1,17,6,2.42,0,0,0,0,55
171763,1,1,1,17,15.305,3.108,0,0,0,0,55
171764,1,1,1,17,196.404,39.882,0,0,0,0,55
171765,1,1,1,17,28.058,5.697,0,0,0,0,55
171766,1,1,1,17,15.305,3.108,0,0,0,0,55
171767,1,1,1,17,89.276,18.128,0,0,0,0,55
171768,1,1,1,17,28.058,5.697,0,0,0,0,55
171769,1,1,1,17,15.305,3.108,0,0,0,0,55
171770,1,1,1,17,51.016,10.359,0,0,0,0,55
171771,1,1,1,17,28.058,5.697,0,0,0,0,55
171772,1,1,1,17,28.058,5.697,0,0,0,0,55
171773,1,1,1,17,15.305,3.108,0,0,0,0,55
171774,1,1,1,17,15.305,3.108,0,0,0,0,55
171775,1,1,1,17,15.305,3.108,0,0,0,0,55
171776,1,1,1,17,15.305,3.108,0,0,0,0,55
171777,1,1,1,17,15.305,3.108,0,0,0,0,55
171778,1,1,1,17,15.305,3.108,0,0,0,0,55
171779,1,1,1,17,28.058,5.697,0,0,0,0,55
171780,1,1,1,17,28.058,5.697,0,0,0,0,55
171781,1,1,1,17,43.36,8.805,0,0,0,0,55
171782,1,1,1,17,15.305,3.108,0,0,0,0,55
171783,1,1,1,17,99.476,20.199,0,0,0,0,55
171784,1,1,1,17,28.058,5.697,0,0,0,0,55
171785,1,1,1,17,43.36,8.805,0,0,0,0,55
171786,1,1,1,17,15.305,3.108,0,0,0,0,55
171787,1,1,1,17,15.305,3.108,0,0,0,0,55
171788,1,1,1,17,126.149,25.616,0,0,0,0,55
172211,1,1,1,17,186.812,37.934,0,0,0,0,55
172222,1,0,1,17,48.9,13,0,0,0,0,55
172231,1,0,1,17,47.118,20.803,0,0,0,0,55
172257,1,0,1,17,0,0,0,0,0,0,605
172263,1,0,1,17,0,0,0,0,0,0,605
172265,1,1,1,17,74.654,15.159,0,0,0,0,55
172299,1,1,1,17,437.373,88.812,0,0,0,0,1
172500,1,1,1,17,59.466,12.075,0,0,0,0,55
172564,1,1,1,17,99.112,20.126,0,0,0,0,55
172565,1,1,1,17,99.112,20.126,0,0,0,0,112
172567,1,1,1,17,79.291,16.101,0,0,0,0,55
172568,1,1,1,17,79.291,16.101,0,0,0,0,55
172591,1,1,1,17,99.112,20.126,0,0,0,0,55
