node.number,node.name,kV,bus.type,region.number,zone.number,owner.number,voltage.mag.pu,voltage.angle.deg
512034,BOMM,220,1,5,51,1,1.00809,-3.7386
512035,CHILAKAL,220,1,5,51,1,1.00487,-4.0601
512036,CNGU,220,1,5,58,1,1.06358,-17.3527
512037,EXIMPARK,220,1,5,51,1,1.01853,1.7302
512038,GANAD2,220,1,5,51,1,1.00812,-4.1427
512039,GARIVD,220,1,5,51,1,1.02476,1.8328
512040,GAZV,220,1,5,51,1,1.02017,1.9835
512041,GUNT,220,1,5,51,1,1.00767,-5.5429
512042,HINDUPUR,220,2,5,51,1,1.0271,-13.226
512043,JAGRPDU2,220,2,5,51,1,1.00214,-4.3361
512044,KAKINADA,220,2,5,51,1,1,-3.607
512045,KALIK2,220,1,5,51,1,0.98716,-15.8538
512046,KARIM22,220,1,5,58,1,1.03706,-9.8746
512047,KLWKRT,220,1,5,58,1,1.03508,-19.0262
512048,KODUR,220,1,5,51,1,1.00658,-13.0398
512049,KOTH,220,2,5,58,1,1.01197,-1.6342
512050,LISLRU,220,2,5,51,1,1,3.8065
512051,MAILRM,220,1,5,58,1,1.05922,-14.9913
512052,MALKARAM,220,1,5,58,1,1.06748,-15.6767
512053,MANG,220,1,5,58,1,0.99001,-4.8396
512054,MINPUR,220,1,5,58,1,1.03425,-17.9897
512055,MOULALI,220,1,5,58,1,1.11062,-19.5589
512056,MRYG,220,1,5,58,1,0.98231,-11.1434
512057,MUDN,220,2,5,51,1,1.01377,-10.7926
512058,MYDUKUR,220,1,5,51,1,1.01874,-10.9975
512059,NANDYAL2,220,1,5,51,1,1.00489,-13.5948
512060,NARKET,220,1,5,58,1,1.03173,-8.974
512061,NDVL,220,1,5,51,1,0.99676,-5.2226
512062,NIRMAL,220,1,5,58,1,1.03526,-4.9394
512063,ONGO,220,1,5,51,1,1.02147,-7.7099
512064,PARUCHUR,220,1,5,51,1,1.02761,-6.01
512065,PARVADA,220,1,5,51,1,1.01798,2.2763
512066,PENDTH,220,1,5,51,1,1.01867,1.605
512067,RAJAM2,220,1,5,51,1,1.01322,-12.6436
512068,SHANKARA,220,1,5,58,1,1.0632,-15.8941
512069,SHPR,220,1,5,58,1,1.06958,-16.5452
512070,SIDP,220,1,5,58,1,1.04318,-11.2988
512071,SLRP,220,1,5,51,1,0.99483,-12.4908
512072,SMYJ,220,1,5,51,1,1.01709,-12.0862
512073,SRIS,220,2,5,51,1,1,-6.2997
512074,STEELP,220,1,5,51,1,1.02015,1.933
512075,TADIPATR,220,1,5,51,1,1.0311,-10.6134
512076,TEKKALI,220,1,5,51,1,1.0182,-2.0812
512077,USILRU,220,2,5,51,1,1,4.3883
512078,WADDEKOT,220,1,5,58,1,1.0156,-13.1163
512079,WRNG,220,1,5,58,1,1.03613,-8.3792
512080,YRGN,220,1,5,51,1,1.00198,-12.3998
512081,PODILI,220,1,5,51,1,1.03694,-5.3802
512082,GBOWLI,220,1,5,58,1,1.07037,-17.1117
512083,KNDP,220,2,5,51,1,1.01477,-3.1816
512084,VIJES1,220,2,5,51,1,1.00266,-3.7305
512085,VIJES2,220,2,5,51,1,1.00791,-3.9896
512087,VEMAGIRI,220,2,5,51,1,1.04739,2.5812
512095,BOMMANAPALLY,220,1,5,58,1,1.06097,-3.5919
512097,PULIVNDL,220,1,5,51,1,1.01222,-12.7798
512101,MARKPR,220,1,5,51,1,1.01993,-5.8474
512102,BHOTNGR,220,1,5,58,1,1.03215,-18.9045
512103,BRAHMKTR,220,1,5,51,1,1.01737,-16.6762
512104,MALYALA,220,1,5,51,1,1.01411,-17.1594
512105,APCARBID,220,1,5,51,1,1.00197,-15.5015
512106,WANPRTHY,220,1,5,58,1,1.02969,-16.9363
512107,BSMUDRAM,220,1,5,51,1,1.02676,-12.8745
512108,KALYNDUR,220,1,5,51,1,1.03677,-12.1452
512109,RAMAGIRI,220,2,5,51,1,1.01136,-14.061
512110,NARSRAOP,220,1,5,51,1,1.03228,-4.9833
512111,KVKOTA,220,1,5,51,1,1.04584,-1.6212
512112,RCVARAM,220,1,5,51,1,1.00759,-3.812
512113,PDPURAM,220,1,5,51,1,1.01325,-3.8115
512114,BHIMAVAR,220,1,5,51,1,1.02179,-3.9709
512115,GUDIVDA,220,1,5,51,1,1.02842,-3.2228
512116,PARWADA,220,4,5,51,1,1,0
512117,TEKKALI,220,4,5,51,1,1,0
512118,HWP,220,1,5,58,1,0.98648,-5.3725
512119,SITARMN,220,1,5,58,1,1.01046,-1.8798
512120,PALAKRTH,220,1,5,58,1,1.03568,-9.3878
512121,SALIVAGU,220,1,5,58,1,1.04045,-11.1076
512122,RAMAPPA,220,1,5,58,1,1.05207,-11.8464
512123,BHIMGNPR,220,1,5,58,1,1.05451,-13.5112
512124,GANGRM,220,1,5,58,1,1.06366,-14.2265
512125,NAGRAM,220,1,5,58,1,1.03588,-9.5933
512126,KAMAREDY,220,1,5,58,1,1.00244,-18.0031
512127,MEDCHAL,220,1,5,58,1,1.05413,-16.8504
512128,SHADNGR,220,1,5,58,1,1.05562,-16.0053
512129,SHAMSBD,220,1,5,58,1,1.05693,-15.8362
512130,KODUR,220,1,5,51,1,1.03994,-4.3814
512132,KONDPRM-W,220,2,5,51,1,1.04339,-9.9632
512133,URVKND,220,2,5,51,1,1.0506,-10.0845
512134,PDBHIMAV,220,1,5,51,1,1.02439,1.5611
512135,ASPIRI,220,2,5,51,1,1,0.7453
512136,MOGULV2,220,2,5,51,1,1.00691,0.671
512137,BRMPLI,220,2,5,51,1,1.04578,-11.2286
512165,JANGAON,220,1,5,58,1,1.07072,-8.0567
512166,KALLUR,220,1,5,58,1,1.05113,-5.2717
512167,HUSNABAD,220,1,5,58,1,1.05544,-10.2803
512224,GUDIWADA220,220,1,5,51,51,1.03304,-2.8889
512235,KORUPROLU,220,1,5,51,51,1.03246,3.7273
514001,RSTP,400,3,5,58,1,1,0
514002,HYDR,400,1,5,58,1,1.03869,-8.8877
514003,NSAG,400,1,5,58,1,1.04853,-5.5814
514004,KHAM,400,1,5,58,1,1.05681,-3.2768
514005,VIJW,400,1,5,51,1,1.0561,-0.1191
514006,GAZW,400,1,5,51,1,1.03582,6.4721
514007,CUDP,400,2,5,51,1,1.05051,-8.0732
514008,GOOT,400,1,5,51,1,1.05368,-8.9141
514009,CHAND-SR,400,1,5,58,1,0.9768,6.231
514010,GAZU-SR,400,1,5,51,1,1.03582,6.4721
514011,SSLBPH4,400,2,5,58,1,1.04804,-4.8587
514012,HYDR-AP4,400,1,5,58,1,1.05117,-8.7498
514013,KURNOOL4,400,2,5,51,1,1.0464,-8.1305
514014,SIMHADRI,400,2,5,51,1,1.03781,6.4475
514015,SIMHD-II,400,2,5,51,1,1.03781,6.4475
514016,VIZPOOL,400,1,5,51,1,1.03847,6.3272
514017,VEMAGIR4,400,2,5,51,1,1.05491,1.9709
514018,TPCIL4,400,2,5,51,1,1.05022,2.8116
514019,NELLORE4,400,1,5,51,1,1.04984,-0.6887
514020,RAM-PVT4,400,1,5,58,1,1.00318,-0.4352
514021,NIZAMABAD,400,1,5,58,1,1.04165,-6.2421
514022,GAJWEL4,400,1,5,58,1,1.04323,-6.0134
514023,MAHABUB4,400,1,5,58,1,1.05055,-9.0525
514024,CHITOR,400,1,5,51,1,1.03007,-5.8171
514025,RENIGUNT,400,4,5,51,1,1,0
514026,VIJ-AP,400,1,5,51,1,1.06139,-0.6505
514027,KRISH-AP,400,2,5,51,1,1.04156,0.1813
514028,KURL-NEW,400,1,5,51,1,1.04877,-7.7858
514029,KAKTIYA,400,2,5,58,1,1.03062,-1.6746
514030,VIJTP-IV,400,2,5,51,1,1.05644,-0.1445
514031,SINGARENI,400,2,5,58,1,1.03714,-1.4849
514039,GARIVIDI,400,1,5,51,1,1.03882,6.1438
514042,HINDPR40,400,2,5,51,1,1.04724,-9.8824
514049,KOTH-IV,400,2,5,58,1,1.05394,-1.9963
514050,NPKUNTA,400,2,5,51,1,1.03963,-8.8603
514051,MAILARM4,400,1,5,58,1,1.05297,-7.8334
514052,MALKARM4,400,1,5,58,1,1.0469,-8.838
514057,MUDN400,400,2,5,51,1,1.03901,-1.681
514059,MEHBOOBSP,400,2,5,58,1,1.04623,-7.8571
514060,SURYPET4,400,1,5,58,1,1.06348,-4.169
514062,NIRMAL,400,1,5,58,1,1.03653,-2.0831
514066,PEND400,400,4,5,51,1,1,0
514079,WARN4,400,1,5,58,1,1.03714,-3.5867
514080,KOTH-VII,400,2,5,58,1,1.0593,-1.8497
514081,PODLI,400,1,5,51,1,1.05415,-3.0207
514088,LANCO-OA,400,2,5,51,1,1.04948,0.5643
514089,SIMHP-OA,400,2,5,51,1,1.04373,2.9278
514090,MENAK-OA,400,2,5,51,1,1.04336,2.9993
514091,EAST-OA,400,2,5,51,1,1.0353,8.8301
514092,VEMAG-II,400,2,5,51,1,1.05462,2.9421
514093,NEL-POOL,400,1,5,51,1,1.05151,1.3165
514094,NCCPPL,400,2,5,51,1,1.05022,2.8116
514095,BOMMANAPALLY,400,1,5,58,1,1.0621,-2.4193
514096,GMR-OA,400,2,5,51,1,1.05116,3.3398
514097,PULIVNDL,400,4,5,51,1,1,0
514098,HINDJ-OA,400,2,5,51,1,1.03905,6.405
514099,CPETA400,400,1,5,51,1,1.06222,-1.5773
514101,MAHESWRM,400,1,5,58,1,1.05288,-7.4232
514102,SGCL,400,4,5,58,1,1,0
514103,NELLORE-AP,400,1,5,51,1,1.04974,-0.6888
514111,KVKOTA40,400,1,5,51,1,1.06337,0.383
514132,KONDPRM,400,2,5,51,1,1.04467,-9.3336
514133,URVKND,400,2,5,51,1,1.05098,-9.5068
514134,MANUGURU,400,2,5,58,1,1.05197,0.0475
514165,JANAGAON,400,1,5,58,1,1.07381,-6.1419
514203,KORUPROLU,400,1,5,51,1,1.0403,6.1807
514401,PUDIMADAKA4,400,2,5,51,1,1.03939,7.061
514402,ELURU4,400,1,5,51,1,1.067,0.1034
514403,GUDIVADA,400,1,5,51,1,1.062,-0.2428
514996,FSC-1,400,1,5,51,1,1.03752,-6.0259
514997,FSC-2,400,1,5,51,1,1.04092,-6.3825
514998,FSC-3,400,1,5,51,1,1.02668,-9.7666
514999,FSC-4,400,1,5,51,1,1.02668,-9.7666
518004,KHAM_800,765,4,5,58,1,1,0
518007,CUDP800,765,1,5,51,1,1.056,-5.3969
518018,KRISH8,765,4,5,51,1,1,0
518026,VIJ-AP80,765,4,5,51,1,1,0
518028,KURL800,765,1,5,51,1,1.05209,-6.3187
518029,SHOLAPURPST,765,4,3,52,1,1,0
518051,HYDR_800,765,1,5,58,1,1.04862,-5.9778
518062,NIZAMABAD,765,1,5,58,1,1.04162,-6.4112
518079,WARN800,765,1,5,58,1,1.04982,-4.1208
518091,SRI_POOL,765,1,5,51,1,1.04364,7.6234
518092,VEM-II80,765,1,5,51,1,1.05853,2.7903
518093,NELL-POL,765,1,5,51,1,1.0711,-1.8229
518095,NCC-OA,765,4,5,51,1,1,0
518099,CPETA800,765,1,5,51,1,1.06166,-1.2216
518401,PUDIMADAKA,765,1,5,51,1,1.0637,4.5754
518402,ELURU,765,1,5,51,1,1.07427,-0.1773
522001,SMNH,220,1,5,52,1,0.9996,-19.1299
522002,MNRN,220,1,5,52,1,1.02999,-9.6738
522003,RAIC,220,2,5,52,1,1.00232,-7.8295
522004,GUTTUR,220,2,5,52,1,1.04684,-11.8953
522005,HOOD,220,1,5,52,1,0.99593,-19.0286
522006,TLGP,220,1,5,52,1,1.00563,-12.1251
522007,NELMANG2,220,1,5,52,1,1.00876,-18.2213
522008,UDUPI220,220,1,5,52,1,1.00831,-11.2172
522009,HASS,220,1,5,52,1,1.02825,-16.1137
522010,MYSORE2,220,1,5,52,1,1.03636,-20.0423
522011,KOLR,220,1,5,52,1,1.00765,-17.0047
522012,KAIG,220,2,5,52,1,1,-5.8624
522015,SAHAPUR,220,1,5,52,1,1.00131,-10.1046
522016,KAPNOOR,220,1,5,52,1,1.00777,-9.2161
522017,KUSHTAGI,220,1,5,52,1,1.01046,-11.1784
522018,SINDHPR,220,1,5,52,1,1.01279,-10.8672
522019,INDI,220,2,5,52,1,1.02032,-11.6
522020,BIJAPUR,220,2,5,52,1,1.02224,-11.1177
522021,BAGALKOT,220,2,5,52,1,1.00965,-9.4784
522022,VAJRAMATTI,220,2,5,52,1,1.03862,-11.7397
522023,KUDUCHI,220,2,5,52,1,1.0341,-12.8391
522024,ATHANI,220,2,5,52,1,1.03611,-12.2568
522025,SOUNDATI,220,2,5,52,1,1.03569,-11.2568
522026,CHIKKODI,220,2,5,52,1,1.03216,-14.128
522027,GHATPRBH,220,2,5,52,1,1.03858,-12.0791
522028,MKHUBLI,220,1,5,52,1,1.03175,-11.8063
522029,KIADB,220,4,5,52,1,1,0
522030,PUTTUR,220,1,5,52,1,0.9935,-14.1298
522031,AMBD,220,2,5,52,1,1.00829,-11.6038
522032,ANTHRL,220,1,5,52,1,1.02814,-15.3403
522033,BELG,220,2,5,52,1,1.04907,-13.7666
522034,BGWD,220,2,5,52,1,1.0233,-9.6471
522035,BMSN,220,1,5,52,1,0.99555,-19.1117
522036,DAVA,220,2,5,52,1,1.04791,-12.2558
522037,DBPUR,220,1,5,52,1,1.00281,-18.9211
522038,ITPL,220,1,5,52,1,0.99356,-19.3633
522039,GADG,220,2,5,52,1,1.02669,-10.4966
522040,GOBD,220,1,5,52,1,1.01989,-16.8819
522041,HAVR,220,2,5,52,1,1.03797,-12.605
522042,ITTAGI,220,2,5,52,1,1.03992,-11.9115
522043,HEBL,220,1,5,52,1,0.99848,-19.3315
522044,HIRY,220,1,5,52,1,1.04485,-12.7114
522045,HMNB,220,1,5,52,1,0.99759,-11.2332
522046,HUBL,220,1,5,52,1,1.02248,-11.6806
522047,NARENDRA,220,1,5,52,1,1.03257,-11.6577
522048,JURLPRKR,220,2,5,58,1,1.00392,-9.7532
522049,KADR,220,2,5,52,1,1,-6.4055
522050,KDSL,220,2,5,52,1,1,-7.1038
522051,KEMR,220,1,5,52,1,0.99835,-13.288
522052,KLN2,220,2,5,52,1,1,-9.1359
522053,KRWR,220,1,5,52,1,0.99819,-6.6803
522054,KUDR,220,4,5,52,1,1,0
522055,ANCHEPALYA,220,1,5,52,1,0.99643,-20.3563
522056,LNGS,220,1,5,52,1,1.0098,-10.3736
522057,MAGADI,220,1,5,52,1,1.00608,-18.9976
522058,MLNG,220,2,5,52,1,1.03627,-12.1507
522059,KAVOOR,220,1,5,52,1,0.99126,-14.4073
522060,MUNI,220,1,5,52,1,1.02873,-9.7681
522061,HOTGALLI,220,1,5,52,1,1.02903,-20.2595
522062,NRS2,220,1,5,52,1,0.98441,-21.1583
522063,PEEN,220,1,5,52,1,0.99606,-19.7529
522064,POND,220,4,5,52,1,1,0
522065,SEDM,220,1,5,52,1,1.0012,-10.2118
522066,SERS,220,4,5,52,1,1,0
522067,SHAHBAD,220,1,5,52,1,0.99754,-10.7259
522068,SHIM,220,2,5,52,1,1.00471,-13.5336
522069,SPUR,220,1,5,52,1,0.99065,-20.4847
522070,SRVT,220,2,5,52,1,1,-11.5799
522071,SVT2,220,2,5,52,1,1,-12.4896
522072,TALLAK,220,2,5,52,1,1.06553,-11.047
522073,DOBSPET,220,1,5,52,1,1.01424,-18.06
522074,TKHL,220,1,5,52,1,1.0012,-22.2475
522075,VARH,220,2,5,52,1,1,-11.7642
522076,TORAN2,220,2,5,52,1,1.02831,-7.4257
522077,BIDADI,220,1,5,52,1,1.0174,-17.4536
522078,SERS-T,220,1,5,52,1,1.01773,-12.1507
522079,ALMATI,220,2,5,52,1,1.00917,-9.3489
522080,TORAN-NE,220,4,5,52,1,1,0
522082,KUDITINI,220,1,5,52,1,1.03733,-7.8814
522083,YERMRAS,220,4,5,52,1,1,0
522084,YELAH220,220,1,5,52,1,1.00498,-18.4742
522085,YHALLY22,220,1,5,52,1,0.98875,-20.6215
522086,BIAL-220,220,1,5,52,1,1.02402,-14.9079
522087,HAL-220,220,1,5,52,1,0.98977,-19.9038
522088,HSR-220,220,1,5,52,1,0.99476,-19.4568
522089,NAGNTHPR,220,1,5,52,1,0.9942,-19.3564
522090,MALUR,220,1,5,52,1,0.99182,-19.542
522091,HOSKOTE,220,1,5,52,1,1.02113,-15.3279
522092,TATGUNI,220,1,5,52,1,0.98921,-20.5229
522093,KBCRS,220,1,5,52,1,0.98657,-19.6526
522094,RAMNAGAR,220,1,5,52,1,1.02062,-17.9901
522095,KADVNKT,220,1,5,52,1,1.02996,-20.6113
522096,TUBINKRE,220,1,5,52,1,1.02861,-19.7574
522097,KADUR,220,1,5,52,1,0.98975,-17.6754
522098,MADHUGIR,220,1,5,52,1,1.03225,-14.7548
522101,KLYNSTL,220,1,5,52,1,1.02759,-10.0795
522102,ALIPUR,220,1,5,52,1,1.02804,-11.0545
522103,KOLLEGAL,220,4,5,52,1,1,0
522104,CHITRDRG,220,2,5,52,1,1.05581,-12.001
522105,CHIKRHL,220,4,5,52,1,1,0
522106,KADKOLA,220,1,5,52,1,1.02141,-21.4049
522107,CRNGR,220,1,5,52,1,1.01156,-22.3764
522108,VAGAMNGL,220,1,5,52,1,1.01746,-21.6055
522109,HUYGNHL,220,1,5,52,1,1.01341,-21.1115
522110,CRPATNA,220,1,5,52,1,1.01448,-19.6499
522111,NITTUR,220,1,5,52,1,1.02758,-15.6905
522112,DABSPET,220,1,5,52,1,1.01363,-18.0785
522113,RANIBNNR,220,2,5,52,1,1.03068,-13.1341
522114,SHIRLKP,220,1,5,52,1,1.01019,-13.7535
522115,HONNALI,220,2,5,52,1,1.0303,-12.6525
522116,HAROHALI,220,1,5,52,1,0.99739,-20.7442
522117,KANAKPR,220,1,5,52,1,0.99818,-21.6511
522118,VRUSBVTH,220,1,5,52,1,0.98278,-21.4065
522119,ASTATION,220,1,5,52,1,0.98288,-21.1168
522120,WHITEFLD,220,1,5,52,1,0.99492,-19.1902
522121,CHINTAMN,220,1,5,52,1,1.005,-17.3853
522122,EDC220,220,1,5,52,545,0.98397,-20.8455
522123,NIMHANS220,220,1,5,52,545,0.98213,-21.1113
522124,EPIP220,220,1,5,52,545,0.99376,-19.3347
522125,DGPLANT220,220,1,5,52,545,0.99792,-19.4784
522126,MANYATA220,220,1,5,52,545,0.99547,-19.4089
522127,JIGANI220,220,1,5,52,545,0.99341,-19.5779
522128,YERANHALI22,220,1,5,52,545,0.99247,-19.7927
522129,SARJAPUR220,220,1,5,52,545,0.98652,-20.4516
522130,ERORA220,220,1,5,52,545,0.98934,-20.0222
522131,VTPARK220,220,1,5,52,545,0.98703,-20.3722
522132,NILAGUNDA22,220,2,5,52,545,1.04273,-12.0995
522133,KUDALGI22,220,2,5,52,545,1.04996,-11.5119
522134,BMMISPAT,220,2,5,52,545,1.03203,-11.5496
522135,KOPPAL22,220,1,5,52,545,1.02899,-9.8331
522136,DHONI,220,2,5,52,1,1.03136,-9.4019
522137,HARTI2,220,2,5,52,1,1.02646,-10.6795
522138,BIDNAL22,220,2,5,52,545,1.0235,-11.614
522139,MADHGIRI-KAR,220,1,5,52,1,1.02615,-15.9346
522140,SIRA,220,1,5,52,1,1.02798,-15.0858
522141,PAVAGADA,220,1,5,52,1,1.02354,-16.4765
522142,MITTERMARAI,220,1,5,52,1,1.0174,-17.3708
522143,KANABRGI,220,2,5,52,1,1.04828,-13.6468
522144,KUDGI-NTPC,220,1,5,52,1,1.0266,-9.8968
522145,MALLAT,220,1,5,52,1,1.0008,-10.0129
522146,RAIC-KAR,220,1,5,52,1,1.00247,-7.8311
522147,HALBARGA,220,1,5,52,1,0.99357,-11.8942
522148,KUSHALNGR,220,1,5,52,1,1.02787,-21.6527
522149,MADHUMHLLI,220,1,5,52,1,1.00228,-22.914
522150,MSEZ,220,1,5,52,1,0.99592,-13.6667
522151,MUTTIKOPPA,220,1,5,52,1,1.00209,-13.6555
522152,ARASIKERE,220,1,5,52,1,0.99569,-17.8541
522153,CHIKMANGLUR,220,1,5,52,1,1.01102,-16.4051
522154,HASSAN-KAR,220,2,5,52,1,1.01365,-16.9649
522155,HIRIYURKAR,220,2,5,52,1,1.04291,-12.3389
522156,NARENDRAKAR,220,2,5,52,1,1.03044,-11.9946
522157,MUGHALKOD2,220,1,5,52,1,1.03493,-12.0784
522158,JAGALUR2,220,1,5,52,1,1.06107,-10.6421
522177,DHPARK,220,1,5,52,521,1.02197,-15.2077
522203,HOSUDURGA,220,2,5,52,1,1.04583,-12.7215
523025,DHALLI,220,1,5,52,1,1.0245,-14.834
524001,SMNH,400,1,5,52,1,1.01915,-14.254
524002,MNRB,400,1,5,52,1,1.03566,-8.4575
524003,RAIC,400,2,5,52,1,1.03943,-7.6044
524004,DAVAN4,400,1,5,52,1,1.04777,-9.2047
524005,HOODI4,400,1,5,52,1,1.01623,-12.5821
524006,TALAGUP4,400,1,5,52,1,1.03724,-12.2848
524007,NELMANG4,400,1,5,52,1,1.03343,-13.6415
524008,UDUPI400,400,2,5,52,1,1.0137,-8.3592
524009,HASSAN4,400,1,5,52,1,1.04147,-12.9501
524010,MYSORE4,400,1,5,52,1,1.04865,-15.029
524011,KOLAR,400,1,5,52,1,1,-11.0707
524012,KAIGA,400,2,5,52,1,1.02304,-7.4183
524013,RAIC-NEW,400,1,5,52,1,1.04092,-7.7238
524014,GULBR-OA,400,4,5,52,1,1,0
524015,NARDR-NW,400,1,5,52,1,1.02258,-8.7094
524016,GULBRG,400,1,5,52,1,1.02078,-4.7715
524025,DHANLLI,400,1,5,52,1,1.03214,-12.5483
524034,KUDGI-NT,400,2,5,52,1,1.02122,-8.3705
524035,ECITY,400,1,5,52,1,1.00466,-14.7403
524044,HIRY,400,1,5,52,1,1.04826,-10.0496
524047,NAREND-4,400,1,5,52,1,1.02534,-9.0629
524048,DHONI4,400,2,5,52,1,1.03221,-7.1154
524049,MUGHALKOD4,400,1,5,52,1,1.02434,-9.0814
524050,JAGALUR4,400,1,5,52,1,1.05238,-9.4872
524076,TORNGL4,400,2,5,52,1,1.03863,-4.5575
524077,BIDADI,400,1,5,52,1,1.02639,-13.8944
524081,KOLPR-WR,400,4,5,52,1,1,0
524082,BELLARY,400,2,5,52,1,1.04028,-5.2103
524083,YERAMRS,400,2,5,52,1,1.02664,-0.8797
524084,YELAHNKA,400,1,5,52,1,1.02609,-13.4214
524085,EDLAPUR,400,2,5,52,1,1.02739,-0.9437
524086,BELLARY-POOL,400,1,5,52,1,1.04074,-4.9965
524087,TUMKURSP,400,2,5,52,1,1.04744,-9.5586
524097,CNHALLI,400,1,5,52,1,1.05847,-12.5318
524098,MADHUGI4,400,1,5,52,1,1.04384,-10.7766
524099,BIDAR400,400,4,5,52,1,1,0
528003,RAIC800,765,1,5,52,1,1.04224,-8.1099
528015,NARDR-NW,765,4,5,52,1,1,0
528034,BGWD800,765,4,5,52,1,1,0
528047,NAREN8,765,4,5,52,1,1,0
528083,YERAMS,765,4,5,52,1,1,0
528098,MADUGIR8,765,4,5,52,1,1,0
528099,BIDAR800,765,4,5,52,1,1,0
531001,ADIMALY1,110,1,5,53,1,0.98599,-13.911
531002,AMBLPURM1,110,1,5,53,1,0.99617,-16.2744
531003,AROOR1,110,1,5,53,1,0.98451,-16.0808
531004,ATTINGAL1,110,1,5,53,1,1.00988,-13.8201
531005,ARUVKARA1,110,1,5,53,1,1.00207,-14.7093
531006,AYRKUNAM1A,110,1,5,53,1,0.98895,-14.907
531007,AYRKUNAM1B,110,1,5,53,1,0.98895,-14.907
531008,AYATHIL1,110,1,5,53,1,1.01276,-14.046
531009,CHENGNUR1,110,1,5,53,1,0.99428,-14.2707
531010,CHELANAM1,110,1,5,53,1,0.97435,-16.8062
531011,SILK.T,110,1,5,53,1,0.98435,-15.9224
531012,CHENGALM1,110,1,5,53,1,0.9894,-15.3612
531013,TR.CHNGVNM,110,1,5,53,1,0.99408,-14.9397
531014,CHAVARA1,110,1,5,53,1,0.9832,-16.0614
531015,MVLIKARA.T,110,1,5,53,1,0.99532,-14.2315
531016,EDATHUA1,110,1,5,53,1,0.99014,-15.4061
531017,EDAMON1,110,1,5,53,1,1.00782,-13.0766
531018,EDAPPON1,110,1,5,53,1,1.0014,-13.757
531019,ERTUPETA1,110,1,5,53,1,0.98147,-14.1942
531020,HNL1,110,1,5,53,1,0.98481,-15.2858
531021,HNL-1,110,4,5,53,1,1,0
531022,KAKKAD1,110,2,5,53,1,1.01249,-11.1766
531023,KUNDARA1,110,1,5,53,1,1.01686,-13.7576
531024,KILIMANR1,110,1,5,53,1,0.98152,-14.9144
531025,SLPURAM1,110,1,5,53,1,0.98438,-15.92
531026,KATAKADA1,110,1,5,53,1,1.00203,-14.8937
531027,KMML1,110,1,5,53,1,0.98156,-16.1786
531028,KOTTIYAM1,110,1,5,53,1,1.00609,-15.5764
531029,KOTARKRA1,110,1,5,53,1,1.02392,-14.3845
531030,KUTHNGAL1,110,2,5,53,1,0.99415,-12.8083
531031,TR.PRND.T,110,1,5,53,1,1.01684,-13.7589
531032,KAVANADU1,110,1,5,53,1,0.9783,-16.4103
531033,KAYMKULM1,110,1,5,53,1,0.9901,-14.553
531034,KZHNCHRY1,110,1,5,53,1,1.00186,-12.9945
531035,MDCLGTVM1,110,1,5,53,1,0.9945,-14.7645
531036,MANIYAR1,110,2,5,53,1,1.01014,-11.674
531037,MALLAPLY1,110,1,5,53,1,0.97688,-16.1797
531038,MRF1,110,1,5,53,1,0.9909,-15.0492
531039,MVLIKARA1,110,1,5,53,1,0.9892,-14.7083
531040,NEDUMNGD.T,110,1,5,53,1,1.0034,-14.5346
531041,NEDUMNGD1,110,1,5,53,1,1.00334,-14.5388
531042,NERMNGLM1,110,2,5,53,1,0.99,-12.829
531043,PALA1,110,1,5,53,1,0.98756,-14.6284
531044,POTHNCOD1,110,1,5,53,1,1.01051,-13.763
531045,PVNTHURT1,110,1,5,53,1,0.9944,-14.9171
531046,PUNALUR1,110,1,5,53,1,1.00517,-13.2806
531047,PANNIYAR1,110,2,5,53,1,0.98272,-11.4331
531048,PARTHPRA1,110,1,5,53,1,0.99516,-14.7183
531049,PTNAPURM1,110,1,5,53,1,1.00219,-13.5073
531050,PARASALA1A,110,1,5,53,1,0.99072,-15.8756
531051,PARASALA1B,110,1,5,53,1,0.99072,-15.8756
531052,PUNNAPRA1,110,1,5,53,1,0.99292,-15.1984
531053,RANNI1,110,1,5,53,1,0.99702,-13.3533
531054,SENGULAM1,110,2,5,53,1,0.98271,-11.4452
531055,SILK1,110,1,5,53,1,0.98392,-15.9529
531056,SASTMKTA.T,110,1,5,53,1,1.00501,-14.3573
531057,SASTMKTA1,110,1,5,53,1,1.00463,-14.3986
531058,TECIL1,110,1,5,53,1,0.99409,-14.9399
531059,THIRUMLA1,110,1,5,53,1,0.99636,-15.3131
531060,THYKTSRY.T,110,1,5,53,1,0.98444,-15.9157
531061,THYKTSRY1,110,1,5,53,1,0.98512,-15.9342
531062,TKODITNM1,110,1,5,53,1,0.98628,-14.8486
531063,KZHAKOTM1,110,1,5,53,1,1.0063,-14.0514
531064,TERLS1,110,1,5,53,1,1.0046,-14.1777
531065,TR.PERND,110,1,5,53,1,1.01684,-13.7589
531066,UDUMBANR1,110,1,5,53,1,0.97992,-12.7015
531067,VARKALLA1,110,1,5,53,1,1.01453,-13.5332
531068,VAIKKOM1,110,1,5,53,1,0.98534,-15.2498
531069,PTNMTHTA1,110,1,5,53,1,1.00559,-12.7297
531070,PARIPALY1,110,1,5,53,1,1.01665,-13.3838
531071,KOODAL1,110,1,5,53,1,1.0023,-13.5025
531072,KARIKYM1,110,2,5,53,1,1.01014,-11.674
531073,PAMPADY1,110,1,5,53,1,0.98847,-15.1162
531074,KANJRPLY1,110,1,5,53,1,0.98374,-15.137
