node.number,id,active.power.MW,reactive.power.MVAR,max.reactive.power.MVAR,min.reactive.power.MVAR,voltage.setpoint.pu,other.bus.reg,MVA,impedance1,impedance2,xfrmr.impedance1,xfrmr.impedance2,xfrmr.turns.ratio,status,pct.MVAR.to.hold.voltage,max.capacity.MW,min.output.MW,owner.number1,owner.fraction1,owner.number2,owner.fraction2,wind.control.mode,wind.power.factor
182217,4,62.8,-30.6,54.4,-30.6,1,0,184.7,1e-04,0.23,0.00294,0.11765,1.025,1,100,157,0,12,1,NA,NA,NA,NA
182217,5,62.8,-30.6,54.4,-30.6,1,0,184.7,1e-04,0.23,0.00294,0.11765,1.025,1,100,157,0,12,1,NA,NA,NA,NA
182218,1,66,29.1,29.1,-70.9,1,0,194.1,1e-04,0.141,0.00301,0.12053,1.025,1,100,165,0,12,1,NA,NA,NA,NA
182218,2,66,29.1,29.1,-70.9,1,0,194.1,1e-04,0.141,0.00301,0.12053,1.025,1,100,165,0,12,1,NA,NA,NA,NA
182219,1,38.115,-15,30,-15,1,0,64.7,0,0.12,0,0.145,1.025,1,100,55,30,21,1,NA,NA,NA,NA
182219,2,38.115,-15,30,-15,1,0,64.7,0,0.12,0,0.145,1.025,1,100,55,30,21,1,NA,NA,NA,NA
182219,3,38.115,-15,30,-15,1,0,64.7,0,0.12,0,0.145,1.025,1,100,55,30,21,1,NA,NA,NA,NA
182227,1,46,11.821,57.5,-39.511,1,0,135.3,0,0.205,0,0.145,1.025,1,100,115,0,12,1,NA,NA,NA,NA
182227,2,46,11.821,57.5,-39.511,1,0,135.3,0,0.205,0,0.145,1.025,1,100,115,0,12,1,NA,NA,NA,NA
182227,3,46,11.821,57.5,-39.511,1,0,135.3,0,0.205,0,0.145,1.025,1,100,115,0,12,1,NA,NA,NA,NA
182227,4,46,11.821,57.5,-39.511,1,0,135.3,0,0.205,0,0.145,1.025,1,100,115,0,12,1,NA,NA,NA,NA
182227,5,46,11.821,57.5,-39.511,1,0,135.3,0,0.205,0,0.145,1.025,1,100,115,0,12,1,NA,NA,NA,NA
182227,6,46,11.821,57.5,-39.511,1,0,135.3,0,0.205,0,0.145,1.025,1,100,115,0,12,1,NA,NA,NA,NA
182229,1,12.56,2.709,3.5,-21.5,1,0,36.9,1e-04,0.15,0.0045,0.145,1.025,1,100,31.4,0,12,1,NA,NA,NA,NA
182229,2,12.56,2.709,3.5,-21.5,1,0,36.9,1e-04,0.15,0.0045,0.145,1.025,1,100,31.4,0,12,1,NA,NA,NA,NA
182229,3,12.56,2.709,3.5,-21.5,1,0,36.9,1e-04,0.15,0.0045,0.145,1.025,1,100,31.4,0,12,1,NA,NA,NA,NA
182234,G1,44.427,-23.133,67.7,-54,1,0,130.8,1e-04,0.147,0.003,0.12011,1,1,100,111.19,0,14,1,NA,NA,NA,NA
182234,G2,44.427,-23.133,67.7,-54,1,0,130.8,1e-04,0.147,0.003,0.12011,1,1,100,111.19,0,14,1,NA,NA,NA,NA
182234,G3,44.427,-23.133,67.7,-54,1,0,130.8,1e-04,0.147,0.003,0.12011,1,1,100,111.19,0,14,1,NA,NA,NA,NA
182234,G4,44.427,-23.133,67.7,-54,1,0,130.8,1e-04,0.147,0.003,0.12011,1,1,100,111.19,0,14,1,NA,NA,NA,NA
182234,S1,43.672,-22.74,68.3,-55.3,1,0,128.6,1e-04,0.15,0.00316,0.1265,1,1,100,109.3,0,24,1,NA,NA,NA,NA
182234,S2,43.672,-22.74,68.3,-55.3,1,0,128.6,1e-04,0.15,0.00316,0.1265,1,1,100,109.3,0,24,1,NA,NA,NA,NA
182236,G1,35.441,-0.8,46.7,-37.4,1,0,104.4,1e-04,0.236,0.00302,0.12071,1,1,100,88.7,0,14,1,NA,NA,NA,NA
182236,G2,35.441,-0.8,46.7,-37.4,1,0,104.4,1e-04,0.236,0.00302,0.12071,1,1,100,88.7,0,14,1,NA,NA,NA,NA
182236,G3,35.441,-0.8,46.7,-37.4,1,0,104.4,1e-04,0.236,0.00302,0.12071,1,1,100,88.7,0,14,1,NA,NA,NA,NA
182236,GT,61.28,31.882,90.1,-75.2,1,0,180.2,1e-04,0.207,0.00324,0.1297,1,0,100,153.2,0,14,1,NA,NA,NA,NA
182236,S1,61.212,-1.381,90.1,-75.2,1,0,180.2,1e-04,0.207,0.00324,0.1297,1,1,100,153.2,0,14,1,NA,NA,NA,NA
182237,1,28,-53.27,35.3,-61.7,1,0,82.4,1e-04,0.26,0.004,0.111,1.025,1,100,70,0,12,1,NA,NA,NA,NA
182237,2,28,-53.27,35.3,-61.7,1,0,82.4,1e-04,0.26,0.004,0.111,1.025,1,100,70,0,12,1,NA,NA,NA,NA
182237,3,28,-53.27,35.3,-61.7,1,0,82.4,1e-04,0.26,0.004,0.111,1.025,1,100,70,0,12,1,NA,NA,NA,NA
182237,4,28,-53.27,35.3,-61.7,1,0,82.4,1e-04,0.26,0.004,0.111,1.025,1,100,70,0,12,1,NA,NA,NA,NA
182238,G1,52.019,-12.784,58.9,-64.1,1,0,153.2,1e-04,0.2297,0.00311,0.12442,1,1,100,130.19,0,14,1,NA,NA,NA,NA
182238,G2,52.019,-12.784,58.9,-64.1,1,0,153.2,1e-04,0.2297,0.00311,0.12442,1,1,100,130.19,0,14,1,NA,NA,NA,NA
182238,G3,52.019,-12.784,58.9,-64.1,1,0,153.2,1e-04,0.2297,0.00311,0.12442,1,1,100,130.19,0,14,1,NA,NA,NA,NA
182238,G4,52.019,-12.784,58.9,-64.1,1,0,153.2,1e-04,0.2297,0.00311,0.12442,1,1,100,130.19,0,14,1,NA,NA,NA,NA
182238,S1,61.736,-15.172,91.1,-75.6,1,0,181.8,1e-04,0.12,0.00321,0.1283,1,1,100,154.51,0,24,1,NA,NA,NA,NA
182238,S2,61.736,-15.172,91.1,-75.6,1,0,181.8,1e-04,0.12,0.00321,0.1283,1,1,100,154.51,0,24,1,NA,NA,NA,NA
182262,3,154,-43.431,86.7,-80.8,1,0,258.8,0.00135,0.35,0.0035,0.14,1.025,1,100,220,0,13,1,NA,NA,NA,NA
182262,4,154,-43.431,86.7,-80.8,1,0,258.8,0.00135,0.35,0.0035,0.14,1.025,1,100,220,0,13,1,NA,NA,NA,NA
182267,1,145.53,-24.254,95.8,-103.2,1,0,247.1,1e-04,0.2297,0.00346,0.13842,1.025,1,100,210,0,11,1,NA,NA,NA,NA
182267,2,145.53,-24.254,95.2,-103.8,1,0,247.1,1e-04,0.2297,0.00352,0.14099,1.025,1,100,210,0,11,1,NA,NA,NA,NA
182267,3,145.53,-24.254,95.9,-103.1,1,0,247.1,1e-04,0.2297,0.00345,0.13812,1.025,1,100,210,0,11,1,NA,NA,NA,NA
182267,4,145.53,-24.254,97.9,-101.1,1,0,247.1,1e-04,0.2297,0.00325,0.13007,1.025,1,100,210,0,11,1,NA,NA,NA,NA
182267,5,145.53,-24.254,96.3,-102.7,1,0,247.1,1e-04,0.2297,0.00341,0.13625,1.025,1,100,210,0,11,1,NA,NA,NA,NA
182267,S1,346.5,-57.748,230.3,-255.7,1,0,588.2,1e-04,0.2297,0.00362,0.145,1.025,1,100,500,0,21,1,NA,NA,NA,NA
182907,1,145.53,-24.391,98.8,-100.2,1,0,247.1,1e-04,0.2297,0.00316,0.12634,1.025,1,100,210,0,11,1,NA,NA,NA,NA
182907,2,145.53,-24.391,99,-100,1,0,247.1,1e-04,0.2297,0.00314,0.12542,1.025,1,100,210,0,11,1,NA,NA,NA,NA
182907,3,145.53,-24.391,99,-100,1,0,247.1,1e-04,0.2297,0.00314,0.12542,1.025,1,100,210,0,11,1,NA,NA,NA,NA
182907,4,145.53,-24.391,99.5,-99.6,1,0,247.1,1e-04,0.2297,0.00309,0.12368,1.025,1,100,210,0,11,1,NA,NA,NA,NA
182907,SW,145.53,-24.391,9999.5,-9999.6,1,0,247.1,1e-04,0.174,0.00309,0.12368,1.025,1,100,210,0,21,1,NA,NA,NA,NA
182921,1,65.835,34.641,41.9,-42.2,1,0,111.8,1e-04,0.207,0.00353,0.141,1.025,1,100,95,0,11,1,NA,NA,NA,NA
182921,2,65.835,34.641,48.2,-35.9,1,0,111.8,1e-04,0.207,0.00219,0.08777,1.025,1,100,95,0,11,1,NA,NA,NA,NA
182921,3,65.835,34.641,41.9,-42.2,1,0,111.8,1e-04,0.17,0.00353,0.141,1.025,1,100,95,0,11,1,NA,NA,NA,NA
182921,4,145.53,28.2,28.2,-55.9,1,0,247.1,1e-04,0.2297,0.00306,0.12259,1.025,1,100,210,0,11,1,NA,NA,NA,NA
182921,5,83.904,44.149,77.5,-87.9,1,0,247.1,1e-04,0.2297,0.0038,0.1518,1.025,1,100,210,0,24,1,NA,NA,NA,NA
182922,G1,43.152,15.505,67,-70.1,1,0,161.2,1e-04,0.35,0.00332,0.13299,1,1,100,108,0,14,1,NA,NA,NA,NA
182922,G2,43.152,15.505,67,-70.1,1,0,161.2,1e-04,0.35,0.00332,0.13299,1,1,100,108,0,14,1,NA,NA,NA,NA
182922,G3,43.152,15.505,67,-70.1,1,0,161.2,1e-04,0.35,0.00332,0.13299,1,1,100,108,0,14,1,NA,NA,NA,NA
182922,G4,43.2,67,67,-70.1,1,0,161.2,1e-04,0.35,0.00332,0.13299,1,0,100,108,0,14,1,NA,NA,NA,NA
182922,S1,62.4,112.322,78.6,-73.1,1,0,183.5,1e-04,0.1556,0.00273,0.10918,1,0,100,156,0,24,1,NA,NA,NA,NA
182927,1,154,29.564,87,-10.8,1,0,258.8,0.00148,0.2,0.00317,0.1268,1.025,1,100,220,0,13,1,NA,NA,NA,NA
182927,2,154,29.564,84,-10.9,1,0,258.8,0.00148,0.2,0.00347,0.1386,1.025,1,100,220,0,13,1,NA,NA,NA,NA
182928,1,30.8,-34.622,33.538,-47.982,1,0,90.6,0.00207,0.17,0.003125,0.124961,1,1,100,77,38.502,12,1,NA,NA,NA,NA
182928,2,30.8,-34.622,33.538,-47.982,1,0,90.6,0.00207,0.17,0.003125,0.124961,1,1,100,77,38.502,12,1,NA,NA,NA,NA
182928,3,30.8,-34.622,33.538,-47.982,1,0,90.6,0.00207,0.17,0.003125,0.124961,1,1,100,77,38.502,12,1,NA,NA,NA,NA
182929,1,24,-5.314,100,-20,1,0,70.5,0,0.14,0,0.145,1.025,1,100,60,0,32,1,NA,NA,NA,NA
182929,2,24,-5.314,100,-20,1,0,70.5,0,0.14,0,0.145,1.025,1,100,60,0,32,1,NA,NA,NA,NA
182929,3,24,-5.314,100,-20,1,0,70.5,0,0.14,0,0.145,1.025,1,100,60,0,32,1,NA,NA,NA,NA
182929,4,24,-5.314,100,-20,1,0,70.5,0,0.14,0,0.145,1.025,1,100,60,0,32,1,NA,NA,NA,NA
184067,1,346.5,-125,250,-125,1,0,588.2,1e-04,0.3,0.00354,0.14161,1.025,1,100,500,0,11,0.5,2017,0.5,NA,NA
184400,1,346.5,-110.129,250,-125,1,0,588.2,0,0.3,0,0.145,1,1,100,500,0,11,1,NA,NA,NA,NA
184400,2,346.5,-110.129,250,-125,1,0,588.2,0,0.3,0,0.145,1,1,100,500,0,11,1,NA,NA,NA,NA
184400,3,346.5,-110.129,250,-125,1,0,588.2,0,0.3,0,0.145,1,1,100,500,0,11,1,NA,NA,NA,NA
184401,1,40,-63.7,50.9,-63.7,1,0,117.6,1e-04,0.17,0.0016,0.145,1.025,1,100,100,0,12,1,NA,NA,NA,NA
184401,2,40,-63.7,50.9,-63.7,1,0,117.6,1e-04,0.17,0.0016,0.145,1.025,1,100,100,0,12,1,NA,NA,NA,NA
184401,3,40,-63.7,50.9,-63.7,1,0,117.6,1e-04,0.17,0.0016,0.145,1.025,1,100,100,0,12,1,NA,NA,NA,NA
184405,5,154,-108.762,166,-125.9,1,0,258.8,0.00197,0.35,0.0035,0.14,1,1,100,220,0,13,1,NA,NA,NA,NA
184405,6,154,-108.762,166,-125.9,1,0,258.8,0.00197,0.35,0.0035,0.14,1,1,100,220,0,13,1,NA,NA,NA,NA
184405,7,490,-175,350,-175,1,0,770,0,0.22,0,0,1,1,100,700,0,13,1,NA,NA,NA,NA
184405,8,490,-175,350,-175,1,0,770,0,0.22,0,0,1,1,100,700,0,13,1,NA,NA,NA,NA
184409,1,415.8,-112.696,300,-150,1,0,705.9,0,0.2,0,0.145,1,1,100,600,0,21,1,NA,NA,NA,NA
184409,2,415.8,-112.696,300,-150,1,0,705.9,0,0.2,0,0.145,1,1,100,600,0,21,1,NA,NA,NA,NA
184411,1,72,-106.563,90,-120,1,0,211.8,1e-04,0.141,0.0011,0.1224,1.025,1,100,180,0,12,1,NA,NA,NA,NA
184411,2,72,-106.563,90,-120,1,0,211.8,1e-04,0.141,0.0011,0.1224,1.025,1,100,180,0,12,1,NA,NA,NA,NA
184411,3,72,-106.563,90,-120,1,0,211.8,1e-04,0.141,0.0011,0.1224,1.025,1,100,180,0,12,1,NA,NA,NA,NA
184414,1,48,-20.558,86.4,-44.6,1,0,141.2,1e-04,0.17,0.0042,0.12965,1.025,1,100,120,0,12,1,NA,NA,NA,NA
184414,2,48,-20.558,86.4,-44.6,1,0,141.2,1e-04,0.17,0.0042,0.12965,1.025,1,100,120,0,12,1,NA,NA,NA,NA
184414,3,48,-20.558,86.4,-44.6,1,0,141.2,1e-04,0.17,0.0042,0.12965,1.025,1,100,120,0,12,1,NA,NA,NA,NA
184414,4,48,-20.558,86.4,-44.6,1,0,141.2,1e-04,0.17,0.0042,0.12965,1.025,1,100,120,0,12,1,NA,NA,NA,NA
184416,1,346.5,-78.572,230.3,-255.7,1,0,588.2,1e-04,0.22,0.00362,0.145,1.025,1,100,500,0,11,1,NA,NA,NA,NA
184416,2,346.5,-78.572,230.3,-255.7,1,0,588.2,1e-04,0.22,0.00362,0.145,1.025,1,100,500,0,11,1,NA,NA,NA,NA
184416,3,346.5,-78.572,230.6,-243.4,1,0,588.2,1e-04,0.22,0.00337,0.135,1.025,1,100,500,0,11,1,NA,NA,NA,NA
184416,4,199.78,-45.302,230.6,-243.4,1,0,588.2,1e-04,0.22,0.00337,0.135,1.025,1,100,500,0,14,1,NA,NA,NA,NA
184418,1,52,-33.401,76.5,-118.5,1,0,152.9,1e-04,0.26,0.0032,0.1279,1.025,1,100,130,0,12,1,NA,NA,NA,NA
184418,2,52,-33.401,76.5,-118.5,1,0,152.9,1e-04,0.26,0.0032,0.1279,1.025,1,100,130,0,12,1,NA,NA,NA,NA
184418,3,52,-33.401,76.5,-118.5,1,0,152.9,1e-04,0.26,0.0032,0.1279,1.025,1,100,130,0,12,1,NA,NA,NA,NA
184419,3,66,-70.9,29.1,-70.9,1,0,194.1,1e-04,0.141,0.00301,0.12053,1.025,1,100,165,0,12,1,NA,NA,NA,NA
184419,4,66,-70.9,29.1,-70.9,1,0,194.1,1e-04,0.141,0.00301,0.12053,1.025,1,100,165,0,12,1,NA,NA,NA,NA
184419,5,66,-70.9,29.1,-70.9,1,0,194.1,1e-04,0.26,0.00301,0.12053,1,1,100,165,0,12,1,NA,NA,NA,NA
184419,6,66,-70.9,29.1,-70.9,1,0,194.1,1e-04,0.26,0.00301,0.12053,1,1,100,165,0,12,1,NA,NA,NA,NA
184424,5,339.57,-242.2,232.1,-242.2,1,0,576.5,1e-04,0.3,0.00331,0.1325,1,1,100,490,0,11,1,NA,NA,NA,NA
184424,6,339.57,-242.2,232.1,-242.2,1,0,576.5,1e-04,0.3,0.00331,0.1325,1,1,100,490,0,11,1,NA,NA,NA,NA
184431,1,457.38,-165,330,-165,1,0,776,0,0.3,0,0.145,1,0,100,660,0,21,1,NA,NA,NA,NA
184431,2,457.38,-165,330,-165,1,0,776,0,0.3,0,0.145,1,0,100,660,0,21,1,NA,NA,NA,NA
184440,1,80,-70.514,69.4,-130.6,1,0,235.3,1e-04,0.141,0.0011,0.1224,1.025,1,100,200,0,12,1,NA,NA,NA,NA
184440,2,80,-70.514,69.4,-130.6,1,0,235.3,1e-04,0.141,0.0011,0.1224,1.025,1,100,200,0,12,1,NA,NA,NA,NA
184440,3,80,-70.514,69.4,-130.6,1,0,235.3,1e-04,0.141,0.0011,0.1224,1.025,1,100,200,0,12,1,NA,NA,NA,NA
184440,4,80,-70.514,69.4,-130.6,1,0,235.3,1e-04,0.141,0.0011,0.1224,1.025,1,100,200,0,12,1,NA,NA,NA,NA
184446,5,346.5,-188.745,230.6,-243.4,1,0,588.2,1e-04,0.22,0.00337,0.135,1.025,1,100,500,0,11,1,NA,NA,NA,NA
184446,6,346.5,-188.745,230.6,-243.4,1,0,588.2,1e-04,0.22,0.00337,0.135,1.025,1,100,500,0,11,1,NA,NA,NA,NA
184452,1,40,-41.1,33.9,-41.1,1,0,117.6,1e-04,0.26,0.0016,0.145,1.025,1,100,100,0,12,1,NA,NA,NA,NA
184452,2,40,-41.1,33.9,-41.1,1,0,117.6,1e-04,0.26,0.0016,0.145,1.025,1,100,100,0,12,1,NA,NA,NA,NA
184452,3,40,-41.1,33.9,-41.1,1,0,117.6,1e-04,0.26,0.0016,0.145,1.025,1,100,100,0,12,1,NA,NA,NA,NA
184452,4,40,-41.1,33.9,-41.1,1,0,117.6,1e-04,0.26,0.0016,0.145,1.025,1,100,100,0,12,1,NA,NA,NA,NA
184453,1,24,-6.78,23.926,-37.574,1,0,70.6,0.003,0.26,0.00212,0.12498,1.025,1,100,60,30,12,1,NA,NA,NA,NA
184453,2,24,-6.78,23.926,-37.574,1,0,70.6,0.003,0.26,0.00212,0.12498,1.025,1,100,60,30,12,1,NA,NA,NA,NA
184453,3,24,-6.78,23.926,-37.574,1,0,70.6,0.003,0.26,0.00212,0.124798,1.025,1,100,60,30,12,1,NA,NA,NA,NA
184453,4,24,-6.78,23.926,-37.574,1,0,70.6,0.003,0.26,0.00212,0.12498,1.025,1,100,60,30,12,1,NA,NA,NA,NA
184456,1,100,-81.027,143,-236,1,0,294.1,0,0.26,0.0033,0.1317,1,1,100,250,0,32,1,NA,NA,NA,NA
184456,2,100,-81.027,143,-236,1,0,294.1,0,0.26,0.0033,0.1317,1,1,100,250,0,32,1,NA,NA,NA,NA
184456,3,100,-81.027,143,-236,1,0,294.1,0,0.26,0.0033,0.1317,1,1,100,250,0,32,1,NA,NA,NA,NA
184456,4,100,-81.027,143,-236,1,0,294.1,0,0.26,0.0033,0.1317,1,1,100,250,0,32,1,NA,NA,NA,NA
184458,1,103.95,-75.2,112.5,-75.2,1,0,176.5,0.00111,0.2297,0.005,0.1266,1,1,100,150,45,31,1,NA,NA,NA,NA
184458,2,103.95,-75.2,112.5,-75.2,1,0,176.5,0.00111,0.2297,0.005,0.1266,1,1,100,150,45,31,1,NA,NA,NA,NA
184470,1,80,-30.185,69.4,-130.6,1,0,235.3,1e-04,0.3,0.0011,0.1224,1.025,1,100,200,0,12,0.5,2018,0.5,NA,NA
184470,2,80,-30.185,69.4,-130.6,1,0,235.3,1e-04,0.3,0.0011,0.1224,1.025,1,100,200,0,12,0.5,2018,0.5,NA,NA
184470,3,80,-30.185,69.4,-130.6,1,0,235.3,1e-04,0.3,0.0011,0.1224,1.025,1,100,200,0,12,0.5,2018,0.5,NA,NA
184470,4,80,-30.185,69.4,-130.6,1,0,235.3,1e-04,0.3,0.0011,0.1224,1.025,1,100,200,0,12,0.5,2018,0.5,NA,NA
184471,1,52,-49.605,51.395,-49.605,1,0,152.9,0.002687,0.26,0,0.125,1.025,1,100,130,65,12,1,NA,NA,NA,NA
184471,2,52,-49.605,51.395,-49.605,1,0,152.9,0.002687,0.26,0,0.125,1.025,1,100,130,65,12,1,NA,NA,NA,NA
184471,3,52,-49.605,51.395,-49.605,1,0,152.9,0.002687,0.26,0,0.125,1.025,1,100,130,65,12,1,NA,NA,NA,NA
184471,4,52,-49.605,51.395,-49.605,1,0,152.9,0.002687,0.26,0,0.125,1.025,1,100,130,65,12,1,NA,NA,NA,NA
184478,1,27.468,-5,21,-5,1,0,80.8,0,0.14,0,0.145,1,1,100,68.67,0,12,1,NA,NA,NA,NA
184478,2,27.468,-5,21,-5,1,0,80.8,0,0.14,0,0.145,1,1,100,68.67,0,12,1,NA,NA,NA,NA
184478,3,27.468,-5,21,-5,1,0,80.8,0,0.14,0,0.145,1,1,100,68.67,0,12,1,NA,NA,NA,NA
184478,4,27.468,-5,21,-5,1,0,80.8,0,0.14,0,0.145,1,1,100,68.67,0,12,1,NA,NA,NA,NA
184478,5,27.468,-5,21,-5,1,0,80.8,0,0.14,0,0.145,1,1,100,68.67,0,12,1,NA,NA,NA,NA
184478,6,27.468,-5,21,-5,1,0,80.8,0,0.14,0,0.145,1,1,100,68.67,0,12,1,NA,NA,NA,NA
184485,1,24,-15,30,-15,1,0,71,0,0.35,0,0.2,1,1,100,60,0,32,0.5,2019,0.5,NA,NA
184485,2,24,-15,30,-15,1,0,71,0,0.35,0,0.2,1,1,100,60,0,32,0.5,2019,0.5,NA,NA
184485,3,24,-15,30,-15,1,0,71,0,0.35,0,0.2,1,1,100,60,0,32,0.5,2019,0.5,NA,NA
184486,1,490,-175,350,-175,1,0,770,0,0.22,0,0,1,1,100,700,0,13,0.5,2021,0.5,NA,NA
184486,2,490,-175,350,-175,1,0,770,0,0.22,0,0,1,1,100,700,0,13,0.5,2021,0.5,NA,NA
184499,1,100,-76.808,130.4,-203.2,1,0,294.1,1e-04,0.26,0.00327,0.1308,1.025,1,100,250,0,12,0.5,2018,0.5,NA,NA
184499,2,100,-76.808,130.4,-203.2,1,0,294.1,1e-04,0.26,0.00327,0.1308,1.025,1,100,250,0,12,0.5,2018,0.5,NA,NA
184499,3,100,-76.808,130.4,-203.2,1,0,294.1,1e-04,0.26,0.00327,0.1308,1.025,1,100,250,0,12,0.5,2018,0.5,NA,NA
184499,4,100,-76.808,130.4,-203.2,1,0,294.1,1e-04,0.26,0.00327,0.1308,1.025,1,100,250,0,12,0.5,2018,0.5,NA,NA
184499,5,100,-76.808,130.4,-203.2,1,0,294.1,1e-04,0.26,0.00327,0.1308,1.025,1,100,250,0,12,1,NA,NA,NA,NA
184499,6,100,-76.808,130.4,-203.2,1,0,294.1,1e-04,0.26,0.00327,0.1308,1.025,1,100,250,0,12,1,NA,NA,NA,NA
184499,7,100,-76.808,130.4,-203.2,1,0,294.1,1e-04,0.26,0.00327,0.1308,1.025,1,100,250,0,12,1,NA,NA,NA,NA
184499,8,100,-76.808,130.4,-203.2,1,0,294.1,1e-04,0.26,0.00327,0.1308,1.025,1,100,250,0,12,1,NA,NA,NA,NA
184540,1,82,-42,85,-42,1,0,200,0,0.141,0,0.145,1.025,1,100,205,0,32,0.5,2021,0.5,NA,NA
184540,2,82,-42,85,-42,1,0,200,0,0.141,0,0.145,1.025,1,100,205,0,32,0.5,2021,0.5,NA,NA
184540,3,82,-42,85,-42,1,0,200,0,0.141,0,0.145,1.025,1,100,205,0,32,0.5,2021,0.5,NA,NA
184540,4,100,-42,85,-42,1,0,200,0,0.141,0,0.145,1.025,1,100,250,0,32,0.5,2021,0.5,NA,NA
184540,5,12,-38.092,85,-42,1,0,200,0,0.141,0,0.145,1.025,1,100,30,0,32,0.5,2021,0.5,NA,NA
184542,1,80,-25.542,100,-40,1,0,236,0,0.141,0,0.145,1,1,100,200,0,22,1,NA,NA,NA,NA
184542,2,80,-25.542,100,-40,1,0,236,0,0.141,0,0.145,1,1,100,200,0,22,1,NA,NA,NA,NA
184542,3,80,-25.542,100,-40,1,0,236,0,0.141,0,0.145,1,1,100,200,0,22,1,NA,NA,NA,NA
184542,4,80,-25.542,100,-40,1,0,236,0,0.141,0,0.145,1,1,100,200,0,22,1,NA,NA,NA,NA
184542,5,80,-25.542,100,-40,1,0,236,0,0.141,0,0.145,1,1,100,200,0,22,1,NA,NA,NA,NA
184572,1,8.8,-8.767,11.593,-8.767,1,0,27.1,0,0.15,0,0.1,1.025,1,100,22,0,32,0.5,2018,0.5,NA,NA
184572,2,8.8,-8.767,11.593,-8.767,1,0,27.1,0,0.15,0,0.1,1.025,1,100,22,0,32,0.5,2018,0.5,NA,NA
184579,1,24,-32.534,21.23,-32.534,1,0,70.2,0,0.2,0,0.145,1.025,1,100,60,0,22,1,NA,NA,NA,NA
184579,2,24,-32.534,21.23,-32.534,1,0,70.2,0,0.2,0,0.145,1.025,1,100,60,0,22,1,NA,NA,NA,NA
184903,1,100,-58.979,143.4,-236.6,1,0,294.1,1e-04,0.26,0.00329,0.13173,1.025,1,100,250,0,12,1,NA,NA,NA,NA
184903,2,100,-58.979,143.4,-236.6,1,0,294.1,1e-04,0.26,0.00329,0.13173,1.025,1,100,250,0,12,1,NA,NA,NA,NA
184903,3,100,-58.979,143.4,-236.6,1,0,294.1,1e-04,0.26,0.00329,0.13173,1.025,1,100,250,0,12,1,NA,NA,NA,NA
184903,4,100,-58.979,143.4,-236.6,1,0,294.1,1e-04,0.26,0.00329,0.13173,1.025,1,100,250,0,12,1,NA,NA,NA,NA
184903,5,100,-58.979,143.4,-236.6,1,0,294.1,1e-04,0.26,0.00329,0.13173,1.025,1,100,250,0,12,1,NA,NA,NA,NA
184903,6,100,-58.979,143.4,-236.6,1,0,294.1,1e-04,0.26,0.00329,0.13173,1.025,1,100,250,0,12,1,NA,NA,NA,NA
184923,1,138.6,-48.836,92,-97.7,1,0,235.3,1e-04,0.2297,0.0034,0.13582,1.025,1,100,200,0,11,1,NA,NA,NA,NA
184923,2,138.6,-48.836,92,-97.6,1,0,235.3,1e-04,0.2297,0.00339,0.13563,1.025,1,100,200,0,11,1,NA,NA,NA,NA
184923,3,138.6,-48.836,91.9,-97.8,1,0,235.3,1e-04,0.2297,0.0034,0.13619,1.025,1,100,200,0,11,1,NA,NA,NA,NA
184923,4,138.6,-48.836,92.4,-97.3,1,0,235.3,1e-04,0.2297,0.00336,0.13422,1.025,1,100,200,0,11,1,NA,NA,NA,NA
184923,5,138.6,-48.836,92.6,-97.1,1,0,235.3,1e-04,0.2297,0.00333,0.13337,1.025,1,100,200,0,11,1,NA,NA,NA,NA
184923,6,346.5,-122.089,226.7,-247.3,1,0,588.2,1e-04,0.22,0.00354,0.14161,1.025,1,100,500,0,11,1,NA,NA,NA,NA
184923,7,346.5,-122.089,225.3,-248.7,1,0,588.2,1e-04,0.22,0.0036,0.14406,1.025,1,100,500,0,11,1,NA,NA,NA,NA
184927,1,242.55,403.463,175,-87.5,1,0,412,0,0.22,0,0.145,1,0,100,350,0,21,1,NA,NA,NA,NA
184927,2,242.55,403.463,175,-87.5,1,0,412,0,0.22,0,0.145,1,0,100,350,0,21,1,NA,NA,NA,NA
186015,1,43.2,2.649,29,-31,1,0,127.1,1e-04,0.19,0.01026,0.09156,1,1,100,108,0,12,1,NA,NA,NA,NA
186015,2,43.2,2.649,29,-31,1,0,127.1,1e-04,0.19,0.01026,0.09156,1,1,100,108,0,12,1,NA,NA,NA,NA
191123,1,4.5,5.5,5.5,-5.5,1,0,13.2,0.0025,0.25,0.00645,0.12908,1,1,100,11.25,0,22,1,NA,NA,NA,NA
191123,2,4.5,5.5,5.5,-5.5,1,0,13.2,0.0025,0.25,0.00645,0.12908,1,1,100,11.25,0,22,1,NA,NA,NA,NA
191123,3,4.5,5.5,5.5,-5.5,1,0,13.2,0.0025,0.25,0.00645,0.12908,1,1,100,11.25,0,22,1,NA,NA,NA,NA
191137,1,5.52,7,7,-7,1,0,16.2,0.0025,0.141,0.00657,0.13134,1,1,100,13.8,0,22,1,NA,NA,NA,NA
191137,2,5.52,7,7,-7,1,0,16.2,0.0025,0.141,0.00657,0.13134,1,1,100,13.8,0,22,1,NA,NA,NA,NA
191137,3,5.52,7,7,-7,1,0,16.2,0.0025,0.141,0.00657,0.13134,1,1,100,13.8,0,22,1,NA,NA,NA,NA
191191,1,26.4,22.599,33,-25,1,0,77.6,4e-04,0.162,0.00659,0.13175,1.02652,1,100,66,0,22,1,NA,NA,NA,NA
