Node,node.number,Voltage,Region,Zone,Owner
161626_KACHOLA1_132,161626,132,NORTH,RSEB,RAJ_STU
161627_KAILADEV_132,161627,132,NORTH,RSEB,RAJ_STU
161628_KALADERA_132,161628,132,NORTH,RSEB,RAJ_STU
161629_KALAU_132,161629,132,NORTH,RSEB,RAJ_STU
161630_KAMA1_132,161630,132,NORTH,RSEB,RAJ_STU
161631_KAMINPUR_132,161631,132,NORTH,RSEB,RAJ_STU
161632_KANDELA_132,161632,132,NORTH,RSEB,RAJ_STU
161633_KANKROL1_132,161633,132,NORTH,RSEB,RAJ_STU
161634_KANWARI_132,161634,132,NORTH,RSEB,RAJ_STU
161635_KAPASN_132,161635,132,NORTH,RSEB,RAJ_STU
161636_KARAULI1_132,161636,132,NORTH,RSEB,RAJ_STU
161637_KARERA-1_132,161637,132,NORTH,RSEB,RAJ_STU
161638_KARWAR-2_132,161638,132,NORTH,RSEB,RAJ_STU
161639_KEKRI_132,161639,132,NORTH,RSEB,RAJ_STU
161640_KELWARA_132,161640,132,NORTH,RSEB,RAJ_STU
161641_KESHWANA_132,161641,132,NORTH,RSEB,RAJ_STU
161642_KEWAI_132,161642,132,NORTH,RSEB,RAJ_STU
161643_KHACHRI_132,161643,132,NORTH,RSEB,RAJ_STU
161644_KHAJUWAL_132,161644,132,NORTH,RSEB,RAJ_STU
161645_KHANDAR_132,161645,132,NORTH,RSEB,RAJ_STU
161646_KHANPUR1_132,161646,132,NORTH,RSEB,RAJ_STU
161647_KHARCHI_132,161647,132,NORTH,RSEB,RAJ_STU
161648_KHARWA1_132,161648,132,NORTH,RSEB,RAJ_STU
161649_KHERLI_132,161649,132,NORTH,RSEB,RAJ_STU
161650_KHOOD1_132,161650,132,NORTH,RSEB,RAJ_STU
161651_KHUTUSHY_132,161651,132,NORTH,RSEB,RAJ_STU
161652_KISH-BAS_132,161652,132,NORTH,RSEB,RAJ_STU
161653_KISHANG1_132,161653,132,NORTH,RSEB,RAJ_STU
161654_KOLAYAT1_132,161654,132,NORTH,RSEB,RAJ_STU
161655_KOODAN_132,161655,132,NORTH,RSEB,RAJ_STU
161656_DAYALPURA_132,161656,132,NORTH,RSEB,RAJ_STU
161657_SAWAR_132,161657,132,NORTH,RSEB,RAJ_STU
161658_SAWALPUR_132,161658,132,NORTH,RSEB,RAJ_STU
161659_BILWADI_132,161659,132,NORTH,RSEB,RAJ_STU
161666_KOTKASIM_132,161666,132,NORTH,RSEB,RAJ_STU
161667_KUCHARA_132,161667,132,NORTH,RSEB,RAJ_STU
161668_KUCHERA_132,161668,132,NORTH,RSEB,RAJ_STU
161669_KUMAWAS_132,161669,132,NORTH,RSEB,RAJ_STU
161670_KUMHER_132,161670,132,NORTH,RSEB,RAJ_STU
161671_KUNDAKI_132,161671,132,NORTH,RSEB,RAJ_STU
161672_KURI_132,161672,132,NORTH,RSEB,RAJ_STU
161673_KUSHKHER_132,161673,132,NORTH,RSEB,RAJ_STU
161674_LADNU_132,161674,132,NORTH,RSEB,RAJ_STU
161675_LAKHERI_132,161675,132,NORTH,RSEB,RAJ_STU
161676_LALSOT1_132,161676,132,NORTH,RSEB,RAJ_STU
161677_LAMBAJAT_132,161677,132,NORTH,RSEB,RAJ_STU
161678_LAXMALWR_132,161678,132,NORTH,RSEB,RAJ_STU
161679_LAXMAN-S_132,161679,132,NORTH,RSEB,RAJ_STU
161680_LOHAWAT1_132,161680,132,NORTH,RSEB,RAJ_STU
161681_LOONKANS_132,161681,132,NORTH,RSEB,RAJ_STU
161682_LOSAL1_132,161682,132,NORTH,RSEB,RAJ_STU
161683_MADRI_132,161683,132,NORTH,RSEB,RAJ_STU
161684_MAHAVIR_132,161684,132,NORTH,RSEB,RAJ_STU
161686_MAHUWA_132,161686,132,NORTH,RSEB,RAJ_STU
161687_MALAKHER_132,161687,132,NORTH,RSEB,RAJ_STU
161688_MALPURA1_132,161688,132,NORTH,RSEB,RAJ_STU
161689_MALSISAR_132,161689,132,NORTH,RSEB,RAJ_STU
161690_MANDALGA_132,161690,132,NORTH,RSEB,RAJ_STU
161691_MANDAN_132,161691,132,NORTH,RSEB,RAJ_STU
161692_MANDANA_132,161692,132,NORTH,RSEB,RAJ_STU
161693_MANDAWA_132,161693,132,NORTH,RSEB,RAJ_STU
161694_MANDAWAL_132,161694,132,NORTH,RSEB,RAJ_STU
161695_MANDERLA_132,161695,132,NORTH,RSEB,RAJ_STU
161696_MANDRAYW_132,161696,132,NORTH,RSEB,RAJ_STU
161697_MANGLWAR_132,161697,132,NORTH,RSEB,RAJ_STU
161698_MANGROL1_132,161698,132,NORTH,RSEB,RAJ_STU
161699_MANOHARP_132,161699,132,NORTH,RSEB,RAJ_STU
161700_MANSAROV_132,161700,132,NORTH,RSEB,RAJ_STU
161701_MAPLAWAS_132,161701,132,NORTH,RSEB,RAJ_STU
161702_MARKHI_132,161702,132,NORTH,RSEB,RAJ_STU
161703_MATHAN-1_132,161703,132,NORTH,RSEB,RAJ_STU
161704_MATHANIA_132,161704,132,NORTH,RSEB,RAJ_STU
161705_MATORA_132,161705,132,NORTH,RSEB,RAJ_STU
161706_MAVLI_132,161706,132,NORTH,RSEB,RAJ_STU
161707_MAYRAMG_132,161707,132,NORTH,RSEB,RAJ_STU
161708_MDSUIAJ_132,161708,132,NORTH,RSEB,RAJ_STU
161709_MEHLOO1_132,161709,132,NORTH,RSEB,RAJ_STU
161710_MERTACIT_132,161710,132,NORTH,RSEB,RAJ_STU
161711_MERTA_RO_132,161711,132,NORTH,RSEB,RAJ_STU
161712_MIALWAR_132,161712,132,NORTH,RSEB,RAJ_STU
161713_MNIT-JAI_132,161713,132,NORTH,RSEB,RAJ_STU
161714_MOKHMPUR_132,161714,132,NORTH,RSEB,RAJ_STU
161715_MOLASAR1_132,161715,132,NORTH,RSEB,RAJ_STU
161716_MOMASAR1_132,161716,132,NORTH,RSEB,RAJ_STU
161717_MUNDWA1_132,161717,132,NORTH,RSEB,RAJ_STU
161718_MUNDWAR_132,161718,132,NORTH,RSEB,RAJ_STU
161719_NADBAI_132,161719,132,NORTH,RSEB,RAJ_STU
161720_NAGAR1_132,161720,132,NORTH,RSEB,RAJ_STU
161721_NAINWA1_132,161721,132,NORTH,RSEB,RAJ_STU
161722_NANGALI_132,161722,132,NORTH,RSEB,RAJ_STU
161723_NANGLI_132,161723,132,NORTH,RSEB,RAJ_STU
161724_NAPASAR_132,161724,132,NORTH,RSEB,RAJ_STU
161725_NARWA_132,161725,132,NORTH,RSEB,RAJ_STU
161726_NASIRABA_132,161726,132,NORTH,RSEB,RAJ_STU
161727_NATHDWAR_132,161727,132,NORTH,RSEB,RAJ_STU
161728_NAWA_132,161728,132,NORTH,RSEB,RAJ_STU
161729_NAWAL-21_132,161729,132,NORTH,RSEB,RAJ_STU
161730_NAWALGAR_132,161730,132,NORTH,RSEB,RAJ_STU
161731_NEEMKATH_132,161731,132,NORTH,RSEB,RAJ_STU
161732_NEWAI_132,161732,132,NORTH,RSEB,RAJ_STU
161733_NOHAR_132,161733,132,NORTH,RSEB,RAJ_STU
161734_NOKHA_132,161734,132,NORTH,RSEB,RAJ_STU
161735_NPH-JODH_132,161735,132,NORTH,RSEB,RAJ_STU
161736_NPH1_132,161736,132,NORTH,RSEB,RAJ_STU
161737_OPH-JODH_132,161737,132,NORTH,RSEB,RAJ_STU
161738_OSIAN_132,161738,132,NORTH,RSEB,RAJ_STU
161739_PSNO8_132,161739,132,NORTH,RSEB,RAJ_STU
161740_PADAMPUR_132,161740,132,NORTH,RSEB,RAJ_STU
161741_PADROO1_132,161741,132,NORTH,RSEB,RAJ_STU
161742_PALADAR_132,161742,132,NORTH,RSEB,RAJ_STU
161743_PALI1_132,161743,132,NORTH,RSEB,RAJ_STU
161744_PALODA_132,161744,132,NORTH,RSEB,RAJ_STU
161745_PAOTA_132,161745,132,NORTH,RSEB,RAJ_STU
161746_PAREWARA_132,161746,132,NORTH,RSEB,RAJ_STU
161747_PARTAPUR_132,161747,132,NORTH,RSEB,RAJ_STU
161748_PATAN_S_132,161748,132,NORTH,RSEB,RAJ_STU
161749_PATLISAR_132,161749,132,NORTH,RSEB,RAJ_STU
161750_PHAGI_132,161750,132,NORTH,RSEB,RAJ_STU
161751_PILANI_132,161751,132,NORTH,RSEB,RAJ_STU
161752_PILIBANG_132,161752,132,NORTH,RSEB,RAJ_STU
161753_PINAN_132,161753,132,NORTH,RSEB,RAJ_STU
161754_PIPALIYA_132,161754,132,NORTH,RSEB,RAJ_STU
161755_PIPAR1_132,161755,132,NORTH,RSEB,RAJ_STU
161756_PIPRALI_132,161756,132,NORTH,RSEB,RAJ_STU
161757_POKRAN1_132,161757,132,NORTH,RSEB,RAJ_STU
161758_POONSA_132,161758,132,NORTH,RSEB,RAJ_STU
161759_PRATA-UD_132,161759,132,NORTH,RSEB,RAJ_STU
161760_PRATAPGA_132,161760,132,NORTH,RSEB,RAJ_STU
161761_PRATA-JO_132,161761,132,NORTH,RSEB,RAJ_STU
161762_PS-5_132,161762,132,NORTH,RSEB,RAJ_STU
161763_PS2-1_132,161763,132,NORTH,RSEB,RAJ_STU
161764_PS2-21_132,161764,132,NORTH,RSEB,RAJ_STU
161765_PS3-1_132,161765,132,NORTH,RSEB,RAJ_STU
161766_PSNO1_132,161766,132,NORTH,RSEB,RAJ_STU
161767_PUGALROA_132,161767,132,NORTH,RSEB,RAJ_STU
161768_PURANAGH_132,161768,132,NORTH,RSEB,RAJ_STU
161769_PUSHKARO_132,161769,132,NORTH,RSEB,RAJ_STU
161770_PUSKA-RO_132,161770,132,NORTH,RSEB,RAJ_STU
161771_PWD_132,161771,132,NORTH,RSEB,RAJ_STU
161772_RAISINGH_132,161772,132,NORTH,RSEB,RAJ_STU
161773_RAJAKHER_132,161773,132,NORTH,RSEB,RAJ_STU
161774_RAJGARH_132,161774,132,NORTH,RSEB,RAJ_STU
161775_RAJGARH1_132,161775,132,NORTH,RSEB,RAJ_STU
161776_RAJIASR_132,161776,132,NORTH,RSEB,RAJ_STU
161777_RAMGAR-A_132,161777,132,NORTH,RSEB,RAJ_STU
161778_RAMPURA_132,161778,132,NORTH,RSEB,RAJ_STU
161779_RAMSEEN_132,161779,132,NORTH,RSEB,RAJ_STU
161780_RANASAR1_132,161780,132,NORTH,RSEB,RAJ_STU
161781_RANI_132,161781,132,NORTH,RSEB,RAJ_STU
161782_RANIWARA_132,161782,132,NORTH,RSEB,RAJ_STU
161783_RANOLI_132,161783,132,NORTH,RSEB,RAJ_STU
161784_RAPP1_132,161784,132,NORTH,RSEB,RAJ_STU
161785_RASHMI_132,161785,132,NORTH,RSEB,RAJ_STU
161786_RAWATBHA_132,161786,132,NORTH,RSEB,RAJ_STU
161787_RAWATSAR_132,161787,132,NORTH,RSEB,RAJ_STU
161788_RAYLA_132,161788,132,NORTH,RSEB,RAJ_STU
161789_RENWAL1_132,161789,132,NORTH,RSEB,RAJ_STU
161790_REODAR_132,161790,132,NORTH,RSEB,RAJ_STU
161791_RICO_BHI_132,161791,132,NORTH,RSEB,RAJ_STU
161792_RIRI_132,161792,132,NORTH,RSEB,RAJ_STU
161793_RISHDEO_132,161793,132,NORTH,RSEB,RAJ_STU
161794_ROON1_132,161794,132,NORTH,RSEB,RAJ_STU
161795_ROOPWAS_132,161795,132,NORTH,RSEB,RAJ_STU
161796_RUPNGARH_132,161796,132,NORTH,RSEB,RAJ_STU
161797_SADULSHA_132,161797,132,NORTH,RSEB,RAJ_STU
161798_SAGWARA1_132,161798,132,NORTH,RSEB,RAJ_STU
161799_SAKATPUR_132,161799,132,NORTH,RSEB,RAJ_STU
161800_SALASAR_132,161800,132,NORTH,RSEB,RAJ_STU
161801_SALUMBR1_132,161801,132,NORTH,RSEB,RAJ_STU
161802_SAMDARI1_132,161802,132,NORTH,RSEB,RAJ_STU
161803_SANCHOR1_132,161803,132,NORTH,RSEB,RAJ_STU
161804_SANCHO21_132,161804,132,NORTH,RSEB,RAJ_STU
161805_SANGOD_132,161805,132,NORTH,RSEB,RAJ_STU
161806_SANGRIA_132,161806,132,NORTH,RSEB,RAJ_STU
161807_SANJOO_132,161807,132,NORTH,RSEB,RAJ_STU
161808_SANKAD1_132,161808,132,NORTH,RSEB,RAJ_STU
161809_SANWAD1_132,161809,132,NORTH,RSEB,RAJ_STU
161810_SANWREEJ_132,161810,132,NORTH,RSEB,RAJ_STU
161811_SAPOL_132,161811,132,NORTH,RSEB,RAJ_STU
161812_SARADHNA_132,161812,132,NORTH,RSEB,RAJ_STU
161813_SARDARSH_132,161813,132,NORTH,RSEB,RAJ_STU
161814_SARMATHU_132,161814,132,NORTH,RSEB,RAJ_STU
161815_SARNADUN_132,161815,132,NORTH,RSEB,RAJ_STU
161816_SATA_132,161816,132,NORTH,RSEB,RAJ_STU
161817_SAWA(B)1_132,161817,132,NORTH,RSEB,RAJ_STU
161818_SAWA-CH1_132,161818,132,NORTH,RSEB,RAJ_STU
161819_SAYLA1_132,161819,132,NORTH,RSEB,RAJ_STU
161820_SEDWA_132,161820,132,NORTH,RSEB,RAJ_STU
161821_SENTHI_132,161821,132,NORTH,RSEB,RAJ_STU
161822_SEZ-KAPA_132,161822,132,NORTH,RSEB,RAJ_STU
161823_SEZ_1_132,161823,132,NORTH,RSEB,RAJ_STU
161824_SEZ1_21_132,161824,132,NORTH,RSEB,RAJ_STU
161825_SHAHJANP_132,161825,132,NORTH,RSEB,RAJ_STU
161826_SHAHPURA_132,161826,132,NORTH,RSEB,RAJ_STU
161827_SHAHP-BH_132,161827,132,NORTH,RSEB,RAJ_STU
161828_SHEO1_132,161828,132,NORTH,RSEB,RAJ_STU
161829_SHEOPUR1_132,161829,132,NORTH,RSEB,RAJ_STU
161830_SIKANDRA_132,161830,132,NORTH,RSEB,RAJ_STU
161831_SIKRAI_132,161831,132,NORTH,RSEB,RAJ_STU
161832_SILORA_1_132,161832,132,NORTH,RSEB,RAJ_STU
161833_SINDRA1_132,161833,132,NORTH,RSEB,RAJ_STU
161834_SIRSI1_132,161834,132,NORTH,RSEB,RAJ_STU
161835_SISARMA1_132,161835,132,NORTH,RSEB,RAJ_STU
161836_SITAPU-1_132,161836,132,NORTH,RSEB,RAJ_STU
161837_SITAP-21_132,161837,132,NORTH,RSEB,RAJ_STU
161838_SIWANA_132,161838,132,NORTH,RSEB,RAJ_STU
161839_SMS-STA1_132,161839,132,NORTH,RSEB,RAJ_STU
161840_SOJAT1_132,161840,132,NORTH,RSEB,RAJ_STU
161841_SOORSAGA_132,161841,132,NORTH,RSEB,RAJ_STU
161842_SOYLA1_132,161842,132,NORTH,RSEB,RAJ_STU
161843_SPOTRA-1_132,161843,132,NORTH,RSEB,RAJ_STU
161844_SRIDUNG1_132,161844,132,NORTH,RSEB,RAJ_STU
161845_SRIGANGA_132,161845,132,NORTH,RSEB,RAJ_STU
161846_SRIKARNP_132,161846,132,NORTH,RSEB,RAJ_STU
161847_SRIMADHO_132,161847,132,NORTH,RSEB,RAJ_STU
161848_SRIMAHAV_132,161848,132,NORTH,RSEB,RAJ_STU
161849_SRIVIJAY_132,161849,132,NORTH,RSEB,RAJ_STU
161850_SUJANGARH1_132,161850,132,NORTH,RSEB,RAJ_STU
161851_SUKHER1_132,161851,132,NORTH,RSEB,RAJ_STU
161852_SULTANA_132,161852,132,NORTH,RSEB,RAJ_STU
161853_SUMERPUR_132,161853,132,NORTH,RSEB,RAJ_STU
161854_SURAJGAR_132,161854,132,NORTH,RSEB,RAJ_STU
161855_SURPURA1_132,161855,132,NORTH,RSEB,RAJ_STU
161856_SUWANA_132,161856,132,NORTH,RSEB,RAJ_STU
161857_T_VKIA1_132,161857,132,NORTH,RSEB,RAJ_STU
161858_TAGOREN_132,161858,132,NORTH,RSEB,RAJ_STU
161859_TALERA_132,161859,132,NORTH,RSEB,RAJ_STU
161860_TARANAGA_132,161860,132,NORTH,RSEB,RAJ_STU
161861_TEHANDESAR_132,161861,132,NORTH,RSEB,RAJ_STU
161862_TELEWARA_132,161862,132,NORTH,RSEB,RAJ_STU
161864_THADOLI1_132,161864,132,NORTH,RSEB,RAJ_STU
161865_THANAGAZ_132,161865,132,NORTH,RSEB,RAJ_STU
161866_THOI_1_132,161866,132,NORTH,RSEB,RAJ_STU
161867_TIZARA_132,161867,132,NORTH,RSEB,RAJ_STU
161868_TODABHIM_132,161868,132,NORTH,RSEB,RAJ_STU
161869_TODARASI_132,161869,132,NORTH,RSEB,RAJ_STU
161870_TONK_132,161870,132,NORTH,RSEB,RAJ_STU
161871_TOONGA1_132,161871,132,NORTH,RSEB,RAJ_STU
161872_UDAIPURW_132,161872,132,NORTH,RSEB,RAJ_STU
161873_UMAIDPUR_132,161873,132,NORTH,RSEB,RAJ_STU
161874_UNDOO_132,161874,132,NORTH,RSEB,RAJ_STU
161875_UNIARA1_132,161875,132,NORTH,RSEB,RAJ_STU
161876_UPANI_1_132,161876,132,NORTH,RSEB,RAJ_STU
161877_VAISHALI_132,161877,132,NORTH,RSEB,RAJ_STU
161878_VIJAYMAN_132,161878,132,NORTH,RSEB,RAJ_STU
161879_VKIA1_132,161879,132,NORTH,RSEB,RAJ_STU
161880_WEIR1_132,161880,132,NORTH,RSEB,RAJ_STU
161881_Z_MINES_132,161881,132,NORTH,RSEB,RAJ_STU
161882_BAMANTUKDA_132,161882,132,NORTH,RSEB,RAJ_STU
161883_MOONDSAR_132,161883,132,NORTH,RSEB,RAJ_STU
161884_MASUDA_132,161884,132,NORTH,RSEB,RAJ_STU
161885_SUBHASNAGAR_132,161885,132,NORTH,RSEB,RAJ_STU
161886_KUSHALGARH_132,161886,132,NORTH,RSEB,RAJ_STU
161887_BIJAIPUR_132,161887,132,NORTH,RSEB,RAJ_STU
161888_MEHARA_132,161888,132,NORTH,RSEB,RAJ_STU
162007_DAUSA_220,162007,220,NORTH,RSEB,RAJ_STU
162200_MERTA-42_220,162200,220,NORTH,RSEB,RAJ_STU
162201_BHIWA-RS_220,162201,220,NORTH,RSEB,RAJ_STU
162202_NAGAUR-S_220,162202,220,NORTH,RSEB,RAJ_STU
162203_JK-LAXMI_220,162203,220,NORTH,RSEB,RAJ_STU
162205_KUKAS_220,162205,220,NORTH,RSEB,RAJ_STU
162207_HINDAU-4_220,162207,220,NORTH,RSEB,RAJ_STU
162208_RATANGAR_220,162208,220,NORTH,RSEB,RAJ_STU
162209_ALWAR_220,162209,220,NORTH,RSEB,RAJ_STU
162210_BHTRATPU_220,162210,220,NORTH,RSEB,RAJ_STU
162211_HIRAPURA_220,162211,220,NORTH,RSEB,RAJ_STU
162212_REENGUS_220,162212,220,NORTH,RSEB,RAJ_STU
162213_KHETRI_220,162213,220,NORTH,RSEB,RAJ_STU
162214_AJMER_220,162214,220,NORTH,RSEB,RAJ_STU
162215_PHULERA_220,162215,220,NORTH,RSEB,RAJ_STU
162216_BARMER_220,162216,220,NORTH,RSEB,RAJ_STU
162217_BHILWA-2_220,162217,220,NORTH,RSEB,RAJ_STU
162219_BEAWAR_220,162219,220,NORTH,RSEB,RAJ_STU
162221_SAKATPUR_220,162221,220,NORTH,RSEB,RAJ_STU
162222_KUCHAMAN_220,162222,220,NORTH,RSEB,RAJ_STU
162223_JHUNJHUN_220,162223,220,NORTH,RSEB,RAJ_STU
162224_KOTPU-RS_220,162224,220,NORTH,RSEB,RAJ_STU
162225_MADRI_220,162225,220,NORTH,RSEB,RAJ_STU
162227_NIMBHERA_220,162227,220,NORTH,RSEB,RAJ_STU
162228_CHITTAUR_220,162228,220,NORTH,RSEB,RAJ_STU
162229_KUSHKHER_220,162229,220,NORTH,RSEB,RAJ_STU
162230_SIROHI_220,162230,220,NORTH,RSEB,RAJ_STU
162231_BALOTRA_220,162231,220,NORTH,RSEB,RAJ_STU
162232_MODAK_220,162232,220,NORTH,RSEB,RAJ_STU
162233_JODHPU-2_220,162233,220,NORTH,RSEB,RAJ_STU
162234_SANGANER_220,162234,220,NORTH,RSEB,RAJ_STU
162235_PALI_220,162235,220,NORTH,RSEB,RAJ_STU
162236_NEEMR-RS_220,162236,220,NORTH,RSEB,RAJ_STU
162238_TINWARI-WS_220,162238,220,NORTH,RSEB,RAJ_STU
162240_BHOPALGA_220,162240,220,NORTH,RSEB,RAJ_STU
162241_KHINVSAR_220,162241,220,NORTH,RSEB,RAJ_STU
162243_DHAURIMA_220,162243,220,NORTH,RSEB,RAJ_STU
162244_JALORE_220,162244,220,NORTH,RSEB,RAJ_STU
162245_PINDWARA_220,162245,220,NORTH,RSEB,RAJ_STU
162246_SUJANGAR_220,162246,220,NORTH,RSEB,RAJ_STU
162247_MANDAWAR_220,162247,220,NORTH,RSEB,RAJ_STU
162248_MAKRANA_220,162248,220,NORTH,RSEB,RAJ_STU
162249_JHALAWAR_220,162249,220,NORTH,RSEB,RAJ_STU
162250_KISHANGA_220,162250,220,NORTH,RSEB,RAJ_STU
162251_DAHRA_220,162251,220,NORTH,RSEB,RAJ_STU
162252_SAWAIMAD_220,162252,220,NORTH,RSEB,RAJ_STU
162253_BIKANE-4_220,162253,220,NORTH,RSEB,RAJ_STU
162254_SRIDUNGA_220,162254,220,NORTH,RSEB,RAJ_STU
162255_SIKAR-RS_220,162255,220,NORTH,RSEB,RAJ_STU
162256_BIKANE-2_220,162256,220,NORTH,RSEB,RAJ_STU
162258_UDYOGVIH_220,162258,220,NORTH,RSEB,RAJ_STU
162259_HANUMANG_220,162259,220,NORTH,RSEB,RAJ_STU
162260_BANSWARA-W_220,162260,220,NORTH,RSEB,RAJ_STU
162263_CHOMU_220,162263,220,NORTH,RSEB,RAJ_STU
162264_BILARA_220,162264,220,NORTH,RSEB,RAJ_STU
162265_KANKR-RS_220,162265,220,NORTH,RSEB,RAJ_STU
162266_BALI_220,162266,220,NORTH,RSEB,RAJ_STU
162267_BARAN2_220,162267,220,NORTH,RSEB,RAJ_STU
162268_DHOLPU-2_220,162268,220,NORTH,RSEB,RAJ_STU
162269_RENWAL_220,162269,220,NORTH,RSEB,RAJ_STU
162270_VKIA_220,162270,220,NORTH,RSEB,RAJ_STU
162271_CHABRA-2_220,162271,220,NORTH,RSEB,RAJ_STU
162272_KAWAI_220,162272,220,NORTH,RSEB,RAJ_STU
162273_HINDAU-2_220,162273,220,NORTH,RSEB,RAJ_STU
162274_DHOD_220,162274,220,NORTH,RSEB,RAJ_STU
162275_BORANADA_220,162275,220,NORTH,RSEB,RAJ_STU
162276_BAGRU_220,162276,220,NORTH,RSEB,RAJ_STU
162277_GULABPUR_220,162277,220,NORTH,RSEB,RAJ_STU
162279_BAITOO_220,162279,220,NORTH,RSEB,RAJ_STU
162281_ASPUR_220,162281,220,NORTH,RSEB,RAJ_STU
162282_BAP_2_220,162282,220,NORTH,RSEB,RAJ_STU
162284_BARLI_2_220,162284,220,NORTH,RSEB,RAJ_STU
162285_BHADLA-S_220,162285,220,NORTH,RSEB,RAJ_STU
162286_BHADRA_220,162286,220,NORTH,RSEB,RAJ_STU
162287_BHADWASI_220,162287,220,NORTH,RSEB,RAJ_STU
162288_BHILWA-4_220,162288,220,NORTH,RSEB,RAJ_STU
162289_BHINM-RS_220,162289,220,NORTH,RSEB,RAJ_STU
162290_BUNDI_220,162290,220,NORTH,RSEB,RAJ_STU
162291_CHIRAWA_220,162291,220,NORTH,RSEB,RAJ_STU
162292_DEBARI_220,162292,220,NORTH,RSEB,RAJ_STU
162293_DECHU_220,162293,220,NORTH,RSEB,RAJ_STU
162294_DUNI_220,162294,220,NORTH,RSEB,RAJ_STU
162295_GAJNER_220,162295,220,NORTH,RSEB,RAJ_STU
162296_GANGAPUR_220,162296,220,NORTH,RSEB,RAJ_STU
162297_INDIRAGN_220,162297,220,NORTH,RSEB,RAJ_STU
162298_JALAMAND_220,162298,220,NORTH,RSEB,RAJ_STU
162299_JODHPU-4_220,162299,220,NORTH,RSEB,RAJ_STU
162300_KALISIND_220,162300,220,NORTH,RSEB,RAJ_STU
162301_KARWAR_220,162301,220,NORTH,RSEB,RAJ_STU
162303_KISH-BAS_220,162303,220,NORTH,RSEB,RAJ_STU
162304_KUCHERA_220,162304,220,NORTH,RSEB,RAJ_STU
162305_KUNDAKID_220,162305,220,NORTH,RSEB,RAJ_STU
162306_MANOHARP_220,162306,220,NORTH,RSEB,RAJ_STU
162307_MANSAROV_220,162307,220,NORTH,RSEB,RAJ_STU
162308_MIA-ALWA_220,162308,220,NORTH,RSEB,RAJ_STU
162309_NAWALGAR_220,162309,220,NORTH,RSEB,RAJ_STU
162310_NOKHA_220,162310,220,NORTH,RSEB,RAJ_STU
162311_NPH_220,162311,220,NORTH,RSEB,RAJ_STU
162312_PADAMPUR_220,162312,220,NORTH,RSEB,RAJ_STU
162313_PS_2_220,162313,220,NORTH,RSEB,RAJ_STU
162315_RAS_2_220,162315,220,NORTH,RSEB,RAJ_STU
162316_RATANGAR_220,162316,220,NORTH,RSEB,RAJ_STU
162317_SANCHORE_220,162317,220,NORTH,RSEB,RAJ_STU
162318_SAWA_220,162318,220,NORTH,RSEB,RAJ_STU
162319_SITAPURA_220,162319,220,NORTH,RSEB,RAJ_STU
162320_SURATGAR_220,162320,220,NORTH,RSEB,RAJ_STU
162322_SEZJAIP_220,162322,220,NORTH,RSEB,RAJ_STU
162323_SIKRAI_220,162323,220,NORTH,RSEB,RAJ_STU
162324_BADNU_220,162324,220,NORTH,RSEB,RAJ_STU
162325_BAMANTUKDA_220,162325,220,NORTH,RSEB,RAJ_STU
162326_LALSOT_220,162326,220,NORTH,RSEB,RAJ_STU
162327_TEHANDESAR_220,162327,220,NORTH,RSEB,RAJ_STU
162328_CHAKSU_220,162328,220,NORTH,RSEB,RAJ_STU
162329_AJMER42_220,162329,220,NORTH,RSEB,RAJ_STU
162332_SALUMBR2_220,162332,220,NORTH,RSEB,RAJ_STU
162379_BHAWAD-S_220,162379,220,NORTH,RSEB,RAJ_STU
164400_MERTA_400,164400,400,NORTH,RSEB,RAJ_STU
164401_AKAL-4_400,164401,400,NORTH,RSEB,RAJ_STU
164402_BARMER-4_400,164402,400,NORTH,RSEB,RAJ_STU
164406_HERAPU-4_400,164406,400,NORTH,RSEB,RAJ_STU
164408_RATANGAR_400,164408,400,NORTH,RSEB,RAJ_STU
164409_HINDAU-4_400,164409,400,NORTH,RSEB,RAJ_STU
164410_BHILWA-4_400,164410,400,NORTH,RSEB,RAJ_STU
164415_DEEDWANA_400,164415,400,NORTH,RSEB,RAJ_STU
164416_AJMER_400,164416,400,NORTH,RSEB,RAJ_STU
164428_CHITTOR4_400,164428,400,NORTH,RSEB,RAJ_STU
164433_JODHPU-4_400,164433,400,NORTH,RSEB,RAJ_STU
164451_JAIPUR_RS_400,164451,400,NORTH,RSEB,RAJ_STU
164456_BIKANE-4_400,164456,400,NORTH,RSEB,RAJ_STU
167761_ANTA-7_765,167761,765,NORTH,RSEB,RAJ_STU
167773_JAIPURR_765,167773,765,NORTH,RSEB,RAJ_STU
152200_NARELA_DS_220,152200,220,NORTH,DELHI,DEL_STU
152202_BAMNOLI2_220,152202,220,NORTH,DELHI,DEL_STU
152204_NARELA_D_220,152204,220,NORTH,DELHI,DEL_STU
152205_PATPARGANJ2_220,152205,220,NORTH,DELHI,DEL_STU
152208_OKHLA2_220,152208,220,NORTH,DELHI,DEL_STU
152209_MEHRAULI_BM_220,152209,220,NORTH,DELHI,DEL_STU
152210_NAZAFGARH_BW_220,152210,220,NORTH,DELHI,DEL_STU
152211_VASANTKUJ_220,152211,220,NORTH,DELHI,DEL_STU
152213_BAWANA2_220,152213,220,NORTH,DELHI,DEL_STU
152214_PAPANKALAN-1_220,152214,220,NORTH,DELHI,DEL_STU
152215_SABJIMANDI_220,152215,220,NORTH,DELHI,DEL_STU
