Line,Node From,Node To,Type,Voltage,Max Flow,Min Flow,Resistance,Reactance,Status,Length
352029_352091_1_CKT,352029_KOSAMBA_220,352091_ZAGAD2_220,AC,220,250,NA,0.003514,0.020057,1,NA
352029_352091_2_CKT,352029_KOSAMBA_220,352091_ZAGAD2_220,AC,220,250,NA,0.003514,0.020057,1,NA
352041_352091_1_CKT,352041_JAMB2_220,352091_ZAGAD2_220,AC,220,250,NA,0.008856,0.050553,1,NA
352050_352091_2_CKT,352050_KIM2_220,352091_ZAGAD2_220,AC,220,250,NA,0.006768,0.038634,1,NA
352003_352092_1_CKT,352003_DEHGM2_220,352092_KHANP2_220,AC,220,250,NA,0.001695,0.009675,1,NA
352003_352092_2_CKT,352003_DEHGM2_220,352092_KHANP2_220,AC,220,250,NA,0.001695,0.009675,1,NA
352042_352092_1_CKT,352042_KWANJ2_220,352092_KHANP2_220,AC,220,250,NA,0.00576,0.03288,1,NA
352042_352092_2_CKT,352042_KWANJ2_220,352092_KHANP2_220,AC,220,250,NA,0.00576,0.03288,1,NA
352006_352093_1_CKT,352006_CHORN2_220,352093_LIMBD1_220,AC,220,250,NA,0.000432,0.002466,1,NA
352006_352093_2_CKT,352006_CHORN2_220,352093_LIMBD1_220,AC,220,250,NA,0.000432,0.002466,1,NA
352008_352094_1_CKT,352008_JETPU2_220,352094_JAMNG2_220,AC,220,250,NA,0.013248,0.075624,1,NA
352008_352094_2_CKT,352008_JETPU2_220,352094_JAMNG2_220,AC,220,250,NA,0.013248,0.075624,1,NA
352061_352095_1_CKT,352061_MOBHA_220,352095_SURATLIGNIT_220,AC,220,250,NA,0.015437,0.088118,1,NA
352061_352095_2_CKT,352061_MOBHA_220,352095_SURATLIGNIT_220,AC,220,250,NA,0.015437,0.088118,1,NA
352061_352095_3_CKT,352061_MOBHA_220,352095_SURATLIGNIT_220,AC,220,250,NA,0.015941,0.090995,1,NA
352061_352095_4_CKT,352061_MOBHA_220,352095_SURATLIGNIT_220,AC,220,250,NA,0.015941,0.090995,1,NA
352091_352095_1_CKT,352091_ZAGAD2_220,352095_SURATLIGNIT_220,AC,220,250,NA,0.00432,0.02466,1,NA
352091_352095_2_CKT,352091_ZAGAD2_220,352095_SURATLIGNIT_220,AC,220,250,NA,0.00432,0.02466,1,NA
352033_352096_1_CKT,352033_SKAND2_220,352096_AMRELI2_220,AC,220,250,NA,0.003024,0.017262,1,NA
352033_352096_2_CKT,352033_SKAND2_220,352096_AMRELI2_220,AC,220,250,NA,0.003024,0.017262,1,NA
352002_352097_2_CKT,352002_GANCS2_220,352097_HALDARWA_220,AC,220,250,NA,0.001872,0.010686,1,NA
352009_352097_2_CKT,352009_GPEC2_220,352097_HALDARWA_220,AC,220,250,NA,0.001482,0.008458,1,NA
352043_352097_1_CKT,352043_HALDARVA_220,352097_HALDARWA_220,AC,220,9999,NA,0,1e-04,0,NA
352077_352097_1_CKT,352077_KAWAS2_220,352097_HALDARWA_220,AC,220,250,NA,0.011664,0.066582,1,NA
352078_352097_1_CKT,352078_KAKRA2_220,352097_HALDARWA_220,AC,220,250,NA,0.010656,0.060828,1,NA
352080_352097_1_CKT,352080_WAGRA_220,352097_HALDARWA_220,AC,220,250,NA,0.004176,0.023838,1,NA
352091_352097_1_CKT,352091_ZAGAD2_220,352097_HALDARWA_220,AC,220,250,NA,0.00792,0.04521,1,NA
352048_352098_1_CKT,352048_NAVSA2_220,352098_AMBETHA_220,AC,220,250,NA,0.003116,0.017788,1,NA
352049_352098_1_CKT,352049_VAPI2_220,352098_AMBETHA_220,AC,220,250,NA,0.006761,0.038593,1,NA
352007_352099_1_CKT,352007_UKAIT2_220,352099_MOTA_220,AC,220,250,NA,0.006336,0.036168,1,NA
352007_352099_2_CKT,352007_UKAIT2_220,352099_MOTA_220,AC,220,250,NA,0.006336,0.036168,1,NA
352047_352099_1_CKT,352047_VAV_220,352099_MOTA_220,AC,220,250,NA,0.003888,0.022194,1,NA
352047_352099_2_CKT,352047_VAV_220,352099_MOTA_220,AC,220,250,NA,0.003888,0.022194,1,NA
352098_352099_1_CKT,352098_AMBETHA_220,352099_MOTA_220,AC,220,250,NA,0.006912,0.039456,1,NA
352098_352099_2_CKT,352098_AMBETHA_220,352099_MOTA_220,AC,220,250,NA,0.006912,0.039456,1,NA
352059_352100_1_CKT,352059_ICHAP2_220,352100_RELIANCE_220,AC,220,250,NA,0.001296,0.007398,0,NA
352059_352100_2_CKT,352059_ICHAP2_220,352100_RELIANCE_220,AC,220,250,NA,0.001296,0.007398,0,NA
352089_352101_1_CKT,352089_DAHEJ_220,352101_INDOGULF_220,AC,220,250,NA,0.000792,0.004521,1,NA
352089_352101_2_CKT,352089_DAHEJ_220,352101_INDOGULF_220,AC,220,250,NA,0.000792,0.004521,1,NA
352089_352102_1_CKT,352089_DAHEJ_220,352102_PETRONT_220,AC,220,250,NA,0.000965,0.005507,1,NA
352089_352102_2_CKT,352089_DAHEJ_220,352102_PETRONT_220,AC,220,250,NA,0.000965,0.005507,1,NA
352097_352103_1_CKT,352097_HALDARWA_220,352103_IPCL_220,AC,220,250,NA,0.00864,0.04932,1,NA
352097_352103_2_CKT,352097_HALDARWA_220,352103_IPCL_220,AC,220,250,NA,0.00864,0.04932,1,NA
352013_352104_1_CKT,352013_DEODHAR_220,352104_RADHANPR_220,AC,220,250,NA,0.00504,0.02877,1,NA
352020_352104_1_CKT,352020_MEHSN2_220,352104_RADHANPR_220,AC,220,250,NA,0.01368,0.07809,1,NA
352020_352105_1_CKT,352020_MEHSN2_220,352105_SANKHARI_220,AC,220,250,NA,0.006944,0.039637,1,NA
352087_352105_1_CKT,352087_MITHA_220,352105_SANKHARI_220,AC,220,250,NA,0.004329,0.024709,1,NA
352087_352105_2_CKT,352087_MITHA_220,352105_SANKHARI_220,AC,220,250,NA,0.004329,0.024709,1,NA
352005_352106_1_CKT,352005_SOJA2_220,352106_SANTHAL_220,AC,220,250,NA,0.005328,0.030414,1,NA
352087_352106_1_CKT,352087_MITHA_220,352106_SANTHAL_220,AC,220,250,NA,0.001267,0.007234,1,NA
352056_352107_1_CKT,352056_HIMMA2_220,352107_BHUTIYA_220,AC,220,250,NA,0.005126,0.029263,1,NA
352056_352107_2_CKT,352056_HIMMA2_220,352107_BHUTIYA_220,AC,220,250,NA,0.005126,0.029263,1,NA
352065_352107_1_CKT,352065_KHRLU2_220,352107_BHUTIYA_220,AC,220,250,NA,0.007128,0.040689,0,NA
352065_352107_2_CKT,352065_KHRLU2_220,352107_BHUTIYA_220,AC,220,250,NA,0.007128,0.040689,0,NA
352018_352108_1_CKT,352018_HADALA_220,352108_HALWAD_220,AC,220,250,NA,0.011632,0.066401,1,NA
352018_352108_2_CKT,352018_HADALA_220,352108_HALWAD_220,AC,220,250,NA,0.011632,0.066401,1,NA
352024_352108_1_CKT,352024_BHIMASAR_220,352108_HALWAD_220,AC,220,250,NA,0.021637,0.123514,0,NA
352024_352108_2_CKT,352024_BHIMASAR_220,352108_HALWAD_220,AC,220,250,NA,0.021637,0.123514,0,NA
352058_352108_1_CKT,352058_DHRAN2_220,352108_HALWAD_220,AC,220,250,NA,0.004162,0.023756,1,NA
352058_352108_2_CKT,352058_DHRAN2_220,352108_HALWAD_220,AC,220,250,NA,0.004162,0.023756,1,NA
352086_352108_1_CKT,352086_MORBI_220,352108_HALWAD_220,AC,220,250,NA,0.006212,0.035461,1,NA
352086_352108_2_CKT,352086_MORBI_220,352108_HALWAD_220,AC,220,250,NA,0.006212,0.035461,1,NA
352013_352109_1_CKT,352013_DEODHAR_220,352109_SHIVLAKH_220,AC,220,250,NA,0.024379,0.139165,1,NA
352016_352109_1_CKT,352016_ANJAR2_220,352109_SHIVLAKH_220,AC,220,250,NA,0.0108,0.06165,1,NA
352075_352109_1_CKT,352075_TAPPAR_220,352109_SHIVLAKH_220,AC,220,250,NA,0.00792,0.04521,1,NA
352075_352109_2_CKT,352075_TAPPAR_220,352109_SHIVLAKH_220,AC,220,250,NA,0.00792,0.04521,1,NA
352086_352109_1_CKT,352086_MORBI_220,352109_SHIVLAKH_220,AC,220,250,NA,0.010512,0.060006,1,NA
352086_352109_2_CKT,352086_MORBI_220,352109_SHIVLAKH_220,AC,220,250,NA,0.010512,0.060006,1,NA
352105_352109_1_CKT,352105_SANKHARI_220,352109_SHIVLAKH_220,AC,220,250,NA,0.02664,0.15207,1,NA
352027_352110_1_CKT,352027_VIRAM2_220,352110_NENO_220,AC,220,250,NA,0.003816,0.021783,1,NA
352027_352110_2_CKT,352027_VIRAM2_220,352110_NENO_220,AC,220,250,NA,0.003816,0.021783,1,NA
352014_352111_1_CKT,352014_PIRAN-P_220,352111_BHAT_220,AC,220,250,NA,0.002232,0.012741,1,NA
352014_352111_2_CKT,352014_PIRAN-P_220,352111_BHAT_220,AC,220,250,NA,0.002232,0.012741,1,NA
352033_352112_1_CKT,352033_SKAND2_220,352112_SAGAPARA_220,AC,220,250,NA,0.011232,0.064116,1,NA
352035_352112_2_CKT,352035_VARTE2_220,352112_SAGAPARA_220,AC,220,250,NA,0.005558,0.031729,1,NA
352096_352113_1_CKT,352096_AMRELI2_220,352113_DHASA_220,AC,220,250,NA,0.005472,0.031236,1,NA
352096_352113_2_CKT,352096_AMRELI2_220,352113_DHASA_220,AC,220,250,NA,0.005472,0.031236,1,NA
352021_352114_1_CKT,352021_KASOR2_220,352114_BOTAD_220,AC,220,250,NA,0.020736,0.118368,1,NA
352035_352114_1_CKT,352035_VARTE2_220,352114_BOTAD_220,AC,220,250,NA,0.010742,0.061321,1,NA
352008_352115_1_CKT,352008_JETPU2_220,352115_VISAVDAR_220,AC,220,250,NA,0.007423,0.042374,1,NA
352033_352115_1_CKT,352033_SKAND2_220,352115_VISAVDAR_220,AC,220,250,NA,0.013622,0.077761,1,NA
352032_352116_1_CKT,352032_KODIN2_220,352116_DHOKADVA_220,AC,220,250,NA,0.009072,0.051786,1,NA
352033_352116_1_CKT,352033_SKAND2_220,352116_DHOKADVA_220,AC,220,250,NA,0.00936,0.05343,1,NA
352033_352118_1_CKT,352033_SKAND2_220,352118_GPPL_220,AC,220,250,NA,0.006192,0.035346,0,NA
352033_352119_1_CKT,352033_SKAND2_220,352119_KOVAYA_220,AC,220,250,NA,0.007344,0.041922,0,NA
352118_352119_1_CKT,352118_GPPL_220,352119_KOVAYA_220,AC,220,250,NA,0.001728,0.009864,0,NA
352008_352120_2_CKT,352008_JETPU2_220,352120_MOTIPNLI_220,AC,220,250,NA,0.010944,0.062472,1,NA
352030_352120_1_CKT,352030_RANVA2_220,352120_MOTIPNLI_220,AC,220,250,NA,0.00936,0.05343,1,NA
352008_352121_2_CKT,352008_JETPU2_220,352121_SARDRGDH_220,AC,220,250,NA,0.00936,0.05343,1,NA
352031_352121_1_CKT,352031_KESHOD_220,352121_SARDRGDH_220,AC,220,250,NA,0.009936,0.056718,1,NA
352016_352122_1_CKT,352016_ANJAR2_220,352122_KUKMA_220,AC,220,250,NA,0.004018,0.022934,1,NA
352016_352122_2_CKT,352016_ANJAR2_220,352122_KUKMA_220,AC,220,250,NA,0.004018,0.022934,1,NA
352053_352122_1_CKT,352053_KUTCHLIG_220,352122_KUKMA_220,AC,220,250,NA,0.017928,0.102339,1,NA
352053_352122_2_CKT,352053_KUTCHLIG_220,352122_KUKMA_220,AC,220,250,NA,0.017928,0.102339,1,NA
352070_352123_1_CKT,352070_NANI2_220,352123_SINDHOLI_220,AC,220,250,NA,0.011879,0.067807,1,NA
352070_352123_2_CKT,352070_NANI2_220,352123_SINDHOLI_220,AC,220,250,NA,0.011879,0.067807,1,NA
352070_352124_1_CKT,352070_NANI2_220,352124_SUTHARI_220,AC,220,250,NA,0.01132,0.064617,1,NA
352070_352124_2_CKT,352070_NANI2_220,352124_SUTHARI_220,AC,220,250,NA,0.01132,0.064617,1,NA
352123_352124_1_CKT,352123_SINDHOLI_220,352124_SUTHARI_220,AC,220,250,NA,0.001944,0.011097,1,NA
352016_352125_1_CKT,352016_ANJAR2_220,352125_WELSPUN_220,AC,220,250,NA,0.002277,0.012996,1,NA
352109_352125_1_CKT,352109_SHIVLAKH_220,352125_WELSPUN_220,AC,220,250,NA,0.010545,0.060195,1,NA
352109_352126_1_CKT,352109_SHIVLAKH_220,352126_VASTAS_220,AC,220,250,NA,0.003119,0.017805,1,NA
352109_352126_2_CKT,352109_SHIVLAKH_220,352126_VASTAS_220,AC,220,250,NA,0.003119,0.017805,1,NA
352022_352127_1_CKT,352022_HAZIRA2_220,352127_ESSARBHANDER_220,AC,220,250,NA,0.000576,0.003288,1,NA
352022_352127_2_CKT,352022_HAZIRA2_220,352127_ESSARBHANDER_220,AC,220,250,NA,0.000576,0.003288,1,NA
352120_352128_1_CKT,352120_MOTIPNLI_220,352128_ENER-SAM_220,AC,220,250,NA,0.001169,0.006675,1,NA
352120_352128_2_CKT,352120_MOTIPNLI_220,352128_ENER-SAM_220,AC,220,250,NA,0.001169,0.006675,1,NA
352028_352129_1_CKT,352028_RAJKOT2_220,352129_KANGSYLI_220,AC,220,250,NA,0.005328,0.030414,1,NA
352036_352129_1_CKT,352036_GONDL2_220,352129_KANGSYLI_220,AC,220,250,NA,0.006048,0.034524,1,NA
352029_352130_1_CKT,352029_KOSAMBA_220,352130_HAZR-EXT_220,AC,220,250,NA,0.008928,0.050964,1,NA
352029_352130_2_CKT,352029_KOSAMBA_220,352130_HAZR-EXT_220,AC,220,250,NA,0.008928,0.050964,1,NA
352099_352130_1_CKT,352099_MOTA_220,352130_HAZR-EXT_220,AC,220,250,NA,0.008064,0.046032,1,NA
352099_352130_2_CKT,352099_MOTA_220,352130_HAZR-EXT_220,AC,220,250,NA,0.008064,0.046032,1,NA
352033_352131_1_CKT,352033_SKAND2_220,352131_PIPAVAV_220,AC,220,250,NA,0.01152,0.06576,1,NA
352033_352131_2_CKT,352033_SKAND2_220,352131_PIPAVAV_220,AC,220,250,NA,0.01152,0.06576,1,NA
352116_352131_1_CKT,352116_DHOKADVA_220,352131_PIPAVAV_220,AC,220,250,NA,0.006768,0.038634,0,NA
352116_352131_2_CKT,352116_DHOKADVA_220,352131_PIPAVAV_220,AC,220,250,NA,0.006768,0.038634,0,NA
352117_352131_1_CKT,352117_OTHA_220,352131_PIPAVAV_220,AC,220,250,NA,0.010224,0.058362,1,NA
352117_352131_2_CKT,352117_OTHA_220,352131_PIPAVAV_220,AC,220,250,NA,0.010224,0.058362,1,NA
352029_352132_1_CKT,352029_KOSAMBA_220,352132_SUAV_220,AC,220,250,NA,0.016128,0.092064,1,NA
352061_352132_1_CKT,352061_MOBHA_220,352132_SUAV_220,AC,220,250,NA,0.012816,0.073158,1,NA
352024_352133_1_CKT,352024_BHIMASAR_220,352133_LALPAR_220,AC,220,250,NA,0.016171,0.092311,1,NA
352086_352133_1_CKT,352086_MORBI_220,352133_LALPAR_220,AC,220,250,NA,0.000994,0.005672,1,NA
352075_352134_1_CKT,352075_TAPPAR_220,352134_VONDH_220,AC,220,250,NA,0.00432,0.02466,1,NA
352086_352134_1_CKT,352086_MORBI_220,352134_VONDH_220,AC,220,250,NA,0.01152,0.06576,1,NA
352025_352137_1_CKT,352025_VARSANA_220,352137_OPGPOWER_220,AC,220,250,NA,0.0144,0.0822,1,NA
352025_352137_2_CKT,352025_VARSANA_220,352137_OPGPOWER_220,AC,220,250,NA,0.0144,0.0822,1,NA
352027_352139_1_CKT,352027_VIRAM2_220,352139_SANAND_220,AC,220,250,NA,0.0082344,0.0470056,1,NA
352027_352139_2_CKT,352027_VIRAM2_220,352139_SANAND_220,AC,220,250,NA,0.0082344,0.0470056,1,NA
352111_352139_1_CKT,352111_BHAT_220,352139_SANAND_220,AC,220,250,NA,0.0020586,0.0117514,1,NA
352111_352139_2_CKT,352111_BHAT_220,352139_SANAND_220,AC,220,250,NA,0.0020586,0.0117514,1,NA
352024_352140_1_CKT,352024_BHIMASAR_220,352140_HALWADNEW_220,AC,220,250,NA,0.020231,0.115485,1,NA
352024_352140_2_CKT,352024_BHIMASAR_220,352140_HALWADNEW_220,AC,220,250,NA,0.020231,0.115485,1,NA
352108_352140_1_CKT,352108_HALWAD_220,352140_HALWADNEW_220,AC,220,250,NA,0.001406,0.008028,1,NA
352108_352140_2_CKT,352108_HALWAD_220,352140_HALWADNEW_220,AC,220,250,NA,0.001406,0.008028,1,NA
352025_352201_1_CKT,352025_VARSANA_220,352201_BHACHUNDA_220,AC,220,0,NA,0.005156,0.069828,1,NA
352025_352201_2_CKT,352025_VARSANA_220,352201_BHACHUNDA_220,AC,220,0,NA,0.005156,0.069828,1,NA
352069_352201_1_CKT,352069_NAKH2_220,352201_BHACHUNDA_220,AC,220,0,NA,0.0049,0.02877,1,NA
352069_352201_2_CKT,352069_NAKH2_220,352201_BHACHUNDA_220,AC,220,0,NA,0.0049,0.02877,1,NA
354002_354003_1_CKT,354002_GANCS4_400,354003_DEHGM4_400,AC,400,850,NA,0.002826,0.030191,1,NA
354002_354003_2_CKT,354002_GANCS4_400,354003_DEHGM4_400,AC,400,850,NA,0.002826,0.030191,1,NA
354001_354004_1_CKT,354001_ASOJ4_400,354004_WANAK4_400,AC,400,850,NA,0.001415,0.01577,1,NA
354001_354004_2_CKT,354001_ASOJ4_400,354004_WANAK4_400,AC,400,850,NA,0.001415,0.01577,1,NA
354003_354004_1_CKT,354003_DEHGM4_400,354004_WANAK4_400,AC,400,850,NA,0.001259,0.014027,1,NA
354003_354004_2_CKT,354003_DEHGM4_400,354004_WANAK4_400,AC,400,850,NA,0.001259,0.014027,1,NA
354003_354005_1_CKT,354003_DEHGM4_400,354005_SOJA4_400,AC,400,850,NA,0.00076,0.008466,1,NA
354004_354005_2_CKT,354004_WANAK4_400,354005_SOJA4_400,AC,400,850,NA,0.001771,0.019733,0,NA
354001_354006_1_CKT,354001_ASOJ4_400,354006_CHORN4_400,AC,400,850,NA,0.003296,0.036728,1,NA
354001_354006_2_CKT,354001_ASOJ4_400,354006_CHORN4_400,AC,400,850,NA,0.003091,0.034445,1,NA
354002_354009_1_CKT,354002_GANCS4_400,354009_GPEC4_400,AC,400,850,NA,0.000242,0.002698,1,NA
334003_354010_1_CKT,334003_KALA_400,354010_VAPI4_400,AC,400,850,NA,0.002141,0.023863,1,NA
334003_354010_2_CKT,334003_KALA_400,354010_VAPI4_400,AC,400,850,NA,0.002141,0.023863,1,NA
354001_354011_1_CKT,354001_ASOJ4_400,354011_SSP4_400,AC,400,850,NA,0.001545,0.017223,1,NA
354002_354012_1_CKT,354002_GANCS4_400,354012_SUGEN4_400,AC,400,850,NA,0.001192,0.01328,1,NA
354002_354012_2_CKT,354002_GANCS4_400,354012_SUGEN4_400,AC,400,850,NA,0.001192,0.01328,0,NA
354010_354012_1_CKT,354010_VAPI4_400,354012_SUGEN4_400,AC,400,850,NA,0.002197,0.024485,1,NA
354012_354013_2_CKT,354012_SUGEN4_400,354013_PIRANA_T_400,AC,400,850,NA,0.003947,0.04399,1,NA
354003_354014_1_CKT,354003_DEHGM4_400,354014_PIRANA_P_400,AC,400,850,NA,0.001008,0.010769,1,NA
354003_354014_2_CKT,354003_DEHGM4_400,354014_PIRANA_P_400,AC,400,850,NA,0.001008,0.010769,1,NA
354013_354014_1_CKT,354013_PIRANA_T_400,354014_PIRANA_P_400,AC,400,850,NA,0.000108,0.001154,1,NA
354013_354014_2_CKT,354013_PIRANA_T_400,354014_PIRANA_P_400,AC,400,850,NA,0.000108,0.001154,1,NA
354003_354016_1_CKT,354003_DEHGM4_400,354016_SAMI4_400,AC,400,850,NA,0.002736,0.02923,1,NA
354003_354016_2_CKT,354003_DEHGM4_400,354016_SAMI4_400,AC,400,850,NA,0.002736,0.02923,1,NA
354015_354016_1_CKT,354015_MUNDRA4_400,354016_SAMI4_400,AC,400,850,NA,0.005076,0.054229,0,NA
354015_354016_2_CKT,354015_MUNDRA4_400,354016_SAMI4_400,AC,400,850,NA,0.005076,0.054229,0,NA
354003_354017_1_CKT,354003_DEHGM4_400,354017_RANCHDP4_400,AC,400,850,NA,0.001121,0.01198,1,NA
354003_354017_2_CKT,354003_DEHGM4_400,354017_RANCHDP4_400,AC,400,850,NA,0.001121,0.01198,1,NA
354006_354017_1_CKT,354006_CHORN4_400,354017_RANCHDP4_400,AC,400,850,NA,0.001854,0.019807,1,NA
354006_354017_2_CKT,354006_CHORN4_400,354017_RANCHDP4_400,AC,400,850,NA,0.001854,0.019807,1,NA
354006_354018_1_CKT,354006_CHORN4_400,354018_HADALA_400,AC,400,850,NA,0.003091,0.034445,1,NA
184403_354019_1_CKT,184403_BHINMAL_400,354019_ZERDA_400,AC,400,850,NA,0.002659,0.029631,1,NA
184404_354019_1_CKT,184404_KANKROLI_400,354019_ZERDA_400,AC,400,850,NA,0.004352,0.048495,1,NA
354005_354019_1_CKT,354005_SOJA4_400,354019_ZERDA_400,AC,400,850,NA,0.002514,0.028013,1,NA
354015_354019_1_CKT,354015_MUNDRA4_400,354019_ZERDA_400,AC,400,1600,NA,0.003047,0.052522,1,NA
354015_354019_2_CKT,354015_MUNDRA4_400,354019_ZERDA_400,AC,400,1600,NA,0.003047,0.052522,1,NA
354015_354019_3_CKT,354015_MUNDRA4_400,354019_ZERDA_400,AC,400,1600,NA,0.003038,0.052364,1,NA
354015_354019_4_CKT,354015_MUNDRA4_400,354019_ZERDA_400,AC,400,1600,NA,0.003038,0.052364,1,NA
354017_354019_1_CKT,354017_RANCHDP4_400,354019_ZERDA_400,AC,400,850,NA,0.00252,0.026922,1,NA
354017_354019_2_CKT,354017_RANCHDP4_400,354019_ZERDA_400,AC,400,850,NA,0.00252,0.026922,1,NA
354006_354020_1_CKT,354006_CHORN4_400,354020_AMRELI4_400,AC,400,850,NA,0.003054,0.03403,1,NA
354008_354020_1_CKT,354008_JET4_400,354020_AMRELI4_400,AC,400,850,NA,0.001788,0.01992,1,NA
354008_354020_2_CKT,354008_JET4_400,354020_AMRELI4_400,AC,400,850,NA,0.001229,0.013695,1,NA
354018_354020_1_CKT,354018_HADALA_400,354020_AMRELI4_400,AC,400,850,NA,0.003072,0.034238,1,NA
354006_354021_1_CKT,354006_CHORN4_400,354021_KASOR4_400,AC,400,850,NA,0.001918,0.021373,1,NA
354009_354021_1_CKT,354009_GPEC4_400,354021_KASOR4_400,AC,400,850,NA,0.001825,0.020335,1,NA
354011_354021_1_CKT,354011_SSP4_400,354021_KASOR4_400,AC,400,850,NA,0.002719,0.030295,1,NA
354020_354021_1_CKT,354020_AMRELI4_400,354021_KASOR4_400,AC,400,850,NA,0.00423,0.045191,1,NA
354020_354021_2_CKT,354020_AMRELI4_400,354021_KASOR4_400,AC,400,850,NA,0.00423,0.045191,1,NA
354002_354022_1_CKT,354002_GANCS4_400,354022_HAZIRA4_400,AC,400,850,NA,0.001746,0.018653,1,NA
354002_354022_2_CKT,354002_GANCS4_400,354022_HAZIRA4_400,AC,400,850,NA,0.001746,0.018653,1,NA
354006_354023_1_CKT,354006_CHORN4_400,354023_CGPL_400,AC,400,1200,NA,0.003783,0.053726,0,NA
354006_354023_2_CKT,354006_CHORN4_400,354023_CGPL_400,AC,400,1200,NA,0.003783,0.053726,0,NA
354008_354023_1_CKT,354008_JET4_400,354023_CGPL_400,AC,400,1200,NA,0.004024,0.057148,1,NA
354008_354023_2_CKT,354008_JET4_400,354023_CGPL_400,AC,400,1200,NA,0.004024,0.057148,1,NA
354006_354024_1_CKT,354006_CHORN4_400,354024_BACHAU_400,AC,400,1200,NA,0.00265,0.037642,1,NA
354006_354024_2_CKT,354006_CHORN4_400,354024_BACHAU_400,AC,400,1200,NA,0.00265,0.037642,1,NA
354017_354024_1_CKT,354017_RANCHDP4_400,354024_BACHAU_400,AC,400,1200,NA,0.003397,0.048251,1,NA
354017_354024_2_CKT,354017_RANCHDP4_400,354024_BACHAU_400,AC,400,1200,NA,0.003397,0.048251,1,NA
354023_354024_1_CKT,354023_CGPL_400,354024_BACHAU_400,AC,400,1200,NA,0.001205,0.01711,1,NA
354023_354024_2_CKT,354023_CGPL_400,354024_BACHAU_400,AC,400,1200,NA,0.001205,0.01711,1,NA
354023_354024_3_CKT,354023_CGPL_400,354024_BACHAU_400,AC,400,1200,NA,0.00151,0.02154,1,NA
354023_354024_4_CKT,354023_CGPL_400,354024_BACHAU_400,AC,400,1200,NA,0.00151,0.02154,1,NA
354015_354025_1_CKT,354015_MUNDRA4_400,354025_VERSANA_400,AC,400,850,NA,0.001564,0.01743,1,NA
354018_354025_1_CKT,354018_HADALA_400,354025_VERSANA_400,AC,400,850,NA,0.002961,0.032993,1,NA
354024_354025_1_CKT,354024_BACHAU_400,354025_VERSANA_400,AC,400,850,NA,0.00018,0.001923,1,NA
354024_354025_2_CKT,354024_BACHAU_400,354025_VERSANA_400,AC,400,850,NA,0.00018,0.001923,1,NA
354018_354026_1_CKT,354018_HADALA_400,354026_VADINAR_400,AC,400,850,NA,0.002034,0.02173,1,NA
354018_354026_2_CKT,354018_HADALA_400,354026_VADINAR_400,AC,400,850,NA,0.002034,0.02173,1,NA
354020_354026_1_CKT,354020_AMRELI4_400,354026_VADINAR_400,AC,400,850,NA,0.00324,0.034614,0,NA
354020_354026_2_CKT,354020_AMRELI4_400,354026_VADINAR_400,AC,400,850,NA,0.00324,0.034614,0,NA
354015_354027_1_CKT,354015_MUNDRA4_400,354027_SAMI_FSC_400,AC,400,850,NA,0.005076,0.054229,1,NA
354016_354027_1_CKT,354016_SAMI4_400,354027_SAMI_FSC_400,AC,400,9999,NA,0,-0.010846,1,NA
354015_354028_2_CKT,354015_MUNDRA4_400,354028_SAMI-F2_400,AC,400,850,NA,0.005076,0.054229,1,NA
354016_354028_2_CKT,354016_SAMI4_400,354028_SAMI-F2_400,AC,400,9999,NA,0,-0.010846,1,NA
354001_354029_1_CKT,354001_ASOJ4_400,354029_KOSAMBA_400,AC,400,850,NA,0.002272,0.025315,1,NA
354006_354029_1_CKT,354006_CHORN4_400,354029_KOSAMBA_400,AC,400,850,NA,0.004113,0.043941,1,NA
354006_354029_2_CKT,354006_CHORN4_400,354029_KOSAMBA_400,AC,400,850,NA,0.004113,0.043941,0,NA
354007_354029_1_CKT,354007_UKAI4_400,354029_KOSAMBA_400,AC,400,850,NA,0.001508,0.016808,1,NA
354007_354029_2_CKT,354007_UKAI4_400,354029_KOSAMBA_400,AC,400,850,NA,0.001266,0.01411,1,NA
354007_354029_3_CKT,354007_UKAI4_400,354029_KOSAMBA_400,AC,400,850,NA,0.001266,0.01411,1,NA
354021_354030_1_CKT,354021_KASOR4_400,354030_RAJG-FS1_400,AC,400,850,NA,0.004212,0.044998,1,NA
354021_354031_2_CKT,354021_KASOR4_400,354031_RAJG-FS2_400,AC,400,850,NA,0.004212,0.044998,1,NA
354012_354032_1_CKT,354012_SUGEN4_400,354032_SUGEN-UN_400,AC,400,850,NA,5.6e-05,0.000623,1,NA
354013_354032_1_CKT,354013_PIRANA_T_400,354032_SUGEN-UN_400,AC,400,850,NA,0.003892,0.043368,1,NA
324002_354034_1_CKT,324002_MAGARWADAGIS_400,354034_NAVSARI_400,AC,400,850,NA,0.002376,0.025384,1,NA
324002_354034_2_CKT,324002_MAGARWADAGIS_400,354034_NAVSARI_400,AC,400,850,NA,0.002376,0.025384,1,NA
354002_354034_1_CKT,354002_GANCS4_400,354034_NAVSARI_400,AC,400,850,NA,0.001908,0.020384,1,NA
354002_354034_2_CKT,354002_GANCS4_400,354034_NAVSARI_400,AC,400,850,NA,0.001908,0.020384,1,NA
354010_354034_1_CKT,354010_VAPI4_400,354034_NAVSARI_400,AC,400,850,NA,0.002328,0.025938,0,NA
354010_354034_2_CKT,354010_VAPI4_400,354034_NAVSARI_400,AC,400,850,NA,0.002328,0.025938,0,NA
