Node,Voltage,Region,Zone,Owner
161724_NAPASAR_132,132,NORTH,RSEB,RAJ_STU
161725_NARWA_132,132,NORTH,RSEB,RAJ_STU
161726_NASIRABA_132,132,NORTH,RSEB,RAJ_STU
161727_NATHDWAR_132,132,NORTH,RSEB,RAJ_STU
161728_NAWA_132,132,NORTH,RSEB,RAJ_STU
161729_NAWAL-21_132,132,NORTH,RSEB,RAJ_STU
161730_NAWALGAR_132,132,NORTH,RSEB,RAJ_STU
161731_NEEMKATH_132,132,NORTH,RSEB,RAJ_STU
161732_NEWAI_132,132,NORTH,RSEB,RAJ_STU
161733_NOHAR_132,132,NORTH,RSEB,RAJ_STU
161734_NOKHA_132,132,NORTH,RSEB,RAJ_STU
161735_NPH-JODH_132,132,NORTH,RSEB,RAJ_STU
161736_NPH1_132,132,NORTH,RSEB,RAJ_STU
161737_OPH-JODH_132,132,NORTH,RSEB,RAJ_STU
161738_OSIAN_132,132,NORTH,RSEB,RAJ_STU
161739_PSNO8_132,132,NORTH,RSEB,RAJ_STU
161740_PADAMPUR_132,132,NORTH,RSEB,RAJ_STU
161741_PADROO1_132,132,NORTH,RSEB,RAJ_STU
161742_PALADAR_132,132,NORTH,RSEB,RAJ_STU
161743_PALI1_132,132,NORTH,RSEB,RAJ_STU
161744_PALODA_132,132,NORTH,RSEB,RAJ_STU
161745_PAOTA_132,132,NORTH,RSEB,RAJ_STU
161746_PAREWARA_132,132,NORTH,RSEB,RAJ_STU
161747_PARTAPUR_132,132,NORTH,RSEB,RAJ_STU
161748_PATAN_S_132,132,NORTH,RSEB,RAJ_STU
161749_PATLISAR_132,132,NORTH,RSEB,RAJ_STU
161750_PHAGI_132,132,NORTH,RSEB,RAJ_STU
161751_PILANI_132,132,NORTH,RSEB,RAJ_STU
161752_PILIBANG_132,132,NORTH,RSEB,RAJ_STU
161753_PINAN_132,132,NORTH,RSEB,RAJ_STU
161754_PIPALIYA_132,132,NORTH,RSEB,RAJ_STU
161755_PIPAR1_132,132,NORTH,RSEB,RAJ_STU
161756_PIPRALI_132,132,NORTH,RSEB,RAJ_STU
161757_POKRAN1_132,132,NORTH,RSEB,RAJ_STU
161758_POONSA_132,132,NORTH,RSEB,RAJ_STU
161759_PRATA-UD_132,132,NORTH,RSEB,RAJ_STU
161760_PRATAPGA_132,132,NORTH,RSEB,RAJ_STU
161761_PRATA-JO_132,132,NORTH,RSEB,RAJ_STU
161762_PS-5_132,132,NORTH,RSEB,RAJ_STU
161763_PS2-1_132,132,NORTH,RSEB,RAJ_STU
161764_PS2-21_132,132,NORTH,RSEB,RAJ_STU
161765_PS3-1_132,132,NORTH,RSEB,RAJ_STU
161766_PSNO1_132,132,NORTH,RSEB,RAJ_STU
161767_PUGALROA_132,132,NORTH,RSEB,RAJ_STU
161768_PURANAGH_132,132,NORTH,RSEB,RAJ_STU
161769_PUSHKARO_132,132,NORTH,RSEB,RAJ_STU
161770_PUSKA-RO_132,132,NORTH,RSEB,RAJ_STU
161771_PWD_132,132,NORTH,RSEB,RAJ_STU
161772_RAISINGH_132,132,NORTH,RSEB,RAJ_STU
161773_RAJAKHER_132,132,NORTH,RSEB,RAJ_STU
161774_RAJGARH_132,132,NORTH,RSEB,RAJ_STU
161775_RAJGARH1_132,132,NORTH,RSEB,RAJ_STU
161776_RAJIASR_132,132,NORTH,RSEB,RAJ_STU
161777_RAMGAR-A_132,132,NORTH,RSEB,RAJ_STU
161778_RAMPURA_132,132,NORTH,RSEB,RAJ_STU
161779_RAMSEEN_132,132,NORTH,RSEB,RAJ_STU
161780_RANASAR1_132,132,NORTH,RSEB,RAJ_STU
161781_RANI_132,132,NORTH,RSEB,RAJ_STU
161782_RANIWARA_132,132,NORTH,RSEB,RAJ_STU
161783_RANOLI_132,132,NORTH,RSEB,RAJ_STU
161784_RAPP1_132,132,NORTH,RSEB,RAJ_STU
161785_RASHMI_132,132,NORTH,RSEB,RAJ_STU
161786_RAWATBHA_132,132,NORTH,RSEB,RAJ_STU
161787_RAWATSAR_132,132,NORTH,RSEB,RAJ_STU
161788_RAYLA_132,132,NORTH,RSEB,RAJ_STU
161789_RENWAL1_132,132,NORTH,RSEB,RAJ_STU
161790_REODAR_132,132,NORTH,RSEB,RAJ_STU
161791_RICO_BHI_132,132,NORTH,RSEB,RAJ_STU
161792_RIRI_132,132,NORTH,RSEB,RAJ_STU
161793_RISHDEO_132,132,NORTH,RSEB,RAJ_STU
161794_ROON1_132,132,NORTH,RSEB,RAJ_STU
161795_ROOPWAS_132,132,NORTH,RSEB,RAJ_STU
161796_RUPNGARH_132,132,NORTH,RSEB,RAJ_STU
161797_SADULSHA_132,132,NORTH,RSEB,RAJ_STU
161798_SAGWARA1_132,132,NORTH,RSEB,RAJ_STU
161799_SAKATPUR_132,132,NORTH,RSEB,RAJ_STU
161800_SALASAR_132,132,NORTH,RSEB,RAJ_STU
161801_SALUMBR1_132,132,NORTH,RSEB,RAJ_STU
161802_SAMDARI1_132,132,NORTH,RSEB,RAJ_STU
161803_SANCHOR1_132,132,NORTH,RSEB,RAJ_STU
161804_SANCHO21_132,132,NORTH,RSEB,RAJ_STU
161805_SANGOD_132,132,NORTH,RSEB,RAJ_STU
161806_SANGRIA_132,132,NORTH,RSEB,RAJ_STU
161807_SANJOO_132,132,NORTH,RSEB,RAJ_STU
161808_SANKAD1_132,132,NORTH,RSEB,RAJ_STU
161809_SANWAD1_132,132,NORTH,RSEB,RAJ_STU
161810_SANWREEJ_132,132,NORTH,RSEB,RAJ_STU
161811_SAPOL_132,132,NORTH,RSEB,RAJ_STU
161812_SARADHNA_132,132,NORTH,RSEB,RAJ_STU
161813_SARDARSH_132,132,NORTH,RSEB,RAJ_STU
161814_SARMATHU_132,132,NORTH,RSEB,RAJ_STU
161815_SARNADUN_132,132,NORTH,RSEB,RAJ_STU
161816_SATA_132,132,NORTH,RSEB,RAJ_STU
161817_SAWA(B)1_132,132,NORTH,RSEB,RAJ_STU
161818_SAWA-CH1_132,132,NORTH,RSEB,RAJ_STU
161819_SAYLA1_132,132,NORTH,RSEB,RAJ_STU
161820_SEDWA_132,132,NORTH,RSEB,RAJ_STU
161821_SENTHI_132,132,NORTH,RSEB,RAJ_STU
161822_SEZ-KAPA_132,132,NORTH,RSEB,RAJ_STU
161823_SEZ_1_132,132,NORTH,RSEB,RAJ_STU
161824_SEZ1_21_132,132,NORTH,RSEB,RAJ_STU
161825_SHAHJANP_132,132,NORTH,RSEB,RAJ_STU
161826_SHAHPURA_132,132,NORTH,RSEB,RAJ_STU
161827_SHAHP-BH_132,132,NORTH,RSEB,RAJ_STU
161828_SHEO1_132,132,NORTH,RSEB,RAJ_STU
161829_SHEOPUR1_132,132,NORTH,RSEB,RAJ_STU
161830_SIKANDRA_132,132,NORTH,RSEB,RAJ_STU
161831_SIKRAI_132,132,NORTH,RSEB,RAJ_STU
161832_SILORA_1_132,132,NORTH,RSEB,RAJ_STU
161833_SINDRA1_132,132,NORTH,RSEB,RAJ_STU
161834_SIRSI1_132,132,NORTH,RSEB,RAJ_STU
161835_SISARMA1_132,132,NORTH,RSEB,RAJ_STU
161836_SITAPU-1_132,132,NORTH,RSEB,RAJ_STU
161837_SITAP-21_132,132,NORTH,RSEB,RAJ_STU
161838_SIWANA_132,132,NORTH,RSEB,RAJ_STU
161839_SMS-STA1_132,132,NORTH,RSEB,RAJ_STU
161840_SOJAT1_132,132,NORTH,RSEB,RAJ_STU
161841_SOORSAGA_132,132,NORTH,RSEB,RAJ_STU
161842_SOYLA1_132,132,NORTH,RSEB,RAJ_STU
161843_SPOTRA-1_132,132,NORTH,RSEB,RAJ_STU
161844_SRIDUNG1_132,132,NORTH,RSEB,RAJ_STU
161845_SRIGANGA_132,132,NORTH,RSEB,RAJ_STU
161846_SRIKARNP_132,132,NORTH,RSEB,RAJ_STU
161847_SRIMADHO_132,132,NORTH,RSEB,RAJ_STU
161848_SRIMAHAV_132,132,NORTH,RSEB,RAJ_STU
161849_SRIVIJAY_132,132,NORTH,RSEB,RAJ_STU
161850_SUJANGARH1_132,132,NORTH,RSEB,RAJ_STU
161851_SUKHER1_132,132,NORTH,RSEB,RAJ_STU
161852_SULTANA_132,132,NORTH,RSEB,RAJ_STU
161853_SUMERPUR_132,132,NORTH,RSEB,RAJ_STU
161854_SURAJGAR_132,132,NORTH,RSEB,RAJ_STU
161855_SURPURA1_132,132,NORTH,RSEB,RAJ_STU
161856_SUWANA_132,132,NORTH,RSEB,RAJ_STU
161857_T_VKIA1_132,132,NORTH,RSEB,RAJ_STU
161858_TAGOREN_132,132,NORTH,RSEB,RAJ_STU
161859_TALERA_132,132,NORTH,RSEB,RAJ_STU
161860_TARANAGA_132,132,NORTH,RSEB,RAJ_STU
161861_TEHANDESAR_132,132,NORTH,RSEB,RAJ_STU
161862_TELEWARA_132,132,NORTH,RSEB,RAJ_STU
161863_TEMDRIA_132,132,NORTH,RSEB,RAJ_WIND
161864_THADOLI1_132,132,NORTH,RSEB,RAJ_STU
161865_THANAGAZ_132,132,NORTH,RSEB,RAJ_STU
161866_THOI_1_132,132,NORTH,RSEB,RAJ_STU
161867_TIZARA_132,132,NORTH,RSEB,RAJ_STU
161868_TODABHIM_132,132,NORTH,RSEB,RAJ_STU
161869_TODARASI_132,132,NORTH,RSEB,RAJ_STU
161870_TONK_132,132,NORTH,RSEB,RAJ_STU
161871_TOONGA1_132,132,NORTH,RSEB,RAJ_STU
161872_UDAIPURW_132,132,NORTH,RSEB,RAJ_STU
161873_UMAIDPUR_132,132,NORTH,RSEB,RAJ_STU
161874_UNDOO_132,132,NORTH,RSEB,RAJ_STU
161875_UNIARA1_132,132,NORTH,RSEB,RAJ_STU
161876_UPANI_1_132,132,NORTH,RSEB,RAJ_STU
161877_VAISHALI_132,132,NORTH,RSEB,RAJ_STU
161878_VIJAYMAN_132,132,NORTH,RSEB,RAJ_STU
161879_VKIA1_132,132,NORTH,RSEB,RAJ_STU
161880_WEIR1_132,132,NORTH,RSEB,RAJ_STU
161881_Z_MINES_132,132,NORTH,RSEB,RAJ_STU
161882_BAMANTUKDA_132,132,NORTH,RSEB,RAJ_STU
161883_MOONDSAR_132,132,NORTH,RSEB,RAJ_STU
161884_MASUDA_132,132,NORTH,RSEB,RAJ_STU
161885_SUBHASNAGAR_132,132,NORTH,RSEB,RAJ_STU
161886_KUSHALGARH_132,132,NORTH,RSEB,RAJ_STU
161887_BIJAIPUR_132,132,NORTH,RSEB,RAJ_STU
161888_MEHARA_132,132,NORTH,RSEB,RAJ_STU
162000_AAU-SW_220,220,NORTH,RSEB,ST-PLAN/UC
162007_DAUSA_220,220,NORTH,RSEB,RAJ_STU
162200_MERTA-42_220,220,NORTH,RSEB,RAJ_STU
162201_BHIWA-RS_220,220,NORTH,RSEB,RAJ_STU
162202_NAGAUR-S_220,220,NORTH,RSEB,RAJ_STU
162203_JK-LAXMI_220,220,NORTH,RSEB,RAJ_STU
162204_RAPS_A2_220,220,NORTH,RSEB,NPCIL-NR
162205_KUKAS_220,220,NORTH,RSEB,RAJ_STU
162206_KANKR-PG_220,220,NORTH,RSEB,PVT-EXISTING
162207_HINDAU-4_220,220,NORTH,RSEB,RAJ_STU
162208_RATANGAR_220,220,NORTH,RSEB,RAJ_STU
162209_ALWAR_220,220,NORTH,RSEB,RAJ_STU
162210_BHTRATPU_220,220,NORTH,RSEB,RAJ_STU
162211_HIRAPURA_220,220,NORTH,RSEB,RAJ_STU
162212_REENGUS_220,220,NORTH,RSEB,RAJ_STU
162213_KHETRI_220,220,NORTH,RSEB,RAJ_STU
162214_AJMER_220,220,NORTH,RSEB,RAJ_STU
162215_PHULERA_220,220,NORTH,RSEB,RAJ_STU
162216_BARMER_220,220,NORTH,RSEB,RAJ_STU
162217_BHILWA-2_220,220,NORTH,RSEB,RAJ_STU
162218_GIRALTPS_220,220,NORTH,RSEB,RAJA_TH
162219_BEAWAR_220,220,NORTH,RSEB,RAJ_STU
162220_DHOLPU-4_220,220,NORTH,RSEB,RAJA_TH
162221_SAKATPUR_220,220,NORTH,RSEB,RAJ_STU
162222_KUCHAMAN_220,220,NORTH,RSEB,RAJ_STU
162223_JHUNJHUN_220,220,NORTH,RSEB,RAJ_STU
162224_KOTPU-RS_220,220,NORTH,RSEB,RAJ_STU
162225_MADRI_220,220,NORTH,RSEB,RAJ_STU
162226_MADA-SUZ_220,220,NORTH,RSEB,RAJ_WIND
162227_NIMBHERA_220,220,NORTH,RSEB,RAJ_STU
162228_CHITTAUR_220,220,NORTH,RSEB,RAJ_STU
162229_KUSHKHER_220,220,NORTH,RSEB,RAJ_STU
162230_SIROHI_220,220,NORTH,RSEB,RAJ_STU
162231_BALOTRA_220,220,NORTH,RSEB,RAJ_STU
162232_MODAK_220,220,NORTH,RSEB,RAJ_STU
162233_JODHPU-2_220,220,NORTH,RSEB,RAJ_STU
162234_SANGANER_220,220,NORTH,RSEB,RAJ_STU
162235_PALI_220,220,NORTH,RSEB,RAJ_STU
162236_NEEMR-RS_220,220,NORTH,RSEB,RAJ_STU
162237_AMARSAGAR-W_220,220,NORTH,RSEB,RAJ_WIND
162238_TINWARI-WS_220,220,NORTH,RSEB,RAJ_STU
162239_PHALODI_220,220,NORTH,RSEB,STATE-R
162240_BHOPALGA_220,220,NORTH,RSEB,RAJ_STU
162241_KHINVSAR_220,220,NORTH,RSEB,RAJ_STU
162242_BARSINGS_220,220,NORTH,RSEB,NLC-NR
162243_DHAURIMA_220,220,NORTH,RSEB,RAJ_STU
162244_JALORE_220,220,NORTH,RSEB,RAJ_STU
162245_PINDWARA_220,220,NORTH,RSEB,RAJ_STU
162246_SUJANGAR_220,220,NORTH,RSEB,RAJ_STU
162247_MANDAWAR_220,220,NORTH,RSEB,RAJ_STU
162248_MAKRANA_220,220,NORTH,RSEB,RAJ_STU
162249_JHALAWAR_220,220,NORTH,RSEB,RAJ_STU
162250_KISHANGA_220,220,NORTH,RSEB,RAJ_STU
162251_DAHRA_220,220,NORTH,RSEB,RAJ_STU
162252_SAWAIMAD_220,220,NORTH,RSEB,RAJ_STU
162253_BIKANE-4_220,220,NORTH,RSEB,RAJ_STU
162254_SRIDUNGA_220,220,NORTH,RSEB,RAJ_STU
162255_SIKAR-RS_220,220,NORTH,RSEB,RAJ_STU
162256_BIKANE-2_220,220,NORTH,RSEB,RAJ_STU
162257_SURATGARH-42_220,220,NORTH,RSEB,RAJA_TH
162258_UDYOGVIH_220,220,NORTH,RSEB,RAJ_STU
162259_HANUMANG_220,220,NORTH,RSEB,RAJ_STU
162260_BANSWARA-W_220,220,NORTH,RSEB,RAJ_STU
162261_KTPS_220,220,NORTH,RSEB,RAJA_TH
162262_BADISID-S_220,220,NORTH,RSEB,ST-PLAN/UC
162263_CHOMU_220,220,NORTH,RSEB,RAJ_STU
162264_BILARA_220,220,NORTH,RSEB,RAJ_STU
162265_KANKR-RS_220,220,NORTH,RSEB,RAJ_STU
162266_BALI_220,220,NORTH,RSEB,RAJ_STU
162267_BARAN2_220,220,NORTH,RSEB,RAJ_STU
162268_DHOLPU-2_220,220,NORTH,RSEB,RAJ_STU
162269_RENWAL_220,220,NORTH,RSEB,RAJ_STU
162270_VKIA_220,220,NORTH,RSEB,RAJ_STU
162271_CHABRA-2_220,220,NORTH,RSEB,RAJ_STU
162272_KAWAI_220,220,NORTH,RSEB,RAJ_STU
162273_HINDAU-2_220,220,NORTH,RSEB,RAJ_STU
162274_DHOD_220,220,NORTH,RSEB,RAJ_STU
162275_BORANADA_220,220,NORTH,RSEB,RAJ_STU
162276_BAGRU_220,220,NORTH,RSEB,RAJ_STU
162277_GULABPUR_220,220,NORTH,RSEB,RAJ_STU
162278_RAJWEST_220,220,NORTH,RSEB,RAJA_TH
162279_BAITOO_220,220,NORTH,RSEB,RAJ_STU
162280_AKAL-2_220,220,NORTH,RSEB,RAJ_WIND
162281_ASPUR_220,220,NORTH,RSEB,RAJ_STU
162282_BAP_2_220,220,NORTH,RSEB,RAJ_STU
162283_BHU-ENER_220,220,NORTH,RSEB,STATE-R
162284_BARLI_2_220,220,NORTH,RSEB,RAJ_STU
162285_BHADLA-S_220,220,NORTH,RSEB,RAJ_STU
162286_BHADRA_220,220,NORTH,RSEB,RAJ_STU
162287_BHADWASI_220,220,NORTH,RSEB,RAJ_STU
162288_BHILWA-4_220,220,NORTH,RSEB,RAJ_STU
162289_BHINM-RS_220,220,NORTH,RSEB,RAJ_STU
162290_BUNDI_220,220,NORTH,RSEB,RAJ_STU
162291_CHIRAWA_220,220,NORTH,RSEB,RAJ_STU
162292_DEBARI_220,220,NORTH,RSEB,RAJ_STU
162293_DECHU_220,220,NORTH,RSEB,RAJ_STU
162294_DUNI_220,220,NORTH,RSEB,RAJ_STU
162295_GAJNER_220,220,NORTH,RSEB,RAJ_STU
162296_GANGAPUR_220,220,NORTH,RSEB,RAJ_STU
162297_INDIRAGN_220,220,NORTH,RSEB,RAJ_STU
162298_JALAMAND_220,220,NORTH,RSEB,RAJ_STU
162299_JODHPU-4_220,220,NORTH,RSEB,RAJ_STU
162300_KALISIND_220,220,NORTH,RSEB,RAJ_STU
162301_KARWAR_220,220,NORTH,RSEB,RAJ_STU
162302_KETUKALA_220,220,NORTH,RSEB,RAJ_WIND
162303_KISH-BAS_220,220,NORTH,RSEB,RAJ_STU
162304_KUCHERA_220,220,NORTH,RSEB,RAJ_STU
162305_KUNDAKID_220,220,NORTH,RSEB,RAJ_STU
162306_MANOHARP_220,220,NORTH,RSEB,RAJ_STU
162307_MANSAROV_220,220,NORTH,RSEB,RAJ_STU
162308_MIA-ALWA_220,220,NORTH,RSEB,RAJ_STU
162309_NAWALGAR_220,220,NORTH,RSEB,RAJ_STU
162310_NOKHA_220,220,NORTH,RSEB,RAJ_STU
162311_NPH_220,220,NORTH,RSEB,RAJ_STU
162312_PADAMPUR_220,220,NORTH,RSEB,RAJ_STU
162313_PS_2_220,220,NORTH,RSEB,RAJ_STU
162314_RAMGARH_220,220,NORTH,RSEB,RAJA_TH
162315_RAS_2_220,220,NORTH,RSEB,RAJ_STU
162316_RATANGAR_220,220,NORTH,RSEB,RAJ_STU
162317_SANCHORE_220,220,NORTH,RSEB,RAJ_STU
162318_SAWA_220,220,NORTH,RSEB,RAJ_STU
162319_SITAPURA_220,220,NORTH,RSEB,RAJ_STU
162320_SURATGAR_220,220,NORTH,RSEB,RAJ_STU
162321_VSLP_220,220,NORTH,RSEB,RAJA_TH
162322_SEZJAIP_220,220,NORTH,RSEB,RAJ_STU
162323_SIKRAI_220,220,NORTH,RSEB,RAJ_STU
162324_BADNU_220,220,NORTH,RSEB,RAJ_STU
162325_BAMANTUKDA_220,220,NORTH,RSEB,RAJ_STU
162326_LALSOT_220,220,NORTH,RSEB,RAJ_STU
162327_TEHANDESAR_220,220,NORTH,RSEB,RAJ_STU
162328_CHAKSU_220,220,NORTH,RSEB,RAJ_STU
162329_AJMER42_220,220,NORTH,RSEB,RAJ_STU
162330_GHULAL2_220,220,NORTH,PUNJAB,RAJ_STU
162331_BABAI_220,220,NORTH,RSEB,INDIA
162332_SALUMBR2_220,220,NORTH,RSEB,RAJ_STU
162359_BHADLA-SP_220,220,NORTH,RSEB,CEN-PLAN/UC
162360_FATEHGARH_220,220,NORTH,RSEB,CEN-PLAN/UC
162361_PAREWAR_220,220,NORTH,RSEB,CEN-PLAN/UC
162379_BHAWAD-S_220,220,NORTH,RSEB,RAJ_STU
162390_BAITHWARA-W_220,220,NORTH,RSEB,ST-PLAN/UC
162395_SANWREEJ-WS_220,220,NORTH,RSEB,ST-PLAN/UC
162654_KOLAYAT-S_220,220,NORTH,RSEB,ST-PLAN/UC
162757_POKARAN-S_220,220,NORTH,RSEB,ST-PLAN/UC
162760_PRATAPGARH-W_220,220,NORTH,RSEB,ST-PLAN/UC
162874_UNDOO-WS_220,220,NORTH,RSEB,ST-PLAN/UC
162929_RAPS_C2_220,220,NORTH,RSEB,NPCIL-NR
164110_JAISALMER_400,400,NORTH,RSEB,ST-EXISTING
164400_MERTA_400,400,NORTH,RSEB,RAJ_STU
164401_AKAL-4_400,400,NORTH,RSEB,RAJ_STU
164402_BARMER-4_400,400,NORTH,RSEB,RAJ_STU
164403_RAMGARH_400,400,NORTH,RSEB,ST-PLAN/UC
164404_BHADLA_400,400,NORTH,RSEB,ST-PLAN/UC
164406_HERAPU-4_400,400,NORTH,RSEB,RAJ_STU
164408_RATANGAR_400,400,NORTH,RSEB,RAJ_STU
164409_HINDAU-4_400,400,NORTH,RSEB,RAJ_STU
164410_BHILWA-4_400,400,NORTH,RSEB,RAJ_STU
164411_CHABRA-4_400,400,NORTH,RSEB,RAJA_TH
164412_KALISI-4_400,400,NORTH,RSEB,RAJA_TH
164413_RAJWEST_400,400,NORTH,RSEB,RAJA_TH
164414_KAWAI_400,400,NORTH,RSEB,ADANI
164415_DEEDWANA_400,400,NORTH,RSEB,RAJ_STU
164416_AJMER_400,400,NORTH,RSEB,RAJ_STU
164417_AJMER-NW_400,400,NORTH,RSEB,INDIA
164427_BABAI_400,400,NORTH,RSEB,INDIA
164428_CHITTOR4_400,400,NORTH,RSEB,RAJ_STU
164429_CHIT-NEW_400,400,NORTH,RSEB,INDIA
164433_JODHPU-4_400,400,NORTH,RSEB,RAJ_STU
164444_KOTPUT_400,400,NORTH,RSEB,PVT-EXISTING
164446_SIKAR_400,400,NORTH,RSEB,PVT-EXISTING
164451_JAIPUR_RS_400,400,NORTH,RSEB,RAJ_STU
164456_BIKANE-4_400,400,NORTH,RSEB,RAJ_STU
164457_SURATG-4_400,400,NORTH,RSEB,RAJA_TH
164458_BIKANER-NW_400,400,NORTH,RSEB,INDIA
164459_BHADLA-N_400,400,NORTH,RSEB,ST-PLAN/UC
164460_FATEHGARH_400,400,NORTH,RSEB,CEN-PLAN/UC
164461_PAREWAR_400,400,NORTH,RSEB,CEN-PLAN/UC
167761_ANTA-7_765,765,NORTH,RSEB,RAJ_STU
167773_JAIPURR_765,765,NORTH,RSEB,RAJ_STU
168417_AJMER-NW_765,765,NORTH,RSEB,INDIA
168429_CHIT-NEW_765,765,NORTH,RSEB,INDIA
168458_BIKANER-NW_765,765,NORTH,RSEB,INDIA
168459_BHADLA-NEW_765,765,NORTH,RSEB,CEN-PLAN/UC
171100_NOIDA_UP_132,132,NORTH,UP,UP_STU
171101_GOKUL_132,132,NORTH,UP,UP_STU
171102_GNOIDA1_132,132,NORTH,UP,UP_STU
171103_ATRAULI1_132,132,NORTH,UP,UP_STU
171104_BARAUT1_132,132,NORTH,UP,UP_STU
171105_AGRAN1_132,132,NORTH,UP,UP_STU
171106_AGRACANT_132,132,NORTH,UP,UP_STU
171107_UNNAO1_132,132,NORTH,UP,UP_STU
171108_AGRAFN_132,132,NORTH,UP,UP_STU
171109_BANDA1_132,132,NORTH,UP,UP_STU
171110_HATHRAS1_132,132,NORTH,UP,UP_STU
171111_CHIBRMAU_132,132,NORTH,UP,UP_STU
171112_ORAI1_132,132,NORTH,UP,UP_STU
171113_CHINHAT_132,132,NORTH,UP,UP_STU
171114_PHULPUR1_132,132,NORTH,UP,UP_STU
171115_SHATABD_132,132,NORTH,UP,UP_STU
171116_SIMBOLI_132,132,NORTH,UP,UP_STU
171117_GAJRAULA_132,132,NORTH,UP,UP_STU
171118_SAMBHAL_132,132,NORTH,UP,UP_STU
171119_SAHIBAD_132,132,NORTH,UP,UP_STU
171120_HARDROAD_132,132,NORTH,UP,UP_STU
171121_NEHTOR1_132,132,NORTH,UP,UP_STU
171122_DOHANA1_132,132,NORTH,UP,UP_STU
171126_NIGHASAN_132,132,NORTH,UP,UP_STU
171128_SHAJANP1_132,132,NORTH,UP,UP_STU
171130_CBGANJ_132,132,NORTH,UP,UP_STU
171131_AGRATAJ_132,132,NORTH,UP,UP_STU
171132_MAU1_132,132,NORTH,UP,UP_STU
171133_SITAPUR1_132,132,NORTH,UP,UP_STU
171135_LUCKNOW1_132,132,NORTH,UP,UP_STU
171136_NAZIBABA_132,132,NORTH,UP,UTKD_STU
171138_MURABAD1_132,132,NORTH,UP,UP_STU
171142_MERUT1_132,132,NORTH,UP,UP_STU
171144_MURADNG1_132,132,NORTH,UP,UP_STU
171147_SHAMLI1_132,132,NORTH,UP,UP_STU
171149_SAHARAN1_132,132,NORTH,UP,UP_STU
171150_AZAMGAR1_132,132,NORTH,UP,UP_STU
171151_NARA_132,132,NORTH,UP,UP_STU
171154_KHURJA1_132,132,NORTH,UP,UP_STU
171156_HARDUGN1_132,132,NORTH,UP,UP_STU
171158_AGRA1_132,132,NORTH,UP,UP_STU
171159_AGRAS_132,132,NORTH,UP,INDIA
171161_DEORIA1_132,132,NORTH,UP,UP_STU
171162_MAINPUR_132,132,NORTH,UP,UP_STU
171163_HARDOI1_132,132,NORTH,UP,UP_STU
171164_PANKI1_132,132,NORTH,UP,UP_STU
171165_FEROZBD1_132,132,NORTH,UP,UP_STU
171166_NAUBSTA_132,132,NORTH,UP,UP_STU
171167_BAH_132,132,NORTH,UP,UP_STU
171168_AKBARPUR_132,132,NORTH,UP,UP_STU
171169_OBRA1_132,132,NORTH,UP,UP_STU
171170_OBRAH1_132,132,NORTH,UP,UP_HYD
171172_RICHA_132,132,NORTH,UP,UP_STU
171173_ALAHBAD1_132,132,NORTH,UP,UP_STU
171174_GAZIPR2_132,132,NORTH,UP,UP_STU
171176_FATEHPR1_132,132,NORTH,UP,UP_STU
171177_SAHUPR1_132,132,NORTH,UP,UP_STU
171178_SARNATH1_132,132,NORTH,UP,UP_STU
171179_BADAUN1_132,132,NORTH,UP,UP_STU
171181_GORAKPR1_132,132,NORTH,UP,UP_STU
171183_SULTANP1_132,132,NORTH,UP,UP_STU
171184_JAUNPUR1_132,132,NORTH,UP,UP_STU
171185_GONDA1_132,132,NORTH,UP,UP_STU
171186_CANT_AL_132,132,NORTH,UP,UP_STU
171187_BASTI1_132,132,NORTH,UP,UP_STU
171188_ALIGARH2_132,132,NORTH,UP,UP_STU
171189_RIHND1_132,132,NORTH,UP,UP_HYD
171190_ROBERTG1_132,132,NORTH,UP,UP_STU
171198_DHAMPR1_132,132,NORTH,UP,UP_STU
171199_SARSAUL_132,132,NORTH,UP,UP_STU
171237_ANPARA1_132,132,NORTH,UP,UP_STU
171300_JHANSI2_132,132,NORTH,UP,UP_STU
171301_ALIGARH3_132,132,NORTH,UP,UP_STU
171302_AMROHA_132,132,NORTH,UP,UP_STU
171303_ANANDNAG_132,132,NORTH,UP,UP_STU
171304_AONLA_132,132,NORTH,UP,UP_STU
171305_IFFCOAON_132,132,NORTH,UP,UP_STU
171306_AMRAPUR_132,132,NORTH,UP,UP_STU
171307_AURAI_132,132,NORTH,UP,UP_STU
171308_AZADNGR_132,132,NORTH,UP,UP_STU
171309_AZAMGH13_132,132,NORTH,UP,UP_STU
171310_B.BNGR_132,132,NORTH,UP,UP_STU
171311_BABRALA_132,132,NORTH,UP,UP_STU
171312_BACHRANW_132,132,NORTH,UP,UP_STU
171313_BAGPAT_132,132,NORTH,UP,UP_STU
171314_BAHRALCH_132,132,NORTH,UP,UP_STU
171315_BALIA_UP_132,132,NORTH,UP,UP_STU
171316_BALRAMPU_132,132,NORTH,UP,UP_STU
171317_BANDA132_132,132,NORTH,UP,UP_STU
171318_BANGERMA_132,132,NORTH,UP,UP_STU
171319_BANSI_132,132,NORTH,UP,UP_STU
171320_BARABANK_132,132,NORTH,UP,UP_STU
171321_BARELYII_132,132,NORTH,UP,UP_STU
171322_BARELY-1_132,132,NORTH,UP,UP_STU
171323_BADHALGA_132,132,NORTH,UP,UP_STU
171324_NOIDA129_132,132,NORTH,UP,UP_STU
171325_BAHADOHI_132,132,NORTH,UP,UP_STU
171326_BARTHANA_132,132,NORTH,UP,UP_STU
