BusNumber,RegionName
132133,RAJASTHAN
132134,RAJASTHAN
132135,RAJASTHAN
132136,RAJASTHAN
132137,RAJASTHAN
132138,RAJASTHAN
132139,RAJASTHAN
132140,RAJASTHAN
132141,RAJASTHAN
132142,RAJASTHAN
132143,RAJASTHAN
132144,RAJASTHAN
132145,RAJASTHAN
132146,RAJASTHAN
132147,RAJASTHAN
132148,RAJASTHAN
132149,RAJASTHAN
134000,RAJASTHAN
134001,RAJASTHAN
134002,RAJASTHAN
134003,RAJASTHAN
134004,RAJASTHAN
134005,RAJASTHAN
134006,RAJASTHAN
134007,RAJASTHAN
134008,RAJASTHAN
134009,RAJASTHAN
134010,RAJASTHAN
134011,RAJASTHAN
134012,RAJASTHAN
134013,RAJASTHAN
134014,RAJASTHAN
134015,RAJASTHAN
134016,RAJASTHAN
134017,RAJASTHAN
134018,RAJASTHAN
134019,RAJASTHAN
134020,RAJASTHAN
134021,RAJASTHAN
134022,RAJASTHAN
134023,RAJASTHAN
134024,RAJASTHAN
134025,RAJASTHAN
134026,RAJASTHAN
134027,RAJASTHAN
134028,RAJASTHAN
134029,RAJASTHAN
134030,RAJASTHAN
134031,RAJASTHAN
134032,RAJASTHAN
137000,RAJASTHAN
137001,RAJASTHAN
140000,DELHI
140001,DELHI
140003,DELHI
140004,DELHI
140005,DELHI
140006,DELHI
140007,DELHI
140008,DELHI
140009,DELHI
140010,DELHI
140011,DELHI
140012,DELHI
140013,DELHI
140014,DELHI
140015,DELHI
140016,DELHI
140017,DELHI
140018,DELHI
140019,DELHI
140020,DELHI
140021,DELHI
140022,DELHI
140023,DELHI
140024,DELHI
140025,DELHI
140026,DELHI
140027,DELHI
140028,DELHI
140029,DELHI
140030,DELHI
140031,DELHI
140032,DELHI
140033,DELHI
140034,DELHI
140035,DELHI
140036,DELHI
140037,DELHI
140038,DELHI
140039,DELHI
140040,DELHI
142000,DELHI
142001,DELHI
142002,DELHI
142003,DELHI
142004,DELHI
142005,DELHI
142006,DELHI
142007,DELHI
142008,DELHI
142009,DELHI
142010,DELHI
142011,DELHI
142012,DELHI
142013,DELHI
142014,DELHI
142015,DELHI
142016,DELHI
142017,DELHI
142018,DELHI
142019,DELHI
142020,DELHI
142021,DELHI
142022,DELHI
142023,DELHI
142024,DELHI
142025,DELHI
142026,DELHI
142027,DELHI
142028,DELHI
142029,DELHI
142030,DELHI
142031,DELHI
142032,DELHI
142033,DELHI
142034,DELHI
142035,DELHI
142036,DELHI
142037,DELHI
142038,DELHI
142039,DELHI
142040,DELHI
142041,DELHI
142042,DELHI
142043,DELHI
142044,DELHI
142045,DELHI
142046,DELHI
144000,DELHI
144001,DELHI
144002,DELHI
144003,DELHI
144004,DELHI
144005,DELHI
144006,DELHI
144007,DELHI
144008,DELHI
147000,DELHI
150000,UTTAR PRADESH
150001,UTTAR PRADESH
151000,UTTAR PRADESH
151001,UTTAR PRADESH
151002,UTTAR PRADESH
151003,UTTAR PRADESH
151004,UTTAR PRADESH
151005,UTTAR PRADESH
151006,UTTAR PRADESH
151007,UTTAR PRADESH
151008,UTTAR PRADESH
151009,UTTAR PRADESH
151010,UTTAR PRADESH
151011,UTTAR PRADESH
151012,UTTAR PRADESH
151013,UTTAR PRADESH
151014,UTTAR PRADESH
151015,UTTAR PRADESH
151016,UTTAR PRADESH
151017,UTTAR PRADESH
151018,UTTAR PRADESH
151019,UTTAR PRADESH
151020,UTTAR PRADESH
151021,UTTAR PRADESH
151022,UTTAR PRADESH
151023,UTTAR PRADESH
151024,UTTAR PRADESH
151025,UTTAR PRADESH
151026,UTTAR PRADESH
151027,UTTAR PRADESH
151028,UTTAR PRADESH
151029,UTTAR PRADESH
151030,UTTAR PRADESH
151031,UTTAR PRADESH
151032,UTTAR PRADESH
151033,UTTAR PRADESH
151034,UTTAR PRADESH
151035,UTTAR PRADESH
151036,UTTAR PRADESH
151037,UTTAR PRADESH
151038,UTTAR PRADESH
151039,UTTAR PRADESH
151040,UTTAR PRADESH
151041,UTTAR PRADESH
151042,UTTAR PRADESH
151043,UTTAR PRADESH
151044,UTTAR PRADESH
151045,UTTAR PRADESH
151046,UTTAR PRADESH
151047,UTTAR PRADESH
151048,UTTAR PRADESH
151049,UTTAR PRADESH
151050,UTTAR PRADESH
151051,UTTAR PRADESH
151052,UTTAR PRADESH
151053,UTTAR PRADESH
151054,UTTAR PRADESH
151055,UTTAR PRADESH
151056,UTTAR PRADESH
151057,UTTAR PRADESH
151058,UTTAR PRADESH
151059,UTTAR PRADESH
151060,UTTAR PRADESH
151061,UTTAR PRADESH
151062,UTTAR PRADESH
151063,UTTAR PRADESH
151064,UTTAR PRADESH
151065,UTTAR PRADESH
151066,UTTAR PRADESH
151067,UTTAR PRADESH
151068,UTTAR PRADESH
151069,UTTAR PRADESH
151070,UTTAR PRADESH
151071,UTTAR PRADESH
151072,UTTAR PRADESH
151073,UTTAR PRADESH
151074,UTTAR PRADESH
151075,UTTAR PRADESH
151076,UTTAR PRADESH
151077,UTTAR PRADESH
151078,UTTAR PRADESH
151079,UTTAR PRADESH
151080,UTTAR PRADESH
151081,UTTAR PRADESH
151082,UTTAR PRADESH
151083,UTTAR PRADESH
151084,UTTAR PRADESH
151085,UTTAR PRADESH
151086,UTTAR PRADESH
151087,UTTAR PRADESH
151088,UTTAR PRADESH
151089,UTTAR PRADESH
151090,UTTAR PRADESH
151091,UTTAR PRADESH
151092,UTTAR PRADESH
151093,UTTAR PRADESH
151094,UTTAR PRADESH
151095,UTTAR PRADESH
151096,UTTAR PRADESH
151097,UTTAR PRADESH
151098,UTTAR PRADESH
151099,UTTAR PRADESH
151100,UTTAR PRADESH
151101,UTTAR PRADESH
151102,UTTAR PRADESH
151103,UTTAR PRADESH
151104,UTTAR PRADESH
151105,UTTAR PRADESH
151106,UTTAR PRADESH
151107,UTTAR PRADESH
151108,UTTAR PRADESH
151109,UTTAR PRADESH
151110,UTTAR PRADESH
151111,UTTAR PRADESH
151112,UTTAR PRADESH
151113,UTTAR PRADESH
151114,UTTAR PRADESH
151115,UTTAR PRADESH
151116,UTTAR PRADESH
151117,UTTAR PRADESH
151118,UTTAR PRADESH
151119,UTTAR PRADESH
151120,UTTAR PRADESH
151121,UTTAR PRADESH
151122,UTTAR PRADESH
151123,UTTAR PRADESH
151124,UTTAR PRADESH
151125,UTTAR PRADESH
151126,UTTAR PRADESH
151127,UTTAR PRADESH
151128,UTTAR PRADESH
151129,UTTAR PRADESH
151130,UTTAR PRADESH
151131,UTTAR PRADESH
151132,UTTAR PRADESH
151133,UTTAR PRADESH
151134,UTTAR PRADESH
151135,UTTAR PRADESH
151136,UTTAR PRADESH
151137,UTTAR PRADESH
151138,UTTAR PRADESH
151139,UTTAR PRADESH
151140,UTTAR PRADESH
151141,UTTAR PRADESH
151142,UTTAR PRADESH
151143,UTTAR PRADESH
151144,UTTAR PRADESH
151145,UTTAR PRADESH
151146,UTTAR PRADESH
151147,UTTAR PRADESH
151148,UTTAR PRADESH
151149,UTTAR PRADESH
151150,UTTAR PRADESH
151151,UTTAR PRADESH
151152,UTTAR PRADESH
151153,UTTAR PRADESH
151154,UTTAR PRADESH
151155,UTTAR PRADESH
151156,UTTAR PRADESH
151157,UTTAR PRADESH
151158,UTTAR PRADESH
151159,UTTAR PRADESH
151160,UTTAR PRADESH
151161,UTTAR PRADESH
151162,UTTAR PRADESH
151163,UTTAR PRADESH
151164,UTTAR PRADESH
151165,UTTAR PRADESH
151166,UTTAR PRADESH
151167,UTTAR PRADESH
151168,UTTAR PRADESH
151169,UTTAR PRADESH
151170,UTTAR PRADESH
151171,UTTAR PRADESH
151172,UTTAR PRADESH
151173,UTTAR PRADESH
151174,UTTAR PRADESH
151175,UTTAR PRADESH
151176,UTTAR PRADESH
151177,UTTAR PRADESH
151178,UTTAR PRADESH
151179,UTTAR PRADESH
151180,UTTAR PRADESH
151181,UTTAR PRADESH
151182,UTTAR PRADESH
151183,UTTAR PRADESH
151184,UTTAR PRADESH
151185,UTTAR PRADESH
151186,UTTAR PRADESH
151187,UTTAR PRADESH
151188,UTTAR PRADESH
151189,UTTAR PRADESH
151190,UTTAR PRADESH
151191,UTTAR PRADESH
151192,UTTAR PRADESH
151193,UTTAR PRADESH
151194,UTTAR PRADESH
151195,UTTAR PRADESH
151196,UTTAR PRADESH
151197,UTTAR PRADESH
151198,UTTAR PRADESH
151199,UTTAR PRADESH
151200,UTTAR PRADESH
151201,UTTAR PRADESH
151202,UTTAR PRADESH
151203,UTTAR PRADESH
151204,UTTAR PRADESH
151205,UTTAR PRADESH
151206,UTTAR PRADESH
151207,UTTAR PRADESH
151208,UTTAR PRADESH
151209,UTTAR PRADESH
151210,UTTAR PRADESH
151211,UTTAR PRADESH
151212,UTTAR PRADESH
151213,UTTAR PRADESH
151214,UTTAR PRADESH
151215,UTTAR PRADESH
151216,UTTAR PRADESH
151217,UTTAR PRADESH
151218,UTTAR PRADESH
151219,UTTAR PRADESH
151220,UTTAR PRADESH
151221,UTTAR PRADESH
151222,UTTAR PRADESH
151223,UTTAR PRADESH
151224,UTTAR PRADESH
151225,UTTAR PRADESH
151226,UTTAR PRADESH
151227,UTTAR PRADESH
151228,UTTAR PRADESH
151229,UTTAR PRADESH
151230,UTTAR PRADESH
151231,UTTAR PRADESH
151232,UTTAR PRADESH
151233,UTTAR PRADESH
151234,UTTAR PRADESH
151235,UTTAR PRADESH
151236,UTTAR PRADESH
151237,UTTAR PRADESH
151238,UTTAR PRADESH
151239,UTTAR PRADESH
151240,UTTAR PRADESH
151241,UTTAR PRADESH
151242,UTTAR PRADESH
151243,UTTAR PRADESH
151244,UTTAR PRADESH
151245,UTTAR PRADESH
151246,UTTAR PRADESH
151247,UTTAR PRADESH
151248,UTTAR PRADESH
151249,UTTAR PRADESH
151250,UTTAR PRADESH
151251,UTTAR PRADESH
151252,UTTAR PRADESH
151253,UTTAR PRADESH
151254,UTTAR PRADESH
151255,UTTAR PRADESH
151256,UTTAR PRADESH
151257,UTTAR PRADESH
151258,UTTAR PRADESH
151259,UTTAR PRADESH
151260,UTTAR PRADESH
151261,UTTAR PRADESH
151262,UTTAR PRADESH
151263,UTTAR PRADESH
151264,UTTAR PRADESH
151265,UTTAR PRADESH
151266,UTTAR PRADESH
151267,UTTAR PRADESH
151268,UTTAR PRADESH
151269,UTTAR PRADESH
151270,UTTAR PRADESH
151271,UTTAR PRADESH
151272,UTTAR PRADESH
151273,UTTAR PRADESH
151274,UTTAR PRADESH
151275,UTTAR PRADESH
151276,UTTAR PRADESH
151277,UTTAR PRADESH
151278,UTTAR PRADESH
151279,UTTAR PRADESH
151280,UTTAR PRADESH
151281,UTTAR PRADESH
151282,UTTAR PRADESH
151283,UTTAR PRADESH
151284,UTTAR PRADESH
151285,UTTAR PRADESH
151286,UTTAR PRADESH
151287,UTTAR PRADESH
151288,UTTAR PRADESH
151289,UTTAR PRADESH
151290,UTTAR PRADESH
151291,UTTAR PRADESH
151292,UTTAR PRADESH
151293,UTTAR PRADESH
151294,UTTAR PRADESH
151295,UTTAR PRADESH
151296,UTTAR PRADESH
151297,UTTAR PRADESH
151298,UTTAR PRADESH
151299,UTTAR PRADESH
151300,UTTAR PRADESH
151301,UTTAR PRADESH
151302,UTTAR PRADESH
151303,UTTAR PRADESH
151304,UTTAR PRADESH
151305,UTTAR PRADESH
151306,UTTAR PRADESH
151307,UTTAR PRADESH
151308,UTTAR PRADESH
151309,UTTAR PRADESH
151310,UTTAR PRADESH
151311,UTTAR PRADESH
151312,UTTAR PRADESH
151313,UTTAR PRADESH
151314,UTTAR PRADESH
151315,UTTAR PRADESH
151316,UTTAR PRADESH
151317,UTTAR PRADESH
151318,UTTAR PRADESH
151319,UTTAR PRADESH
151320,UTTAR PRADESH
151321,UTTAR PRADESH
151322,UTTAR PRADESH
151323,UTTAR PRADESH
151324,UTTAR PRADESH
151325,UTTAR PRADESH
151326,UTTAR PRADESH
151327,UTTAR PRADESH
151328,UTTAR PRADESH
151329,UTTAR PRADESH
151330,UTTAR PRADESH
151331,UTTAR PRADESH
151332,UTTAR PRADESH
151333,UTTAR PRADESH
151334,UTTAR PRADESH
151335,UTTAR PRADESH
151336,UTTAR PRADESH
151337,UTTAR PRADESH
151338,UTTAR PRADESH
151339,UTTAR PRADESH
151340,UTTAR PRADESH
151341,UTTAR PRADESH
151342,UTTAR PRADESH
151343,UTTAR PRADESH
151344,UTTAR PRADESH
151345,UTTAR PRADESH
151346,UTTAR PRADESH
151347,UTTAR PRADESH
151348,UTTAR PRADESH
151349,UTTAR PRADESH
151350,UTTAR PRADESH
151351,UTTAR PRADESH
151352,UTTAR PRADESH
151353,UTTAR PRADESH
151354,UTTAR PRADESH
151355,UTTAR PRADESH
151356,UTTAR PRADESH
151357,UTTAR PRADESH
151358,UTTAR PRADESH
151359,UTTAR PRADESH
151360,UTTAR PRADESH
151361,UTTAR PRADESH
151362,UTTAR PRADESH
151363,UTTAR PRADESH
151364,UTTAR PRADESH
151365,UTTAR PRADESH
151366,UTTAR PRADESH
151367,UTTAR PRADESH
151368,UTTAR PRADESH
151369,UTTAR PRADESH
151370,UTTAR PRADESH
151371,UTTAR PRADESH
151372,UTTAR PRADESH
151373,UTTAR PRADESH
151374,UTTAR PRADESH
151375,UTTAR PRADESH
151376,UTTAR PRADESH
151377,UTTAR PRADESH
151378,UTTAR PRADESH
151379,UTTAR PRADESH
151380,UTTAR PRADESH
151381,UTTAR PRADESH
151382,UTTAR PRADESH
151383,UTTAR PRADESH
151384,UTTAR PRADESH
151385,UTTAR PRADESH
151386,UTTAR PRADESH
151387,UTTAR PRADESH
151388,UTTAR PRADESH
151389,UTTAR PRADESH
151390,UTTAR PRADESH
151391,UTTAR PRADESH
151392,UTTAR PRADESH
151393,UTTAR PRADESH
151394,UTTAR PRADESH
151395,UTTAR PRADESH
151396,UTTAR PRADESH
151397,UTTAR PRADESH
151398,UTTAR PRADESH
151399,UTTAR PRADESH
151400,UTTAR PRADESH
151401,UTTAR PRADESH
151402,UTTAR PRADESH
151403,UTTAR PRADESH
151404,UTTAR PRADESH
151405,UTTAR PRADESH
151406,UTTAR PRADESH
151407,UTTAR PRADESH
151408,UTTAR PRADESH
151409,UTTAR PRADESH
151410,UTTAR PRADESH
151411,UTTAR PRADESH
151412,UTTAR PRADESH
151413,UTTAR PRADESH
151414,UTTAR PRADESH
151415,UTTAR PRADESH
151416,UTTAR PRADESH
152000,UTTAR PRADESH
152001,UTTAR PRADESH
152002,UTTAR PRADESH
152003,UTTAR PRADESH
152004,UTTAR PRADESH
152005,UTTAR PRADESH
152006,UTTAR PRADESH
152007,UTTAR PRADESH
152008,UTTAR PRADESH
152009,UTTAR PRADESH
152010,UTTAR PRADESH
152011,UTTAR PRADESH
152012,UTTAR PRADESH
152013,UTTAR PRADESH
152014,UTTAR PRADESH
152015,UTTAR PRADESH
152016,UTTAR PRADESH
152017,UTTAR PRADESH
152018,UTTAR PRADESH
152019,UTTAR PRADESH
152020,UTTAR PRADESH
152021,UTTAR PRADESH
152022,UTTAR PRADESH
152023,UTTAR PRADESH
152024,UTTAR PRADESH
152025,UTTAR PRADESH
152026,UTTAR PRADESH
152027,UTTAR PRADESH
152028,UTTAR PRADESH
152029,UTTAR PRADESH
152030,UTTAR PRADESH
152031,UTTAR PRADESH
152032,UTTAR PRADESH
152033,UTTAR PRADESH
152034,UTTAR PRADESH
152035,UTTAR PRADESH
152036,UTTAR PRADESH
152037,UTTAR PRADESH
152038,UTTAR PRADESH
152039,UTTAR PRADESH
152040,UTTAR PRADESH
152041,UTTAR PRADESH
152042,UTTAR PRADESH
152043,UTTAR PRADESH
152044,UTTAR PRADESH
152045,UTTAR PRADESH
152046,UTTAR PRADESH
152047,UTTAR PRADESH
152048,UTTAR PRADESH
152049,UTTAR PRADESH
152050,UTTAR PRADESH
152051,UTTAR PRADESH
152052,UTTAR PRADESH
152053,UTTAR PRADESH
152054,UTTAR PRADESH
152055,UTTAR PRADESH
152056,UTTAR PRADESH
152057,UTTAR PRADESH
152058,UTTAR PRADESH
152059,UTTAR PRADESH
152060,UTTAR PRADESH
152061,UTTAR PRADESH
152062,UTTAR PRADESH
152063,UTTAR PRADESH
152064,UTTAR PRADESH
152065,UTTAR PRADESH
152066,UTTAR PRADESH
152067,UTTAR PRADESH
152068,UTTAR PRADESH
152069,UTTAR PRADESH
152070,UTTAR PRADESH
152071,UTTAR PRADESH
152072,UTTAR PRADESH
152073,UTTAR PRADESH
152074,UTTAR PRADESH
152075,UTTAR PRADESH
152076,UTTAR PRADESH
152077,UTTAR PRADESH
152078,UTTAR PRADESH
152079,UTTAR PRADESH
152080,UTTAR PRADESH
152081,UTTAR PRADESH
152082,UTTAR PRADESH
152083,UTTAR PRADESH
152084,UTTAR PRADESH
152085,UTTAR PRADESH
152086,UTTAR PRADESH
152087,UTTAR PRADESH
152088,UTTAR PRADESH
152089,UTTAR PRADESH
152090,UTTAR PRADESH
152091,UTTAR PRADESH
152092,UTTAR PRADESH
152093,UTTAR PRADESH
152094,UTTAR PRADESH
152095,UTTAR PRADESH
152096,UTTAR PRADESH
152097,UTTAR PRADESH
152098,UTTAR PRADESH
152099,UTTAR PRADESH
152100,UTTAR PRADESH
152101,UTTAR PRADESH
152102,UTTAR PRADESH
152103,UTTAR PRADESH
152104,UTTAR PRADESH
152105,UTTAR PRADESH
152106,UTTAR PRADESH
152107,UTTAR PRADESH
152108,UTTAR PRADESH
152109,UTTAR PRADESH
154000,UTTAR PRADESH
154001,UTTAR PRADESH
154002,UTTAR PRADESH
154003,UTTAR PRADESH
154004,UTTAR PRADESH
154005,UTTAR PRADESH
154006,UTTAR PRADESH
154007,UTTAR PRADESH
154008,UTTAR PRADESH
154009,UTTAR PRADESH
154010,UTTAR PRADESH
154011,UTTAR PRADESH
154012,UTTARAKHAND
154013,UTTAR PRADESH
154014,UTTAR PRADESH
154015,UTTAR PRADESH
154016,UTTAR PRADESH
154017,UTTAR PRADESH
154018,UTTAR PRADESH
154019,UTTAR PRADESH
154020,UTTAR PRADESH
154021,UTTAR PRADESH
154022,UTTAR PRADESH
154023,UTTAR PRADESH
154024,UTTAR PRADESH
154025,UTTAR PRADESH
154026,UTTAR PRADESH
154027,UTTAR PRADESH
154028,UTTAR PRADESH
154029,UTTAR PRADESH
154030,UTTAR PRADESH
154031,UTTAR PRADESH
154032,UTTAR PRADESH
154033,UTTAR PRADESH
154034,UTTAR PRADESH
154035,UTTAR PRADESH
154036,UTTAR PRADESH
154037,UTTAR PRADESH
154038,UTTAR PRADESH
154039,UTTAR PRADESH
154040,UTTAR PRADESH
154041,UTTAR PRADESH
154042,UTTAR PRADESH
154043,UTTAR PRADESH
154044,UTTAR PRADESH
154045,UTTAR PRADESH
154046,UTTAR PRADESH
154047,UTTAR PRADESH
154048,UTTAR PRADESH
154049,UTTAR PRADESH
154050,UTTAR PRADESH
154051,UTTAR PRADESH
154052,UTTAR PRADESH
154053,UTTAR PRADESH
154054,UTTAR PRADESH
154055,UTTAR PRADESH
154056,UTTAR PRADESH
154057,UTTAR PRADESH
154058,UTTAR PRADESH
154059,UTTAR PRADESH
154060,UTTAR PRADESH
154061,UTTAR PRADESH
154062,UTTAR PRADESH
154064,UTTAR PRADESH
154065,UTTARAKHAND
157000,UTTAR PRADESH
157001,UTTAR PRADESH
157002,UTTAR PRADESH
157003,UTTAR PRADESH
157004,UTTAR PRADESH
157005,UTTAR PRADESH
157006,UTTAR PRADESH
157007,UTTAR PRADESH
157008,UTTAR PRADESH
157009,UTTAR PRADESH
161000,UTTARAKHAND
161001,UTTARAKHAND
161002,UTTARAKHAND
161003,UTTARAKHAND
161004,UTTARAKHAND
161005,UTTARAKHAND
161006,UTTARAKHAND
161007,UTTARAKHAND
161008,UTTARAKHAND
161009,UTTARAKHAND
161010,UTTARAKHAND
161011,UTTARAKHAND
161012,UTTARAKHAND
161013,UTTARAKHAND
161014,UTTARAKHAND
161015,UTTARAKHAND
161016,UTTARAKHAND
161017,UTTARAKHAND
161018,UTTARAKHAND
161019,UTTARAKHAND
161020,UTTARAKHAND
161021,UTTARAKHAND
161022,UTTARAKHAND
161023,UTTARAKHAND
161024,UTTARAKHAND
161025,UTTARAKHAND
161026,UTTARAKHAND
161027,UTTARAKHAND
161028,UTTARAKHAND
161029,UTTARAKHAND
161030,UTTARAKHAND
161031,UTTARAKHAND
161032,UTTARAKHAND
161033,UTTARAKHAND
161034,UTTARAKHAND
161035,UTTARAKHAND
161036,UTTARAKHAND
161037,UTTARAKHAND
161038,UTTARAKHAND
161039,UTTARAKHAND
161040,UTTARAKHAND
161041,UTTARAKHAND
161042,UTTARAKHAND
161043,UTTARAKHAND
161044,UTTARAKHAND
161045,UTTARAKHAND
161046,UTTARAKHAND
161047,UTTARAKHAND
161048,UTTARAKHAND
162000,UTTARAKHAND
162001,UTTARAKHAND
162002,UTTARAKHAND
162003,UTTARAKHAND
162004,UTTARAKHAND
162005,UTTARAKHAND
162006,UTTARAKHAND
162007,UTTARAKHAND
162008,UTTARAKHAND
162009,UTTARAKHAND
162010,UTTARAKHAND
162011,UTTARAKHAND
162012,UTTARAKHAND
162013,UTTARAKHAND
162014,UTTARAKHAND
162015,UTTARAKHAND
162016,UTTARAKHAND
162017,UTTARAKHAND
162018,UTTARAKHAND
162019,UTTARAKHAND
162020,UTTARAKHAND
164000,UTTARAKHAND
164001,UTTARAKHAND
164002,UTTARAKHAND
164003,UTTARAKHAND
164004,UTTARAKHAND
164005,UTTARAKHAND
167000,UTTARAKHAND
170000,HIMACHAL PRADESH
170001,HIMACHAL PRADESH
170002,HIMACHAL PRADESH
170003,HIMACHAL PRADESH
170004,PUNJAB
170005,HIMACHAL PRADESH
171000,HIMACHAL PRADESH
171001,HIMACHAL PRADESH
171002,HIMACHAL PRADESH
171003,HIMACHAL PRADESH
171004,HIMACHAL PRADESH
171005,HIMACHAL PRADESH
171006,HIMACHAL PRADESH
171007,HIMACHAL PRADESH
171008,HIMACHAL PRADESH
171009,HIMACHAL PRADESH
171010,HIMACHAL PRADESH
171011,HIMACHAL PRADESH
171012,HIMACHAL PRADESH
171013,HIMACHAL PRADESH
171014,HIMACHAL PRADESH
171015,HIMACHAL PRADESH
171016,HIMACHAL PRADESH
171017,HIMACHAL PRADESH
171018,HIMACHAL PRADESH
171019,HIMACHAL PRADESH
171020,HIMACHAL PRADESH
171021,HIMACHAL PRADESH
171022,HIMACHAL PRADESH
171023,HIMACHAL PRADESH
171024,HIMACHAL PRADESH
171025,HIMACHAL PRADESH
171026,HIMACHAL PRADESH
171027,HIMACHAL PRADESH
171028,HIMACHAL PRADESH
171029,HIMACHAL PRADESH
172000,HIMACHAL PRADESH
172001,HIMACHAL PRADESH
172002,HIMACHAL PRADESH
172003,HIMACHAL PRADESH
172004,HIMACHAL PRADESH
172005,HIMACHAL PRADESH
172006,HIMACHAL PRADESH
172007,HIMACHAL PRADESH
172008,HIMACHAL PRADESH
172009,HIMACHAL PRADESH
172010,HIMACHAL PRADESH
172011,HIMACHAL PRADESH
172012,HIMACHAL PRADESH
172013,HIMACHAL PRADESH
172014,HIMACHAL PRADESH
172015,PUNJAB
172016,PUNJAB
172017,HIMACHAL PRADESH
172018,HIMACHAL PRADESH
172019,HIMACHAL PRADESH
172020,HIMACHAL PRADESH
172021,HIMACHAL PRADESH
172022,HIMACHAL PRADESH
174000,HIMACHAL PRADESH
174001,HIMACHAL PRADESH
174002,HIMACHAL PRADESH
174003,HIMACHAL PRADESH
174004,HIMACHAL PRADESH
174005,HIMACHAL PRADESH
174006,HIMACHAL PRADESH
174007,HIMACHAL PRADESH
174008,HIMACHAL PRADESH
174009,HIMACHAL PRADESH
174010,HIMACHAL PRADESH
174011,HIMACHAL PRADESH
174012,HIMACHAL PRADESH
174013,HIMACHAL PRADESH
181000,JAMMU KASHMIR
181001,JAMMU KASHMIR
181002,JAMMU KASHMIR
181003,JAMMU KASHMIR
181004,JAMMU KASHMIR
181005,JAMMU KASHMIR
181006,JAMMU KASHMIR
181007,JAMMU KASHMIR
181008,JAMMU KASHMIR
181009,JAMMU KASHMIR
181010,JAMMU KASHMIR
181011,JAMMU KASHMIR
181012,JAMMU KASHMIR
181013,JAMMU KASHMIR
181014,JAMMU KASHMIR
181015,JAMMU KASHMIR
181016,JAMMU KASHMIR
181017,JAMMU KASHMIR
181018,JAMMU KASHMIR
181019,JAMMU KASHMIR
181020,JAMMU KASHMIR
181021,JAMMU KASHMIR
181022,JAMMU KASHMIR
181023,JAMMU KASHMIR
181024,JAMMU KASHMIR
181025,JAMMU KASHMIR
181026,JAMMU KASHMIR
181027,JAMMU KASHMIR
181028,JAMMU KASHMIR
181029,JAMMU KASHMIR
181030,JAMMU KASHMIR
181031,JAMMU KASHMIR
181032,JAMMU KASHMIR
181033,JAMMU KASHMIR
181034,JAMMU KASHMIR
181035,JAMMU KASHMIR
181036,JAMMU KASHMIR
181037,JAMMU KASHMIR
181038,JAMMU KASHMIR
181039,JAMMU KASHMIR
181040,JAMMU KASHMIR
181041,JAMMU KASHMIR
181042,JAMMU KASHMIR
181043,JAMMU KASHMIR
181044,JAMMU KASHMIR
181045,JAMMU KASHMIR
182000,JAMMU KASHMIR
182001,JAMMU KASHMIR
182002,JAMMU KASHMIR
182003,JAMMU KASHMIR
182004,JAMMU KASHMIR
182005,JAMMU KASHMIR
182006,JAMMU KASHMIR
182007,JAMMU KASHMIR
182008,JAMMU KASHMIR
182009,JAMMU KASHMIR
182010,JAMMU KASHMIR
182011,JAMMU KASHMIR
182012,JAMMU KASHMIR
184000,JAMMU KASHMIR
184001,JAMMU KASHMIR
184002,JAMMU KASHMIR
184003,JAMMU KASHMIR
184004,JAMMU KASHMIR
184005,JAMMU KASHMIR
184006,JAMMU KASHMIR
184007,JAMMU KASHMIR
187000,PUNJAB
190000,CHANDIGARH
190001,CHANDIGARH
190002,CHANDIGARH
190003,CHANDIGARH
190004,CHANDIGARH
190005,CHANDIGARH
190006,CHANDIGARH
190007,CHANDIGARH
190008,CHANDIGARH
190009,CHANDIGARH
190010,CHANDIGARH
190011,CHANDIGARH
190012,CHANDIGARH
190013,CHANDIGARH
192000,CHANDIGARH
210100,BIHAR
211000,BIHAR
211001,BIHAR
211002,BIHAR
211003,BIHAR
211004,BIHAR
211005,BIHAR
211006,BIHAR
211007,BIHAR
211008,BIHAR
211009,BIHAR
211010,BIHAR
211011,BIHAR
211012,BIHAR
211013,BIHAR
211014,BIHAR
211015,BIHAR
211016,BIHAR
211017,BIHAR
211018,BIHAR
211019,BIHAR
211020,BIHAR
211021,BIHAR
211022,BIHAR
211023,BIHAR
211024,BIHAR
211025,BIHAR
211026,BIHAR
211027,BIHAR
211028,BIHAR
211029,BIHAR
211030,BIHAR
211031,BIHAR
211032,BIHAR
211033,BIHAR
211034,BIHAR
211035,BIHAR
211036,BIHAR
211037,BIHAR
211038,BIHAR
211039,BIHAR
211040,BIHAR
211042,BIHAR
211043,BIHAR
211044,BIHAR
211045,BIHAR
211046,BIHAR
211047,BIHAR
211048,BIHAR
211049,BIHAR
211050,BIHAR
211051,BIHAR
211052,BIHAR
211053,BIHAR
211054,BIHAR
211055,BIHAR
211056,BIHAR
211057,BIHAR
211058,BIHAR
211059,BIHAR
211060,BIHAR
211061,BIHAR
211062,BIHAR
211063,BIHAR
211064,BIHAR
211065,BIHAR
211066,BIHAR
211067,BIHAR
211068,BIHAR
211069,BIHAR
211070,BIHAR
211071,BIHAR
211072,BIHAR
211073,BIHAR
211074,BIHAR
212000,BIHAR
212001,BIHAR
212002,BIHAR
212003,BIHAR
212004,BIHAR
212005,BIHAR
212006,BIHAR
212007,BIHAR
212008,BIHAR
212009,BIHAR
212010,BIHAR
212011,BIHAR
