BusNumber,ZoneName
531324,SR
531325,SR
531326,SR
531327,SR
531328,SR
531329,SR
531330,SR
531331,SR
531332,SR
531333,SR
531334,SR
531335,SR
531336,SR
531337,SR
531338,SR
531339,SR
531340,SR
531341,SR
531342,SR
531343,SR
531344,SR
531345,SR
531346,SR
531347,SR
531348,SR
531349,SR
531350,SR
531351,SR
531352,SR
531353,SR
531354,SR
531355,SR
531356,SR
531357,SR
531358,SR
531359,SR
531360,SR
531361,SR
531362,SR
531363,SR
531364,SR
531365,SR
531366,SR
531367,SR
531368,SR
531369,SR
531370,SR
531371,SR
531372,SR
531377,SR
531378,SR
531379,SR
531380,SR
531381,SR
531382,SR
531383,SR
531384,SR
531385,SR
531386,SR
531387,SR
531388,SR
531389,SR
531390,SR
531391,SR
531392,SR
531393,SR
531394,SR
531395,SR
531396,SR
531397,SR
531398,SR
531399,SR
531400,SR
531401,SR
531402,SR
531551,SR
531552,SR
531553,SR
531554,SR
531555,SR
531556,SR
531557,SR
531558,SR
531559,SR
531560,SR
531561,SR
531601,SR
531602,SR
531603,SR
531604,SR
531605,SR
531606,SR
531607,SR
531608,SR
531609,SR
531610,SR
531611,SR
531612,SR
531613,SR
531614,SR
531615,SR
531616,SR
531617,SR
531618,SR
531619,SR
531621,SR
531622,SR
531624,SR
531625,SR
531627,SR
531629,SR
531630,SR
531631,SR
531632,SR
531634,SR
531636,SR
531637,SR
531638,SR
531639,SR
531640,SR
531641,SR
531642,SR
531643,SR
531644,SR
531645,SR
531647,SR
531648,SR
531650,SR
531652,SR
531653,SR
531655,SR
531656,SR
531657,SR
531660,SR
531661,SR
531663,SR
531666,SR
531667,SR
531670,SR
531690,SR
531691,SR
531850,SR
531852,SR
531853,SR
531854,SR
531855,SR
531857,SR
531859,SR
532001,SR
532002,SR
532003,SR
532004,SR
532005,SR
532006,SR
532007,SR
532008,SR
532009,SR
532010,SR
532011,SR
532012,SR
532013,SR
532014,SR
532015,SR
532251,SR
532252,SR
532253,SR
532254,SR
532255,SR
532256,SR
532257,SR
532258,SR
532259,SR
532260,SR
532261,SR
532301,SR
532302,SR
532303,SR
532305,SR
532306,SR
532307,SR
532308,SR
532310,SR
532312,SR
532313,SR
532551,SR
532552,SR
532553,SR
532554,SR
532555,SR
532557,SR
532558,SR
532559,SR
532601,SR
532602,SR
532603,SR
532604,SR
532605,SR
532606,SR
532607,SR
532608,SR
532609,SR
532610,SR
532611,SR
532853,SR
532854,SR
532855,SR
532857,SR
532858,SR
532859,SR
532951,SR
532953,SR
532954,SR
532955,SR
532956,SR
532957,SR
534251,SR
534259,SR
534301,SR
534302,SR
534857,SR
534858,SR
534859,SR
534949,SR
534950,SR
534951,SR
534952,SR
534953,SR
534954,SR
534955,SR
534956,SR
534999,SR
536001,SR
536002,SR
536003,SR
536004,SR
536005,SR
536006,SR
536008,SR
536009,SR
536010,SR
536011,SR
536012,SR
536013,SR
536014,SR
536015,SR
536016,SR
536018,SR
536019,SR
536020,SR
536021,SR
536022,SR
536023,SR
536024,SR
536025,SR
536026,SR
536028,SR
536029,SR
536030,SR
536031,SR
536032,SR
536033,SR
536034,SR
536035,SR
536036,SR
536037,SR
536038,SR
536039,SR
536040,SR
536042,SR
536043,SR
536044,SR
536045,SR
536046,SR
536047,SR
536048,SR
536049,SR
536050,SR
536051,SR
536052,SR
536053,SR
536054,SR
536055,SR
536056,SR
536057,SR
536058,SR
536059,SR
536060,SR
536061,SR
536062,SR
536063,SR
536064,SR
536065,SR
536066,SR
536067,SR
536068,SR
536069,SR
536251,SR
536252,SR
536301,SR
536302,SR
536303,SR
536304,SR
536305,SR
536306,SR
536307,SR
536308,SR
536310,SR
536311,SR
536312,SR
536313,SR
536314,SR
536315,SR
536316,SR
536317,SR
536318,SR
536319,SR
536320,SR
536321,SR
536322,SR
536323,SR
536324,SR
536325,SR
536326,SR
536327,SR
536328,SR
536329,SR
536330,SR
536331,SR
536332,SR
536333,SR
536334,SR
536335,SR
536336,SR
536337,SR
536338,SR
536339,SR
536340,SR
536341,SR
536342,SR
536343,SR
536344,SR
536345,SR
536346,SR
536347,SR
536348,SR
536349,SR
536350,SR
536351,SR
536352,SR
536353,SR
536354,SR
536355,SR
536356,SR
536357,SR
536358,SR
536359,SR
536360,SR
536361,SR
536601,SR
536602,SR
536603,SR
536604,SR
536605,SR
536606,SR
536607,SR
536608,SR
536609,SR
536610,SR
536611,SR
536612,SR
536613,SR
536614,SR
536615,SR
536616,SR
536617,SR
536618,SR
536619,SR
536620,SR
536621,SR
536622,SR
536623,SR
536624,SR
536625,SR
536626,SR
536627,SR
371001,WR
371002,WR
371003,WR
371004,WR
371005,WR
371006,WR
371007,WR
371008,WR
371009,WR
371010,WR
371011,WR
371012,WR
371013,WR
371014,WR
371015,WR
371016,WR
371017,WR
371018,WR
371019,WR
371020,WR
371021,WR
371022,WR
371023,WR
371024,WR
371025,WR
371026,WR
371027,WR
371028,WR
371029,WR
371030,WR
371031,WR
371032,WR
371033,WR
371034,WR
371035,WR
371036,WR
371037,WR
371038,WR
371039,WR
371040,WR
371041,WR
371042,WR
371043,WR
371044,WR
371045,WR
371046,WR
371047,WR
371048,WR
371049,WR
371050,WR
371051,WR
371052,WR
371053,WR
371054,WR
371055,WR
371056,WR
371057,WR
371058,WR
371059,WR
371060,WR
371061,WR
371062,WR
371063,WR
371064,WR
371065,WR
371066,WR
371067,WR
371068,WR
371069,WR
371070,WR
371071,WR
371072,WR
371073,WR
371074,WR
371075,WR
371076,WR
371077,WR
371078,WR
371079,WR
371080,WR
371081,WR
371082,WR
371083,WR
371084,WR
371085,WR
371086,WR
371087,WR
371088,WR
371089,WR
371090,WR
371091,WR
371092,WR
371093,WR
371094,WR
371095,WR
371096,WR
371097,WR
371098,WR
371099,WR
371100,WR
371101,WR
371102,WR
371103,WR
371104,WR
371105,WR
371106,WR
371107,WR
371108,WR
371109,WR
371110,WR
371111,WR
371112,WR
371113,WR
371114,WR
371115,WR
371116,WR
371117,WR
371118,WR
371119,WR
371120,WR
371121,WR
371122,WR
371123,WR
371124,WR
371125,WR
371126,WR
371127,WR
371128,WR
371129,WR
371130,WR
371131,WR
371132,WR
371133,WR
371134,WR
371135,WR
371136,WR
371137,WR
371138,WR
371139,WR
371140,WR
371141,WR
371142,WR
371143,WR
371144,WR
371145,WR
371146,WR
371147,WR
371148,WR
371149,WR
371150,WR
371151,WR
371152,WR
371153,WR
371154,WR
371155,WR
371156,WR
371157,WR
371158,WR
371159,WR
371160,WR
371161,WR
371163,WR
371164,WR
371165,WR
371166,WR
371167,WR
371168,WR
371169,WR
371170,WR
371171,WR
371172,WR
371173,WR
371174,WR
371175,WR
371176,WR
371177,WR
371178,WR
371179,WR
371180,WR
371181,WR
371182,WR
371183,WR
371184,WR
371185,WR
371186,WR
371187,WR
371188,WR
371189,WR
371190,WR
371191,WR
371192,WR
371193,WR
371194,WR
371195,WR
371196,WR
371197,WR
371198,WR
371199,WR
371200,WR
371201,WR
371202,WR
371203,WR
371204,WR
371205,WR
371206,WR
371207,WR
371208,WR
371209,WR
371210,WR
371211,WR
371212,WR
371213,WR
371214,WR
371215,WR
371216,WR
371217,WR
371218,WR
371219,WR
371220,WR
371221,WR
371222,WR
371223,WR
371224,WR
371225,WR
371226,WR
371227,WR
371228,WR
371229,WR
371230,WR
371231,WR
371232,WR
371233,WR
371234,WR
371235,WR
371236,WR
371237,WR
371238,WR
371239,WR
371240,WR
371241,WR
371242,WR
371243,WR
371244,WR
371245,WR
371246,WR
371247,WR
371248,WR
371249,WR
371250,WR
371251,WR
371252,WR
371253,WR
371254,WR
371255,WR
371256,WR
371257,WR
371258,WR
371259,WR
371260,WR
371261,WR
371262,WR
371263,WR
371264,WR
371265,WR
371266,WR
371267,WR
371268,WR
371269,WR
371270,WR
371271,WR
371272,WR
371273,WR
371274,WR
371275,WR
371276,WR
371277,WR
371278,WR
371279,WR
371280,WR
371281,WR
371282,WR
371283,WR
371284,WR
371285,WR
371286,WR
371287,WR
371288,WR
371289,WR
371290,WR
371291,WR
371292,WR
371293,WR
371294,WR
371295,WR
371296,WR
371297,WR
371298,WR
371299,WR
371300,WR
371301,WR
371302,WR
371303,WR
371304,WR
371305,WR
371306,WR
371307,WR
371308,WR
371309,WR
371310,WR
371311,WR
371312,WR
371313,WR
371314,WR
371315,WR
371316,WR
371317,WR
371318,WR
371319,WR
371320,WR
371321,WR
371322,WR
371323,WR
371324,WR
371325,WR
371326,WR
371327,WR
371328,WR
371329,WR
371330,WR
371331,WR
371332,WR
371333,WR
371334,WR
371335,WR
371401,WR
371402,WR
371403,WR
371404,WR
371405,WR
371406,WR
371407,WR
371408,WR
371409,WR
371410,WR
371411,WR
371412,WR
371413,WR
372001,WR
372002,WR
372003,WR
372004,WR
372005,WR
372006,WR
372007,WR
372008,WR
372009,WR
372011,WR
372012,WR
372013,WR
372014,WR
372015,WR
372016,WR
372017,WR
372018,WR
372019,WR
372020,WR
372021,WR
372022,WR
372023,WR
372024,WR
372025,WR
372026,WR
372027,WR
372028,WR
372029,WR
372030,WR
372031,WR
372032,WR
372033,WR
372034,WR
372035,WR
372036,WR
372037,WR
372038,WR
372039,WR
372040,WR
372041,WR
372042,WR
372043,WR
372044,WR
372045,WR
372046,WR
372047,WR
372048,WR
372049,WR
372050,WR
372051,WR
372052,WR
372053,WR
372054,WR
372055,WR
372056,WR
372057,WR
372058,WR
372059,WR
372060,WR
372061,WR
372062,WR
372063,WR
372064,WR
372065,WR
372066,WR
372067,WR
372068,WR
372069,WR
372070,WR
372071,WR
372072,WR
372073,WR
372074,WR
372075,WR
372076,WR
372077,WR
372078,WR
372079,WR
372080,WR
372081,WR
372082,WR
372083,WR
372084,WR
372085,WR
372086,WR
372087,WR
372088,WR
372089,WR
372090,WR
372091,WR
372092,WR
372093,WR
372094,WR
372095,WR
372096,WR
372097,WR
372098,WR
372099,WR
372100,WR
372101,WR
372102,WR
372103,WR
372104,WR
372105,WR
372106,WR
372107,WR
372108,WR
372109,WR
372110,WR
372111,WR
372112,WR
372113,WR
372114,WR
372115,WR
372116,WR
372117,WR
372118,WR
372119,WR
372120,WR
372121,WR
372122,WR
372123,WR
372124,WR
372125,WR
372126,WR
372127,WR
372128,WR
372129,WR
372130,WR
372131,WR
372132,WR
372133,WR
372134,WR
372135,WR
372136,WR
372137,WR
372138,WR
372139,WR
372140,WR
372141,WR
372142,WR
372143,WR
372144,WR
372145,WR
372146,WR
372147,WR
372148,WR
372149,WR
372150,WR
372151,WR
372152,WR
372153,WR
372154,WR
372155,WR
372156,WR
372157,WR
372158,WR
372159,WR
372160,WR
372161,WR
372162,WR
372163,WR
372164,WR
372165,WR
372166,WR
372167,WR
372168,WR
372169,WR
372170,WR
372171,WR
372172,WR
372173,WR
372174,WR
372175,WR
372176,WR
372177,WR
372178,WR
372179,WR
372180,WR
372181,WR
372182,WR
372183,WR
372184,WR
372185,WR
372186,WR
372187,WR
372188,WR
372189,WR
372190,WR
372191,WR
372192,WR
372193,WR
372194,WR
372195,WR
372196,WR
372197,WR
372198,WR
372199,WR
372200,WR
372201,WR
372202,WR
372203,WR
372204,WR
372205,WR
372206,WR
372207,WR
372208,WR
372209,WR
372210,WR
372211,WR
372212,WR
372213,WR
372214,WR
372215,WR
372216,WR
372217,WR
372241,WR
372243,WR
372252,WR
372253,WR
372254,WR
372256,WR
372257,WR
372282,WR
372301,WR
372401,WR
372402,WR
372403,WR
372404,WR
372405,WR
372406,WR
372407,WR
372408,WR
372409,WR
372410,WR
372411,WR
372940,WR
372941,WR
374001,WR
374002,WR
374003,WR
374004,WR
374005,WR
374006,WR
374007,WR
374008,WR
374009,WR
374010,WR
374011,WR
374012,WR
374013,WR
374014,WR
374015,WR
374016,WR
374017,WR
374018,WR
374019,WR
374020,WR
374021,WR
374022,WR
374023,WR
374024,WR
374025,WR
374026,WR
374027,WR
374028,WR
374029,WR
374030,WR
374031,WR
374032,WR
374033,WR
374034,WR
374035,WR
374036,WR
374037,WR
374038,WR
374039,WR
374040,WR
374041,WR
374042,WR
374043,WR
374044,WR
374045,WR
374046,WR
374047,WR
374048,WR
374049,WR
374050,WR
374051,WR
374052,WR
374053,WR
374055,WR
374056,WR
374057,WR
374090,WR
374091,WR
374092,WR
374101,WR
374102,WR
374217,WR
378021,WR
378032,WR
378040,WR
378043,WR
378044,WR
378045,WR
378046,WR
378048,WR
378049,WR
378050,WR
378051,WR
378053,WR
378091,WR
251000,NER
251010,NER
251011,NER
251015,NER
251016,NER
251017,NER
251018,NER
251019,NER
251020,NER
251021,NER
251022,NER
251030,NER
251031,NER
251040,NER
251041,NER
251043,NER
251050,NER
251060,NER
251070,NER
251071,NER
251080,NER
251081,NER
251082,NER
251090,NER
251091,NER
251301,NER
251302,NER
253001,NER
253002,NER
253042,NER
253044,NER
254001,NER
211145,NER
231000,NER
231001,NER
231002,NER
231003,NER
231004,NER
231005,NER
231006,NER
231007,NER
231008,NER
231009,NER
231010,NER
231011,NER
231012,NER
231013,NER
231014,NER
231015,NER
231020,NER
231030,NER
231031,NER
231040,NER
231050,NER
231060,NER
231070,NER
231080,NER
231100,NER
231110,NER
231111,NER
231120,NER
231130,NER
231140,NER
231150,NER
231160,NER
231170,NER
231180,NER
231200,NER
231230,NER
231240,NER
231250,NER
231260,NER
231270,NER
231280,NER
231300,NER
231301,NER
231302,NER
231303,NER
231304,NER
231305,NER
231310,NER
231340,NER
231350,NER
231360,NER
231370,NER
231380,NER
231390,NER
231400,NER
231410,NER
231900,NER
232001,NER
232002,NER
232090,NER
233001,NER
233002,NER
233003,NER
233005,NER
233032,NER
234020,NER
260002,NER
261000,NER
261010,NER
261020,NER
261021,NER
261030,NER
261031,NER
261032,NER
261033,NER
261034,NER
261035,NER
261060,NER
261069,NER
261070,NER
261080,NER
261081,NER
261090,NER
261100,NER
261131,NER
261132,NER
261133,NER
261301,NER
261302,NER
261303,NER
263001,NER
263002,NER
263003,NER
263005,NER
263006,NER
263057,NER
263070,NER
264001,NER
264134,NER
361000,WR
361001,WR
361002,WR
361003,WR
361004,WR
361005,WR
361006,WR
361007,WR
361008,WR
361009,WR
361010,WR
361011,WR
361012,WR
361013,WR
361014,WR
361015,WR
361016,WR
361017,WR
361018,WR
361019,WR
361020,WR
361021,WR
361022,WR
361023,WR
361024,WR
361025,WR
361026,WR
361027,WR
361028,WR
361029,WR
361030,WR
361031,WR
361032,WR
361033,WR
361034,WR
361035,WR
361036,WR
361037,WR
361038,WR
361039,WR
361040,WR
361041,WR
361042,WR
361043,WR
361044,WR
361045,WR
361046,WR
361047,WR
361048,WR
361049,WR
361050,WR
361051,WR
361052,WR
361053,WR
361054,WR
361055,WR
361056,WR
361057,WR
361058,WR
361059,WR
361060,WR
361061,WR
361062,WR
361063,WR
361064,WR
361065,WR
361066,WR
361067,WR
361068,WR
361069,WR
361070,WR
361071,WR
361072,WR
361073,WR
361074,WR
361075,WR
361076,WR
361077,WR
361078,WR
361079,WR
361080,WR
361081,WR
361082,WR
361083,WR
361084,WR
361085,WR
361086,WR
361087,WR
361088,WR
361089,WR
361090,WR
361091,WR
361092,WR
361093,WR
361094,WR
361095,WR
361096,WR
361097,WR
361098,WR
361099,WR
361100,WR
361101,WR
361102,WR
361103,WR
361104,WR
361105,WR
361106,WR
361107,WR
361108,WR
361109,WR
361110,WR
361111,WR
361112,WR
361113,WR
361114,WR
361115,WR
361116,WR
361117,WR
361118,WR
361119,WR
361120,WR
361121,WR
361122,WR
361123,WR
361124,WR
361125,WR
361126,WR
361127,WR
361128,WR
361129,WR
361130,WR
361131,WR
361132,WR
361133,WR
361134,WR
361135,WR
361136,WR
361137,WR
361138,WR
361139,WR
361140,WR
361141,WR
361142,WR
361143,WR
361144,WR
361145,WR
361146,WR
361147,WR
361148,WR
361149,WR
361150,WR
361151,WR
361152,WR
361153,WR
361154,WR
361155,WR
361156,WR
361157,WR
361158,WR
361159,WR
361160,WR
361161,WR
361162,WR
361163,WR
361164,WR
361165,WR
361166,WR
361167,WR
361168,WR
361169,WR
361170,WR
361171,WR
361172,WR
361173,WR
361174,WR
361175,WR
361176,WR
361177,WR
361178,WR
361179,WR
361180,WR
361181,WR
361182,WR
361183,WR
361184,WR
361185,WR
361186,WR
361187,WR
361188,WR
361189,WR
361190,WR
361191,WR
361192,WR
361193,WR
361194,WR
361195,WR
361196,WR
361197,WR
361198,WR
361199,WR
361200,WR
361201,WR
361202,WR
361203,WR
361204,WR
361205,WR
361206,WR
361207,WR
361208,WR
361209,WR
361210,WR
361211,WR
361212,WR
361213,WR
361214,WR
361215,WR
361216,WR
361217,WR
361218,WR
361219,WR
361220,WR
361221,WR
361222,WR
361223,WR
361224,WR
361225,WR
361226,WR
361227,WR
361228,WR
361229,WR
361230,WR
361231,WR
361232,WR
361233,WR
361234,WR
361235,WR
361236,WR
361237,WR
361238,WR
361239,WR
361240,WR
361241,WR
361242,WR
361243,WR
361244,WR
361245,WR
361246,WR
361247,WR
361248,WR
361249,WR
361250,WR
361251,WR
361252,WR
361253,WR
361254,WR
361255,WR
361256,WR
361257,WR
361258,WR
361259,WR
361260,WR
362001,WR
362002,WR
362003,WR
362004,WR
362005,WR
362006,WR
362007,WR
362008,WR
362009,WR
362010,WR
362011,WR
362012,WR
362013,WR
362014,WR
362015,WR
362016,WR
362017,WR
362018,WR
362019,WR
362020,WR
362021,WR
362022,WR
362023,WR
362024,WR
362025,WR
362026,WR
362027,WR
362028,WR
362029,WR
362030,WR
362031,WR
362032,WR
362033,WR
362034,WR
362035,WR
362036,WR
362037,WR
362038,WR
362039,WR
362040,WR
362041,WR
362042,WR
362043,WR
362044,WR
362045,WR
362046,WR
362047,WR
362048,WR
362049,WR
362050,WR
362052,WR
362053,WR
362054,WR
362055,WR
362056,WR
362057,WR
362058,WR
362059,WR
362060,WR
362061,WR
362062,WR
362063,WR
362064,WR
362065,WR
362066,WR
362067,WR
362068,WR
362069,WR
362070,WR
362071,WR
362072,WR
362073,WR
362074,WR
362075,WR
362076,WR
362077,WR
362078,WR
362079,WR
362080,WR
362081,WR
362082,WR
362084,WR
362085,WR
362086,WR
362089,WR
362148,WR
364001,WR
364002,WR
364003,WR
364004,WR
364005,WR
364006,WR
364007,WR
364008,WR
364009,WR
364010,WR
364011,WR
364012,WR
364013,WR
364014,WR
364015,WR
364016,WR
364017,WR
364018,WR
364019,WR
364020,WR
364021,WR
364022,WR
364023,WR
364024,WR
364025,WR
364026,WR
364027,WR
364028,WR
364029,WR
364030,WR
364031,WR
364032,WR
364033,WR
364034,WR
364035,WR
364036,WR
364037,WR
364038,WR
364041,WR
364082,WR
364083,WR
364084,WR
364086,WR
368007,WR
368012,WR
368013,WR
368014,WR
368023,WR
368024,WR
368025,WR
368026,WR
368027,WR
368035,WR
368039,WR
368040,WR
368041,WR
368083,WR
368084,WR
378057,WR
214041,NER
241000,NER
241001,NER
241002,NER
241003,NER
241004,NER
241005,NER
241006,NER
241007,NER
241008,NER
241010,NER
241011,NER
241012,NER
241013,NER
241020,NER
241021,NER
241030,NER
241040,NER
241058,NER
241059,NER
241060,NER
241061,NER
241062,NER
241301,NER
241510,NER
242001,NER
242002,NER
242011,NER
242050,NER
243001,NER
243002,NER
243003,NER
243004,NER
243005,NER
243007,NER
244001,NER
246002,NER
246003,NER
246004,NER
246006,NER
246007,NER
246008,NER
246009,NER
246010,NER
246100,NER
246110,NER
246120,NER
246130,NER
246140,NER
246180,NER
246190,NER
246200,NER
246210,NER
246220,NER
246230,NER
246240,NER
246250,NER
184435,NR
184445,NR
184487,NR
184488,NR
184489,NR
420001,ER
420002,ER
421001,ER
421008,ER
421011,ER
421037,ER
421042,ER
421043,ER
421045,ER
421098,ER
421099,ER
421503,ER
421506,ER
421508,ER
421509,ER
421510,ER
421511,ER
421512,ER
421513,ER
421514,ER
421516,ER
421518,ER
421520,ER
421521,ER
421522,ER
421524,ER
421526,ER
421527,ER
421529,ER
421534,ER
421535,ER
421536,ER
421537,ER
421541,ER
421542,ER
421544,ER
421545,ER
421546,ER
421548,ER
421549,ER
421550,ER
421551,ER
421552,ER
421553,ER
421554,ER
421557,ER
421558,ER
421559,ER
421560,ER
421561,ER
421562,ER
421563,ER
421564,ER
421565,ER
421566,ER
421567,ER
421568,ER
421569,ER
421570,ER
421571,ER
421574,ER
421576,ER
421577,ER
421578,ER
421579,ER
421580,ER
421583,ER
421590,ER
421591,ER
421592,ER
421596,ER
421597,ER
421602,ER
421603,ER
421612,ER
421699,ER
421705,ER
422001,ER
422002,ER
422003,ER
422008,ER
422010,ER
422011,ER
422015,ER
422020,ER
422029,ER
422030,ER
422033,ER
422037,ER
422042,ER
422043,ER
422044,ER
422045,ER
422051,ER
422072,ER
422502,ER
422505,ER
422507,ER
422523,ER
422525,ER
422528,ER
422531,ER
422540,ER
422543,ER
422572,ER
422575,ER
422581,ER
422582,ER
422584,ER
422586,ER
422588,ER
422589,ER
422595,ER
422598,ER
422599,ER
422605,ER
422606,ER
422607,ER
422609,ER
422610,ER
422611,ER
422700,ER
422701,ER
422702,ER
422703,ER
422704,ER
422706,ER
424000,ER
424001,ER
424004,ER
424010,ER
424012,ER
424014,ER
424015,ER
424016,ER
424018,ER
424019,ER
424020,ER
424021,ER
424022,ER
424023,ER
424026,ER
424027,ER
424028,ER
424029,ER
424030,ER
424031,ER
424032,ER
424033,ER
424034,ER
424035,ER
424039,ER
424040,ER
424041,ER
424042,ER
424043,ER
424044,ER
424050,ER
424051,ER
424059,ER
424072,ER
424073,ER
424090,ER
424091,ER
424094,ER
424095,ER
424099,ER
424118,ER
424128,ER
424129,ER
424199,ER
424429,ER
428000,ER
428001,ER
428014,ER
428015,ER
428072,ER
428073,ER
428090,ER
428091,ER
428092,ER
428093,ER
428094,ER
428272,ER
431044,ER
17471,PAKISTAN
541107,SR
542000,SR
542032,SR
542073,SR
542100,SR
13244,NR
131100,NR
131101,NR
131102,NR
131103,NR
131105,NR
131106,NR
131107,NR
131108,NR
131109,NR
131110,NR
131111,NR
131112,NR
131113,NR
131114,NR
131115,NR
131116,NR
131117,NR
131118,NR
131119,NR
131120,NR
131121,NR
131122,NR
131123,NR
131124,NR
131125,NR
131126,NR
131127,NR
131128,NR
131129,NR
131130,NR
131131,NR
131133,NR
131134,NR
131136,NR
131137,NR
131138,NR
131139,NR
131140,NR
131141,NR
131142,NR
131143,NR
131144,NR
131145,NR
131146,NR
131147,NR
131148,NR
131149,NR
131150,NR
131151,NR
131152,NR
131153,NR
131154,NR
131155,NR
131156,NR
131157,NR
131158,NR
131159,NR
131160,NR
131161,NR
131162,NR
131163,NR
131164,NR
131165,NR
131166,NR
131167,NR
131168,NR
131169,NR
131170,NR
131171,NR
131172,NR
131173,NR
131174,NR
131175,NR
131176,NR
131177,NR
131178,NR
131179,NR
131180,NR
131181,NR
131182,NR
131183,NR
131184,NR
131185,NR
131186,NR
131187,NR
131188,NR
131189,NR
131190,NR
131191,NR
131195,NR
131196,NR
131197,NR
131198,NR
131199,NR
131271,NR
131600,NR
131601,NR
131602,NR
131603,NR
131604,NR
131605,NR
131606,NR
131607,NR
131608,NR
131609,NR
131610,NR
131611,NR
131612,NR
131613,NR
131614,NR
131615,NR
131680,NR
132200,NR
132201,NR
132202,NR
132203,NR
132204,NR
132205,NR
132206,NR
132207,NR
132208,NR
132209,NR
132210,NR
132211,NR
132212,NR
132213,NR
132214,NR
132215,NR
132216,NR
132217,NR
132218,NR
132219,NR
132220,NR
132221,NR
132222,NR
132223,NR
132224,NR
132225,NR
132226,NR
132227,NR
132229,NR
132230,NR
132231,NR
132232,NR
132233,NR
132234,NR
132235,NR
132236,NR
132237,NR
132238,NR
132239,NR
132240,NR
132241,NR
132242,NR
132243,NR
132244,NR
132245,NR
132246,NR
132247,NR
132248,NR
132249,NR
132251,NR
132252,NR
132253,NR
132254,NR
132256,NR
132257,NR
132258,NR
132259,NR
132260,NR
132261,NR
132262,NR
132263,NR
132264,NR
132265,NR
132266,NR
132267,NR
132268,NR
132269,NR
132270,NR
132271,NR
132272,NR
132273,NR
132274,NR
132275,NR
132276,NR
132277,NR
132278,NR
132279,NR
132280,NR
132281,NR
132282,NR
132283,NR
132284,NR
132287,NR
132290,NR
132291,NR
132292,NR
132293,NR
132294,NR
132295,NR
132297,NR
132298,NR
132299,NR
132927,NR
134401,NR
134402,NR
134403,NR
134404,NR
134405,NR
134406,NR
134407,NR
136000,NR
136001,NR
136002,NR
136003,NR
136004,NR
136005,NR
136006,NR
136007,NR
136008,NR
136009,NR
136010,NR
136011,NR
136012,NR
136013,NR
136015,NR
136016,NR
136017,NR
136018,NR
136019,NR
136020,NR
136021,NR
136023,NR
136024,NR
136025,NR
136027,NR
136028,NR
136029,NR
136030,NR
136034,NR
136036,NR
136037,NR
136038,NR
136041,NR
136042,NR
136043,NR
136044,NR
136045,NR
136046,NR
136047,NR
136048,NR
136049,NR
136050,NR
136051,NR
136052,NR
136053,NR
136054,NR
136057,NR
136059,NR
136060,NR
136061,NR
136062,NR
136063,NR
136064,NR
136065,NR
136066,NR
136068,NR
136069,NR
136070,NR
136071,NR
136072,NR
136073,NR
136074,NR
136075,NR
136076,NR
136077,NR
136078,NR
136079,NR
136081,NR
136082,NR
136083,NR
136084,NR
136085,NR
136086,NR
136087,NR
136104,NR
136927,NR
136928,NR
162330,NR
181126,NR
182205,NR
182224,NR
182226,NR
182228,NR
182230,NR
182910,NR
182911,NR
182912,NR
182913,NR
182918,NR
182942,NR
184408,NR
184423,NR
184442,NR
184484,NR
184917,NR
184918,NR
184925,NR
187703,NR
188405,NR
188407,NR
188705,NR
188707,NR
161000,NR
161001,NR
161002,NR
161003,NR
161004,NR
161005,NR
161006,NR
161008,NR
161009,NR
161010,NR
161011,NR
161012,NR
161013,NR
161014,NR
161015,NR
161016,NR
161017,NR
161018,NR
161019,NR
161020,NR
161021,NR
161022,NR
161023,NR
161024,NR
161025,NR
161026,NR
161027,NR
161028,NR
161029,NR
161030,NR
161031,NR
161032,NR
161033,NR
161034,NR
161035,NR
161036,NR
161037,NR
161038,NR
161039,NR
161040,NR
161041,NR
161042,NR
161043,NR
161044,NR
161045,NR
161046,NR
161047,NR
161048,NR
161049,NR
161050,NR
161051,NR
161052,NR
161053,NR
161054,NR
161055,NR
161056,NR
161057,NR
161058,NR
161059,NR
161060,NR
161061,NR
161062,NR
161063,NR
161064,NR
161065,NR
161066,NR
161067,NR
161068,NR
161069,NR
161070,NR
161071,NR
161072,NR
161073,NR
161074,NR
161075,NR
161076,NR
161077,NR
161078,NR
161079,NR
161080,NR
161081,NR
161082,NR
161083,NR
161084,NR
161085,NR
161086,NR
161087,NR
161088,NR
161089,NR
161090,NR
161091,NR
161092,NR
161093,NR
161094,NR
161095,NR
161096,NR
161097,NR
161098,NR
161099,NR
161100,NR
161101,NR
161102,NR
161103,NR
161104,NR
161105,NR
161106,NR
161107,NR
161108,NR
161109,NR
161110,NR
161111,NR
161112,NR
161113,NR
161114,NR
161115,NR
161116,NR
161117,NR
161118,NR
161119,NR
161120,NR
161121,NR
161122,NR
161123,NR
161124,NR
161125,NR
161126,NR
161127,NR
161128,NR
161129,NR
161130,NR
161131,NR
161132,NR
161133,NR
161134,NR
161135,NR
161136,NR
161137,NR
161138,NR
161139,NR
161140,NR
161141,NR
161142,NR
161143,NR
161144,NR
161145,NR
161146,NR
161147,NR
161148,NR
161149,NR
161150,NR
161151,NR
161152,NR
161153,NR
161154,NR
161155,NR
161156,NR
161157,NR
161158,NR
161159,NR
161160,NR
161161,NR
161162,NR
161163,NR
161164,NR
161165,NR
161166,NR
161167,NR
161168,NR
161169,NR
161170,NR
161171,NR
161172,NR
161173,NR
161174,NR
161175,NR
161176,NR
161177,NR
161178,NR
161179,NR
