Generator,Node,Max Capacity,Min Stable Level,Status
GEN_351024_GIPCL1_132_G5,351024_GIPCL1_132,106,0,1
GEN_351024_GIPCL1_132_G6,351024_GIPCL1_132,54,0,1
GEN_351025_JASDAN_132_V1,351025_JASDAN_132,55,0,1
GEN_351025_JASDAN_132_W1,351025_JASDAN_132,227,0,1
GEN_351067_KHAMBALI_132_W1,351067_KHAMBALI_132,40,0,1
GEN_351068_ENERCON_132_W1,351068_ENERCON_132,180,0,1
GEN_351076_VARSHMED_132_W1,351076_VARSHMED_132,130,0,0
GEN_351084_BHOMIYAVADAR_132_W1,351084_BHOMIYAVADAR_132,125,0,1
GEN_352002_GANCS2_220_G1,352002_GANCS2_220,138,0,1
GEN_352002_GANCS2_220_G2,352002_GANCS2_220,138,0,1
GEN_352002_GANCS2_220_G3,352002_GANCS2_220,138,0,1
GEN_352002_GANCS2_220_GT,352002_GANCS2_220,241,0,1
GEN_352004_WANAK2_220_1,352004_WANAK2_220,210,0,1
GEN_352004_WANAK2_220_2,352004_WANAK2_220,210,0,1
GEN_352004_WANAK2_220_3,352004_WANAK2_220,210,0,1
GEN_352007_UKAIT2_220_1,352007_UKAIT2_220,120,0,1
GEN_352007_UKAIT2_220_2,352007_UKAIT2_220,120,0,1
GEN_352007_UKAIT2_220_3,352007_UKAIT2_220,210,0,1
GEN_352007_UKAIT2_220_4,352007_UKAIT2_220,200,0,1
GEN_352007_UKAIT2_220_5,352007_UKAIT2_220,200,0,1
GEN_352009_GPEC2_220_G1,352009_GPEC2_220,138,0,1
GEN_352009_GPEC2_220_G2,352009_GPEC2_220,138,0,1
GEN_352009_GPEC2_220_G3,352009_GPEC2_220,138,0,1
GEN_352009_GPEC2_220_GT,352009_GPEC2_220,241,0,1
GEN_352011_SSP2_220_1,352011_SSP2_220,50,0,1
GEN_352011_SSP2_220_2,352011_SSP2_220,50,0,1
GEN_352011_SSP2_220_3,352011_SSP2_220,50,0,1
GEN_352011_SSP2_220_4,352011_SSP2_220,50,0,1
GEN_352011_SSP2_220_5,352011_SSP2_220,50,0,1
GEN_352015_MUNDRA2_220_1,352015_MUNDRA2_220,330,0,1
GEN_352015_MUNDRA2_220_2,352015_MUNDRA2_220,330,0,1
GEN_352016_ANJAR2_220_W1,352016_ANJAR2_220,50,0,1
GEN_352020_MEHSN2_220_S1,352020_MEHSN2_220,75,0,1
GEN_352020_MEHSN2_220_S2,352020_MEHSN2_220,78,0,1
GEN_352023_GANDHINGR_220_1,352023_GANDHINGR_220,120,0,1
GEN_352023_GANDHINGR_220_2,352023_GANDHINGR_220,120,0,1
GEN_352023_GANDHINGR_220_3,352023_GANDHINGR_220,210,0,1
GEN_352023_GANDHINGR_220_4,352023_GANDHINGR_220,210,0,1
GEN_352023_GANDHINGR_220_5,352023_GANDHINGR_220,210,0,1
GEN_352026_CHATR2_220_S1,352026_CHATR2_220,135,0,1
GEN_352026_CHATR2_220_S2,352026_CHATR2_220,140,0,1
GEN_352028_RAJKOT2_220_V1,352028_RAJKOT2_220,66,0,0
GEN_352028_RAJKOT2_220_W1,352028_RAJKOT2_220,350,0,0
GEN_352030_RANVA2_220_W1,352030_RANVA2_220,150,0,0
GEN_352038_KADANAHPS_220_1,352038_KADANAHPS_220,60,0,1
GEN_352038_KADANAHPS_220_2,352038_KADANAHPS_220,60,0,1
GEN_352038_KADANAHPS_220_3,352038_KADANAHPS_220,60,0,1
GEN_352038_KADANAHPS_220_4,352038_KADANAHPS_220,60,0,1
GEN_352040_KARAM2_220_S1,352040_KARAM2_220,20,0,1
GEN_352040_KARAM2_220_S2,352040_KARAM2_220,20,0,1
GEN_352042_KWANJ2_220_S1,352042_KWANJ2_220,24,0,1
GEN_352042_KWANJ2_220_S2,352042_KWANJ2_220,24,0,1
GEN_352045_UKAIH2_220_1,352045_UKAIH2_220,75,0,1
GEN_352045_UKAIH2_220_2,352045_UKAIH2_220,75,0,1
GEN_352045_UKAIH2_220_3,352045_UKAIH2_220,75,0,1
GEN_352045_UKAIH2_220_4,352045_UKAIH2_220,75,0,1
GEN_352046_UTRAN2_220_G1,352046_UTRAN2_220,30,0,1
GEN_352046_UTRAN2_220_G2,352046_UTRAN2_220,30,0,1
GEN_352046_UTRAN2_220_G3,352046_UTRAN2_220,30,0,1
GEN_352046_UTRAN2_220_G4,352046_UTRAN2_220,45,0,1
GEN_352046_UTRAN2_220_G5,352046_UTRAN2_220,239,0,1
GEN_352046_UTRAN2_220_G6,352046_UTRAN2_220,153,0,1
GEN_352053_KUTCHLIG_220_1,352053_KUTCHLIG_220,70,0,1
GEN_352053_KUTCHLIG_220_2,352053_KUTCHLIG_220,70,0,1
GEN_352053_KUTCHLIG_220_3,352053_KUTCHLIG_220,75,0,1
GEN_352053_KUTCHLIG_220_4,352053_KUTCHLIG_220,75,0,1
GEN_352054_DHANS2_220_W1,352054_DHANS2_220,20,0,1
GEN_352060_ESSAR2_220_G1,352060_ESSAR2_220,105,0,1
GEN_352060_ESSAR2_220_G2,352060_ESSAR2_220,105,0,1
GEN_352060_ESSAR2_220_G3,352060_ESSAR2_220,105,0,1
GEN_352060_ESSAR2_220_GT,352060_ESSAR2_220,200,0,1
GEN_352062_THARAD_220_S1,352062_THARAD_220,28,0,1
GEN_352062_THARAD_220_S2,352062_THARAD_220,30,0,1
GEN_352062_THARAD_220_V1,352062_THARAD_220,218,0,1
GEN_352062_THARAD_220_W1,352062_THARAD_220,75,0,0
GEN_352069_NAKH2_220_S1,352069_NAKH2_220,23,0,1
GEN_352069_NAKH2_220_S2,352069_NAKH2_220,23,0,1
GEN_352069_NAKH2_220_W1,352069_NAKH2_220,50,0,1
GEN_352069_NAKH2_220_W2,352069_NAKH2_220,70,0,1
GEN_352070_NANI2_220_W1,352070_NANI2_220,70,0,1
GEN_352073_AKRIM_220_1,352073_AKRIM_220,132,0,1
GEN_352073_AKRIM_220_2,352073_AKRIM_220,132,0,1
GEN_352077_KAWAS2_220_G1,352077_KAWAS2_220,106,0,1
GEN_352077_KAWAS2_220_G2,352077_KAWAS2_220,106,0,1
GEN_352077_KAWAS2_220_G3,352077_KAWAS2_220,106,0,1
GEN_352077_KAWAS2_220_G4,352077_KAWAS2_220,106,0,1
GEN_352077_KAWAS2_220_G5,352077_KAWAS2_220,116,0,1
GEN_352077_KAWAS2_220_G6,352077_KAWAS2_220,116,0,1
GEN_352078_KAKRA2_220_1,352078_KAKRA2_220,220,0,1
GEN_352078_KAKRA2_220_2,352078_KAKRA2_220,220,0,1
GEN_352086_MORBI_220_V1,352086_MORBI_220,50,0,1
GEN_352088_GSEG_220_G1,352088_GSEG_220,57,0,1
GEN_352088_GSEG_220_G2,352088_GSEG_220,57,0,1
GEN_352088_GSEG_220_GT,352088_GSEG_220,57,0,1
GEN_352090_GACL_220_1,352090_GACL_220,34.65,0,1
GEN_352090_GACL_220_2,352090_GACL_220,34.65,0,1
GEN_352090_GACL_220_GT,352090_GACL_220,32.55,0,1
GEN_352094_JAMNG2_220_S1,352094_JAMNG2_220,28,0,1
GEN_352094_JAMNG2_220_S2,352094_JAMNG2_220,30,0,1
GEN_352095_SURATLIGNIT_220_1,352095_SURATLIGNIT_220,125,0,1
GEN_352095_SURATLIGNIT_220_2,352095_SURATLIGNIT_220,125,0,1
GEN_352095_SURATLIGNIT_220_3,352095_SURATLIGNIT_220,125,0,1
GEN_352095_SURATLIGNIT_220_4,352095_SURATLIGNIT_220,125,0,1
GEN_352104_RADHANPR_220_V1,352104_RADHANPR_220,132,0,1
GEN_352109_SHIVLAKH_220_S1,352109_SHIVLAKH_220,71,0,1
GEN_352109_SHIVLAKH_220_S2,352109_SHIVLAKH_220,75,0,1
GEN_352109_SHIVLAKH_220_W1,352109_SHIVLAKH_220,200,0,0
GEN_352109_SHIVLAKH_220_W2,352109_SHIVLAKH_220,187,0,0
GEN_352113_DHASA_220_V1,352113_DHASA_220,33,0,1
GEN_352114_BOTAD_220_V1,352114_BOTAD_220,198,0,1
GEN_352117_OTHA_220_W1,352117_OTHA_220,80,0,0
GEN_352121_SARDRGDH_220_S1,352121_SARDRGDH_220,62,0,1
GEN_352121_SARDRGDH_220_S2,352121_SARDRGDH_220,74,0,1
GEN_352121_SARDRGDH_220_W1,352121_SARDRGDH_220,53,0,0
GEN_352123_SINDHOLI_220_W1,352123_SINDHOLI_220,300,0,1
GEN_352124_SUTHARI_220_W1,352124_SUTHARI_220,300,0,1
GEN_352126_VASTAS_220_W1,352126_VASTAS_220,200,0,1
GEN_352127_ESSARBHANDER_220_G1,352127_ESSARBHANDER_220,105,0,1
GEN_352127_ESSARBHANDER_220_G2,352127_ESSARBHANDER_220,105,0,1
GEN_352127_ESSARBHANDER_220_G3,352127_ESSARBHANDER_220,105,0,1
GEN_352127_ESSARBHANDER_220_G4,352127_ESSARBHANDER_220,200,0,1
GEN_352127_ESSARBHANDER_220_G5,352127_ESSARBHANDER_220,145,0,1
GEN_352128_ENER-SAM_220_W1,352128_ENER-SAM_220,465,0,1
GEN_352130_HAZR-EXT_220_GT,352130_HAZR-EXT_220,350,0,1
GEN_352131_PIPAVAV_220_1,352131_PIPAVAV_220,350,0,1
GEN_352135_BHUJPOOL_220_V1,352135_BHUJPOOL_220,300,0,1
GEN_352136_BANASKANTHA_220_1,352136_BANASKANTHA_220,700,0,1
GEN_352137_OPGPOWER_220_1,352137_OPGPOWER_220,300,0,1
GEN_352201_BHACHUNDA_220_V1,352201_BHACHUNDA_220,66,0,1
GEN_352201_BHACHUNDA_220_W1,352201_BHACHUNDA_220,205,0,1
GEN_354004_WANAK4_400_1,354004_WANAK4_400,210,0,1
GEN_354004_WANAK4_400_2,354004_WANAK4_400,210,0,1
GEN_354004_WANAK4_400_3,354004_WANAK4_400,210,0,1
GEN_354004_WANAK4_400_4,354004_WANAK4_400,210,0,1
GEN_354004_WANAK4_400_8,354004_WANAK4_400,800,0,1
GEN_354007_UKAI4_400_6,354007_UKAI4_400,500,0,1
GEN_354011_SSP4_400_1,354011_SSP4_400,200,0,1
GEN_354011_SSP4_400_2,354011_SSP4_400,200,0,1
GEN_354011_SSP4_400_3,354011_SSP4_400,200,0,1
GEN_354011_SSP4_400_4,354011_SSP4_400,200,0,1
GEN_354011_SSP4_400_5,354011_SSP4_400,200,0,1
GEN_354011_SSP4_400_6,354011_SSP4_400,200,0,1
GEN_354012_SUGEN4_400_G1,354012_SUGEN4_400,382,0,1
GEN_354012_SUGEN4_400_G2,354012_SUGEN4_400,382,0,1
GEN_354012_SUGEN4_400_G3,354012_SUGEN4_400,382,0,1
GEN_354015_MUNDRA4_400_3,354015_MUNDRA4_400,330,0,1
GEN_354015_MUNDRA4_400_4,354015_MUNDRA4_400,330,0,1
GEN_354015_MUNDRA4_400_5,354015_MUNDRA4_400,660,0,1
GEN_354015_MUNDRA4_400_6,354015_MUNDRA4_400,660,0,1
GEN_354015_MUNDRA4_400_7,354015_MUNDRA4_400,660,0,1
GEN_354015_MUNDRA4_400_8,354015_MUNDRA4_400,660,0,1
GEN_354015_MUNDRA4_400_9,354015_MUNDRA4_400,660,0,1
GEN_354023_CGPL_400_1,354023_CGPL_400,800,0,1
GEN_354023_CGPL_400_2,354023_CGPL_400,800,0,1
GEN_354023_CGPL_400_3,354023_CGPL_400,800,0,1
GEN_354023_CGPL_400_4,354023_CGPL_400,800,0,1
GEN_354023_CGPL_400_5,354023_CGPL_400,800,0,1
GEN_354026_VADINAR_400_1,354026_VADINAR_400,630,0,1
GEN_354026_VADINAR_400_2,354026_VADINAR_400,630,0,1
GEN_354032_SUGEN-UN_400_G1,354032_SUGEN-UN_400,383,0,1
GEN_354033_DGEN_400_1,354033_DGEN_400,400,0,1
GEN_354033_DGEN_400_2,354033_DGEN_400,400,0,1
GEN_354033_DGEN_400_3,354033_DGEN_400,400,0,1
GEN_354038_EPGLPH2_400_1,354038_EPGLPH2_400,660,0,0
GEN_354038_EPGLPH2_400_2,354038_EPGLPH2_400,660,0,0
GEN_354078_KAKRAPARAPP_400_1,354078_KAKRAPARAPP_400,700,0,1
GEN_354078_KAKRAPARAPP_400_2,354078_KAKRAPARAPP_400,700,0,1
GEN_354135_BHUJPOOL_400_SF,354135_BHUJPOOL_400,500,-9999,0
GEN_354135_BHUJPOOL_400_WF,354135_BHUJPOOL_400,1000,0,0
GEN_354136_BANASKANTHA_400_SF,354136_BANASKANTHA_400,1500,-9999,0
GEN_354140_CHARANKASOL_400_2,354140_CHARANKASOL_400,250,0,1
GEN_354140_CHARANKASOL_400_S,354140_CHARANKASOL_400,250,0,0
GEN_361002_GSAGA1_132_1,361002_GSAGA1_132,23,0,1
GEN_361002_GSAGA1_132_2,361002_GSAGA1_132,23,0,1
GEN_361002_GSAGA1_132_3,361002_GSAGA1_132,23,0,1
GEN_361002_GSAGA1_132_4,361002_GSAGA1_132,23,0,1
GEN_361002_GSAGA1_132_5,361002_GSAGA1_132,23,0,1
GEN_361007_PENCH1_132_1,361007_PENCH1_132,88,0,1
GEN_361007_PENCH1_132_2,361007_PENCH1_132,88,0,1
GEN_361028_BARGI1_132_1,361028_BARGI1_132,49.5,0,1
GEN_361028_BARGI1_132_2,361028_BARGI1_132,49.5,0,1
GEN_361029_AMK132_132_1,361029_AMK132_132,30,0,0
GEN_361029_AMK132_132_2,361029_AMK132_132,35,0,0
GEN_361033_RAJGHAT_132_1,361033_RAJGHAT_132,16.5,0,1
GEN_361033_RAJGHAT_132_2,361033_RAJGHAT_132,16.5,0,1
GEN_361033_RAJGHAT_132_3,361033_RAJGHAT_132,16.5,0,1
GEN_361112_CHAPDA_132_1,361112_CHAPDA_132,20,0,1
GEN_361146_MADIKHED_132_1,361146_MADIKHED_132,22,0,0
GEN_361146_MADIKHED_132_2,361146_MADIKHED_132,22,0,1
GEN_361163_MANDSOUR_132_SF,361163_MANDSOUR_132,250,-9999,0
GEN_361177_BANSGR-2_132_1,361177_BANSGR-2_132,16.5,0,1
GEN_361177_BANSGR-2_132_2,361177_BANSGR-2_132,16.5,0,1
GEN_361192_SHAJAPUR_132_SF,361192_SHAJAPUR_132,250,-9999,0
GEN_361199_BANSGR-3_132_1,361199_BANSGR-3_132,22,0,1
GEN_361199_BANSGR-3_132_2,361199_BANSGR-3_132,22,0,1
GEN_361199_BANSGR-3_132_3,361199_BANSGR-3_132,22,0,1
GEN_361201_BANSGR-4_132_1,361201_BANSGR-4_132,11,0,1
GEN_361201_BANSGR-4_132_2,361201_BANSGR-4_132,11,0,1
GEN_361227_BLA-TPS_132_1,361227_BLA-TPS_132,49.5,0,1
GEN_361227_BLA-TPS_132_2,361227_BLA-TPS_132,49.5,0,1
GEN_362003_SAT2_220_6,362003_SAT2_220,220,0,1
GEN_362003_SAT2_220_7,362003_SAT2_220,220,0,1
GEN_362017_BIRST2_220_1,362017_BIRST2_220,210,0,1
GEN_362017_BIRST2_220_2,362017_BIRST2_220,210,0,1
GEN_362017_BIRST2_220_3,362017_BIRST2_220,210,0,1
GEN_362017_BIRST2_220_4,362017_BIRST2_220,210,0,1
GEN_362017_BIRST2_220_5,362017_BIRST2_220,500,0,1
GEN_362026_AMARK2_220_1,362026_AMARK2_220,120,0,1
GEN_362026_AMARK2_220_2,362026_AMARK2_220,120,0,1
GEN_362026_AMARK2_220_3,362026_AMARK2_220,210,0,1
GEN_362028_BANSG-I_220_1,362028_BANSG-I_220,115,0,1
GEN_362028_BANSG-I_220_2,362028_BANSG-I_220,115,0,1
GEN_362028_BANSG-I_220_3,362028_BANSG-I_220,115,0,1
GEN_362046_OMKSR_220_1,362046_OMKSR_220,65,0,1
GEN_362046_OMKSR_220_2,362046_OMKSR_220,65,0,1
GEN_362046_OMKSR_220_3,362046_OMKSR_220,65,0,1
GEN_362046_OMKSR_220_4,362046_OMKSR_220,65,0,1
GEN_362046_OMKSR_220_5,362046_OMKSR_220,65,0,1
GEN_362046_OMKSR_220_6,362046_OMKSR_220,65,0,1
GEN_362046_OMKSR_220_7,362046_OMKSR_220,65,0,1
GEN_362046_OMKSR_220_8,362046_OMKSR_220,65,0,1
GEN_362067_BIRSNG-H_220_1,362067_BIRSNG-H_220,22,0,1
GEN_362085_AGAR_220_S1,362085_AGAR_220,250,0,1
GEN_362086_NEEMUCH_220_S1,362086_NEEMUCH_220,250,0,1
GEN_362148_SEISUNSHINE_220_S,362148_SEISUNSHINE_220,180,0,1
GEN_364003_SATPU4_400_10,364003_SATPU4_400,210,0,1
GEN_364003_SATPU4_400_11,364003_SATPU4_400,210,0,1
GEN_364003_SATPU4_400_8,364003_SATPU4_400,210,0,1
GEN_364003_SATPU4_400_9,364003_SATPU4_400,210,0,1
GEN_364006_INDSGR4_400_1,364006_INDSGR4_400,125,0,1
GEN_364006_INDSGR4_400_2,364006_INDSGR4_400,125,0,1
GEN_364006_INDSGR4_400_3,364006_INDSGR4_400,125,0,1
GEN_364006_INDSGR4_400_4,364006_INDSGR4_400,125,0,1
GEN_364006_INDSGR4_400_5,364006_INDSGR4_400,125,0,1
GEN_364006_INDSGR4_400_6,364006_INDSGR4_400,125,0,1
GEN_364006_INDSGR4_400_7,364006_INDSGR4_400,125,0,1
GEN_364006_INDSGR4_400_8,364006_INDSGR4_400,125,0,1
GEN_364008_VINDH_W4_400_1,364008_VINDH_W4_400,210,0,1
GEN_364008_VINDH_W4_400_10,364008_VINDH_W4_400,500,0,1
GEN_364008_VINDH_W4_400_2,364008_VINDH_W4_400,210,0,1
GEN_364008_VINDH_W4_400_3,364008_VINDH_W4_400,210,0,1
GEN_364008_VINDH_W4_400_4,364008_VINDH_W4_400,210,0,1
GEN_364008_VINDH_W4_400_5,364008_VINDH_W4_400,210,0,1
GEN_364008_VINDH_W4_400_6,364008_VINDH_W4_400,210,0,1
GEN_364008_VINDH_W4_400_7,364008_VINDH_W4_400,500,0,1
GEN_364008_VINDH_W4_400_8,364008_VINDH_W4_400,500,0,1
GEN_364008_VINDH_W4_400_9,364008_VINDH_W4_400,500,0,1
GEN_364015_RAJGARH_400_SF,364015_RAJGARH_400,250,-9999,0
GEN_364022_VINDH-IV-V_400_1,364022_VINDH-IV-V_400,500,0,1
GEN_364022_VINDH-IV-V_400_2,364022_VINDH-IV-V_400,364,0,1
GEN_364022_VINDH-IV-V_400_3,364022_VINDH-IV-V_400,500,0,1
GEN_364027_MAHAN_400_1,364027_MAHAN_400,600,0,1
GEN_364027_MAHAN_400_2,364027_MAHAN_400,600,0,1
GEN_364028_JP-BINA_400_1,364028_JP-BINA_400,250,0,1
GEN_364028_JP-BINA_400_2,364028_JP-BINA_400,250,0,1
GEN_364030_MALWA_400_1,364030_MALWA_400,600,0,1
GEN_364030_MALWA_400_2,364030_MALWA_400,600,0,1
GEN_364033_NIGRI_400_1,364033_NIGRI_400,660,0,1
GEN_364033_NIGRI_400_2,364033_NIGRI_400,660,0,1
GEN_364034_ANUPPUR_400_1,364034_ANUPPUR_400,600,0,1
GEN_364034_ANUPPUR_400_2,364034_ANUPPUR_400,600,0,1
GEN_364036_ARYANMP_400_1,364036_ARYANMP_400,600,0,0
GEN_364036_ARYANMP_400_2,364036_ARYANMP_400,600,0,0
GEN_364038_JHABUAPOWER_400_1,364038_JHABUAPOWER_400,600,0,1
GEN_364038_JHABUAPOWER_400_2,364038_JHABUAPOWER_400,600,0,1
GEN_364083_REWAUMSPP_400_S,364083_REWAUMSPP_400,750,0,1
GEN_364084_MORENA_400_SF,364084_MORENA_400,250,-9999,0
GEN_368024_SASAN_765_1,368024_SASAN_765,660,0,1
GEN_368024_SASAN_765_2,368024_SASAN_765,660,0,1
GEN_368024_SASAN_765_3,368024_SASAN_765,660,0,1
GEN_368024_SASAN_765_4,368024_SASAN_765,660,0,1
GEN_368024_SASAN_765_5,368024_SASAN_765,660,0,1
GEN_368024_SASAN_765_6,368024_SASAN_765,660,0,1
GEN_368027_GADARWARAST_765_1,368027_GADARWARAST_765,800,0,1
GEN_368027_GADARWARAST_765_2,368027_GADARWARAST_765,800,0,1
GEN_368039_DWARKESH_400_1,368039_DWARKESH_400,660,0,1
GEN_368039_DWARKESH_400_2,368039_DWARKESH_400,660,0,1
GEN_368040_KHARGONE_400_1,368040_KHARGONE_400,660,0,1
GEN_368040_KHARGONE_400_2,368040_KHARGONE_400,660,0,1
GEN_371006_BHUSA1_132_2,371006_BHUSA1_132,210,0,1
GEN_371006_BHUSA1_132_3,371006_BHUSA1_132,210,0,1
GEN_371008_AHMED1_132_W1,371008_AHMED1_132,57,0,1
GEN_371009_BABLE1_132_W1,371009_BABLE1_132,50,0,1
GEN_371037_LONAND_132_W1,371037_LONAND_132,75,0,1
GEN_371048_RAJANGN_132_S1,371048_RAJANGN_132,30,0,1
GEN_371065_PAITHAN_132_W1,371065_PAITHAN_132,80,0,1
GEN_371068_SHIRALA_132_V1,371068_SHIRALA_132,50,0,1
GEN_371068_SHIRALA_132_W1,371068_SHIRALA_132,90,0,1
GEN_371085_KHAPRALE_132_1,371085_KHAPRALE_132,4.5,0,1
GEN_371085_KHAPRALE_132_2,371085_KHAPRALE_132,6,0,1
GEN_371085_KHAPRALE_132_W1,371085_KHAPRALE_132,100,0,1
GEN_371089_PACHPATA_132_W1,371089_PACHPATA_132,100,0,1
GEN_371118_RAIMOH_132_V1,371118_RAIMOH_132,100,0,1
GEN_371119_BHANDHR_132_1,371119_BHANDHR_132,22,0,1
GEN_371119_BHANDHR_132_2,371119_BHANDHR_132,22,0,1
GEN_371121_SHEVGAON_132_V1,371121_SHEVGAON_132,100,0,1
GEN_371155_DAUND_132_1,371155_DAUND_132,18,0,1
GEN_371156_SHRIGNDA_132_V1,371156_SHRIGNDA_132,50,0,1
GEN_371160_NANDURBR_132_W1,371160_NANDURBR_132,50,0,1
GEN_371165_VAITRAN_132_1,371165_VAITRAN_132,60,0,1
GEN_371192_KHANDKE_132_W1,371192_KHANDKE_132,108,0,1
GEN_371197_KHARDA_132_V1,371197_KHARDA_132,40,0,1
GEN_371197_KHARDA_132_V2,371197_KHARDA_132,50,0,1
GEN_371204_PATHARDI_132_W1,371204_PATHARDI_132,100,0,0
GEN_371210_PHALTAN_132_S1,371210_PHALTAN_132,40,0,1
GEN_371210_PHALTAN_132_W1,371210_PHALTAN_132,60,0,1
GEN_371211_WAI_132_W1,371211_WAI_132,25,0,1
GEN_371212_VIR-HYDR_132_1,371212_VIR-HYDR_132,4.5,0,1
GEN_371212_VIR-HYDR_132_2,371212_VIR-HYDR_132,4.5,0,1
GEN_371215_ELDARI_132_1,371215_ELDARI_132,7.5,0,1
GEN_371215_ELDARI_132_2,371215_ELDARI_132,7.5,0,1
GEN_371215_ELDARI_132_3,371215_ELDARI_132,7.5,0,1
GEN_371220_GANGAKHD_132_S1,371220_GANGAKHD_132,50,0,1
GEN_371227_ASHTI_132_V1,371227_ASHTI_132,75,0,1
GEN_371231_BHATGHAR_132_1,371231_BHATGHAR_132,16,0,1
GEN_371237_CHAKUR_132_V1,371237_CHAKUR_132,50,0,1
GEN_371241_NALDURG_132_S1,371241_NALDURG_132,50,0,1
GEN_371241_NALDURG_132_S2,371241_NALDURG_132,50,0,1
GEN_371246_MUKHED_132_1,371246_MUKHED_132,20,0,1
GEN_371253_MANMAD_132_V1,371253_MANMAD_132,100,0,1
GEN_371272_VARASGN_132_1,371272_VARASGN_132,8,0,0
GEN_371276_BAMBAWADE_132_V1,371276_BAMBAWADE_132,30,0,1
GEN_371276_BAMBAWADE_132_W1,371276_BAMBAWADE_132,50,0,1
GEN_371277_MANDRUP_132_1,371277_MANDRUP_132,15,0,0
GEN_371279_SUPA_132_W1,371279_SUPA_132,57,0,1
GEN_371286_PANSHET_132_1,371286_PANSHET_132,8,0,1
GEN_371289_UJANI-HY_132_1,371289_UJANI-HY_132,12,0,1
GEN_371296_KARAD_132_V1,371296_KARAD_132,75,0,1
GEN_371306_BHIPU1_100_1,371306_BHIPU1_100,12,0,1
GEN_371306_BHIPU1_100_2,371306_BHIPU1_100,12,0,1
GEN_371306_BHIPU1_100_3,371306_BHIPU1_100,12,0,1
GEN_371306_BHIPU1_100_4,371306_BHIPU1_100,12,0,1
GEN_371306_BHIPU1_100_5,371306_BHIPU1_100,24,0,1
GEN_371306_BHIPU1_100_6,371306_BHIPU1_100,24,0,1
GEN_371311_KHOPO1_100_1,371311_KHOPO1_100,12,0,1
GEN_371311_KHOPO1_100_2,371311_KHOPO1_100,12,0,1
GEN_371311_KHOPO1_100_3,371311_KHOPO1_100,12,0,1
GEN_371311_KHOPO1_100_4,371311_KHOPO1_100,12,0,1
GEN_371311_KHOPO1_100_5,371311_KHOPO1_100,12,0,1
GEN_371311_KHOPO1_100_6,371311_KHOPO1_100,12,0,1
GEN_371311_KHOPO1_100_7,371311_KHOPO1_100,12,0,1
GEN_371311_KHOPO1_100_8,371311_KHOPO1_100,12,0,1
GEN_371401_SAKRI_132_W1,371401_SAKRI_132,100,0,1
GEN_371402_RAJPIMPARI_132_W1,371402_RAJPIMPARI_132,80,0,1
GEN_371403_SANGOLA_132_W1,371403_SANGOLA_132,200,0,1
GEN_371404_MAYANI_132_W1,371404_MAYANI_132,75,0,1
GEN_371409_BAMBARWADI_132_W1,371409_BAMBARWADI_132,50,0,1
GEN_371412_CHAVANESHWAR_132_W1,371412_CHAVANESHWAR_132,75,0,1
GEN_372004_KARAD2_220_W1,372004_KARAD2_220,75,0,1
GEN_372004_KARAD2_220_W2,372004_KARAD2_220,100,0,1
GEN_372004_KARAD2_220_W3,372004_KARAD2_220,30,0,1
GEN_372005_PARLI2_220_3,372005_PARLI2_220,210,0,1
GEN_372005_PARLI2_220_4,372005_PARLI2_220,210,0,1
GEN_372005_PARLI2_220_5,372005_PARLI2_220,210,0,1
GEN_372005_PARLI2_220_6,372005_PARLI2_220,250,0,1
GEN_372005_PARLI2_220_7,372005_PARLI2_220,250,0,1
GEN_372005_PARLI2_220_8,372005_PARLI2_220,250,0,1
GEN_372006_CHAND2_220_1,372006_CHAND2_220,210,0,1
GEN_372007_TAPS2_220_1,372007_TAPS2_220,160,0,1
GEN_372007_TAPS2_220_2,372007_TAPS2_220,160,0,1
GEN_372009_KORAD2_220_5,372009_KORAD2_220,200,0,1
GEN_372016_SHOLA2_220_V1,372016_SHOLA2_220,250,0,1
GEN_372024_URAN2_220_5,372024_URAN2_220,108,0,1
GEN_372024_URAN2_220_6,372024_URAN2_220,108,0,1
GEN_372024_URAN2_220_G1,372024_URAN2_220,108,0,1
GEN_372024_URAN2_220_G2,372024_URAN2_220,108,0,1
GEN_372024_URAN2_220_G3,372024_URAN2_220,120,0,1
GEN_372024_URAN2_220_G4,372024_URAN2_220,120,0,1
GEN_372026_BARAMATI_220_1,372026_BARAMATI_220,210,0,0
GEN_372034_KOY3-PEDAMBE_220_1,372034_KOY3-PEDAMBE_220,80,0,1
GEN_372034_KOY3-PEDAMBE_220_2,372034_KOY3-PEDAMBE_220,80,0,1
GEN_372034_KOY3-PEDAMBE_220_3,372034_KOY3-PEDAMBE_220,80,0,1
GEN_372034_KOY3-PEDAMBE_220_4,372034_KOY3-PEDAMBE_220,80,0,1
GEN_372039_AHMED2_220_V1,372039_AHMED2_220,50,0,1
GEN_372040_KOY12-PHOPLI_220_1,372040_KOY12-PHOPLI_220,65,0,1
GEN_372040_KOY12-PHOPLI_220_2,372040_KOY12-PHOPLI_220,65,0,1
GEN_372040_KOY12-PHOPLI_220_3,372040_KOY12-PHOPLI_220,65,0,1
GEN_372040_KOY12-PHOPLI_220_4,372040_KOY12-PHOPLI_220,65,0,1
GEN_372040_KOY12-PHOPLI_220_5,372040_KOY12-PHOPLI_220,78,0,1
GEN_372040_KOY12-PHOPLI_220_6,372040_KOY12-PHOPLI_220,78,0,1
GEN_372040_KOY12-PHOPLI_220_7,372040_KOY12-PHOPLI_220,78,0,1
