node.number,id,status,active.comp.shunt.adm.to.grnd.MW,reactive.comp.shunt.adm.to.grnd.MVAR
421553,1,1,0,20
421554,1,1,0,10
421558,1,1,0,120
421562,1,1,0,10
421566,1,1,0,80
421571,1,1,0,20
421574,1,1,0,20
421577,1,1,0,10
421583,1,1,0,50
421596,1,1,0,20
422010,1,1,0,-25
422525,1,1,0,50
424000,1,0,0,-225
424001,1,0,0,-112
424004,1,1,0,-111.999
424004,2,1,0,-111.999
424010,1,0,0,-225
424012,1,0,0,331.51
424012,2,1,0,-215.628
424014,1,0,0,-72
424015,1,1,0,-112.499
424015,2,1,0,-112.499
424016,1,1,0,-71.999
424018,1,1,0,-112.499
424018,2,1,0,-112.499
424019,1,0,0,550
424021,1,0,0,-72
424026,1,0,0,-142
424027,1,0,0,-142
424028,1,0,0,-144
424029,1,0,0,-144
424030,1,0,0,-144
424032,1,0,0,-72
424033,1,0,0,-72
424034,1,0,0,-144
424035,1,0,0,-144
424044,1,0,0,-112
424090,3,1,0,-111.999
424091,1,1,0,-112.499
424099,1,0,0,500
424099,2,0,0,-112
428000,1,1,0,-660
428014,1,1,0,-329.996
428014,2,1,0,-329.996
428015,1,1,0,-239.997
428015,2,1,0,-239.997
428090,1,1,0,-329.996
428091,1,0,0,-240
428094,1,1,0,-240
431018,1,1,0,59.999
431019,1,1,0,0
431020,1,1,0,49.999
431022,1,1,0,79.999
431023,1,1,0,20
431024,1,1,0,30
431025,1,1,0,20
431030,1,1,0,49.999
431048,1,1,0,50
431049,1,1,0,20
431050,1,1,0,99.999
431056,20,1,0,0
431101,1,1,0,20
431107,1,1,0,99.999
431666,1,1,0,10
432212,1,1,0,99.999
434001,1,0,0,-45
434003,1,0,0,-157
434004,1,0,0,-432
434005,1,1,0,-45
434006,1,0,0,-112
434011,1,0,0,-112.5
434027,1,0,0,-225
434027,2,1,0,-45
434035,1,0,0,-112
434411,1,1,0,-45
441095,1,1,0,20
441096,1,1,0,20
441101,1,1,0,10
441509,1,1,0,20
441513,1,1,0,50
441514,1,1,0,99.999
441517,1,1,0,40
441518,1,1,0,20
441520,1,1,0,20
441522,1,1,0,20
441525,1,1,0,50
441529,1,1,0,50
441531,1,1,0,12.263
441533,1,1,0,50
441534,1,1,0,50
441535,1,1,0,12.263
441536,1,1,0,30
441537,1,1,0,30
441540,1,1,0,50
441542,1,1,0,50
441544,1,1,0,30
441545,1,1,0,50
441546,1,1,0,50
441547,1,1,0,50
441549,1,1,0,40
441551,1,1,0,20
441552,1,1,0,20
441554,1,0,0,20
441555,1,1,0,50
441556,1,1,0,20
441557,1,1,0,30
441558,1,1,0,119.999
441560,1,1,0,50
441561,1,1,0,20
441569,1,1,0,79.999
441573,1,1,0,11.366
441576,1,1,0,20
441578,1,1,0,20
441579,1,1,0,20
441580,1,1,0,20
441584,1,1,0,20
441592,1,1,0,20
441595,1,1,0,20
441596,1,1,0,20
441597,1,1,0,20
441604,1,1,0,20
441606,1,1,0,20
441616,1,1,0,20
441624,1,1,0,50
441635,1,1,0,99.999
441636,1,0,0,56.829
441637,1,0,0,11.366
441638,1,1,0,11.366
441639,1,0,0,11.366
441640,1,0,0,11.366
441642,1,0,0,100
441643,1,0,0,11.366
441644,1,0,0,50
441645,1,0,0,100
441647,1,0,0,50
441649,1,0,0,100
441650,1,1,0,11.366
441652,1,0,0,50
441652,2,0,0,10
441653,1,0,0,11.366
441655,1,0,0,11.366
441660,1,1,0,20
441661,1,1,0,20
441665,1,1,0,11.922
441670,1,0,0,50
442025,1,1,0,-25
444007,1,0,0,-226
444008,1,0,0,-45
444010,1,1,0,-158
444012,1,0,0,-45
444013,1,0,0,-169.81
444018,1,0,0,-72
444019,1,0,0,-112
444023,1,0,0,-45
444024,1,0,0,-72
444030,1,0,0,-45
444072,1,1,0,-240
444073,1,0,0,1650
448001,1,1,0,-330
448002,1,1,0,-330
448008,1,0,0,-330
471188,1,1,0,20.665
471513,1,1,0,10
471514,1,1,0,20
471515,1,1,0,20
471516,1,1,0,20
471522,1,1,0,10
474024,1,0,0,-225
474027,1,0,0,-240
474028,1,1,0,50
474046,1,0,0,-215.63
474047,1,0,0,-240
474050,1,0,0,-240
474062,1,0,0,-72
478046,1,0,0,-600
494002,1,0,0,-169.81
511070,1,1,0,250.002
511079,1,1,0,83.547
512002,1,1,0,300.002
512012,1,1,0,200.001
512020,1,1,0,300.002
512022,1,1,0,55.698
512023,1,1,0,222.792
512036,1,1,0,350.003
512043,1,1,0,55.699
512044,1,1,0,55.699
512052,1,1,0,300.002
512055,1,1,0,374.29
512069,1,1,0,300.002
512076,1,1,0,27.848
512082,1,1,0,300.002
512084,1,1,0,27.848
512085,1,1,0,55.699
512102,1,1,0,28.522
512106,1,1,0,55.698
512122,1,1,0,150.001
512124,1,1,0,60
512132,CW,0,0,105
512133,CW,0,0,54
512135,CW,1,0,33
512136,CW,1,0,63
512137,CW,0,0,76
514001,1,0,0,-57
514002,1,1,0,-57
514002,2,1,0,-113
514003,1,0,0,-45
514003,2,0,0,-113
514004,1,1,0,-45
514004,2,1,0,-113
514005,1,0,0,-240
514006,1,0,0,-45
514007,1,0,0,-45
514008,1,1,0,-57
514008,2,1,0,-113
514009,1,1,0,195.281
514010,1,0,0,499.999
514011,1,0,0,-113
514012,1,1,0,-57
514013,1,1,0,-57
514013,2,1,0,-113
514014,1,0,0,-57
514016,1,0,0,-57
514016,2,0,0,-113
514017,1,0,0,-72.5
514017,2,0,0,-113
514019,1,0,0,-72.5
514022,1,0,0,-113
514023,1,1,0,-113
514026,1,0,0,-57
514050,1,1,0,-213
514051,1,0,0,653.248
514052,2,0,0,-113
514059,1,1,0,-113
514091,1,0,0,-113
514092,1,0,0,-72.56
514098,1,0,0,-72.5
514132,1,1,0,-225
514133,1,1,0,-225
518004,1,0,0,-660
518007,1,1,0,-330
518028,1,1,0,-660
518028,2,1,0,-240
518051,1,1,0,-600
518051,2,1,0,-330
518079,1,1,0,-330
518091,1,0,0,-480
518092,1,1,0,-330
518092,2,1,0,-330
518093,1,0,0,-240
518099,1,1,0,-330
518402,1,1,0,-330
522010,1,1,0,58.998
522011,1,1,0,249.998
522022,CW,1,0,21
522023,CW,0,0,-20
522024,CW,0,0,46.5
522025,CW,0,0,54
522026,CW,0,0,38
522027,CW,0,0,6.8
522033,1,1,0,149.999
522033,CW,0,0,7
522034,1,0,0,46.355
522036,CW,1,0,139.999
522039,CW,1,0,17
522041,1,1,0,50
522054,1,1,0,73.321
522061,1,1,0,92.711
522068,CW,0,0,8
522072,CW,1,0,25
522104,CW,1,0,31.6
522113,CW,0,0,33
522115,CW,0,0,28
522136,CW,0,0,113
522137,CW,0,0,47
522143,CW,0,0,5
522154,CW,0,0,12
524001,1,0,0,-57
524002,1,1,0,-57.001
524003,1,1,0,-57.001
524004,1,1,0,-57.001
524005,1,0,0,-57
524006,1,1,0,-57.001
524007,1,1,0,-57.001
524009,1,1,0,-72.561
524009,2,1,0,-113.002
524010,1,1,0,-45.001
524011,1,1,0,599.996
524011,2,0,0,-57
524012,1,1,0,-57.001
524015,1,1,0,-113.002
524034,1,1,0,-240.005
524044,1,1,0,-57.001
524047,1,1,0,-45.001
524047,2,1,0,-113.002
524048,1,1,0,-225.004
524050,1,1,0,-225.004
524077,1,0,0,-57
524081,1,0,0,375
524082,1,1,0,-112.502
524084,1,0,0,-57
524084,2,0,0,-125
524087,1,1,0,-113.002
524098,1,1,0,-57.001
528003,1,1,0,-240.005
528098,1,0,0,-432
531028,1,1,0,20
531029,1,1,0,25
531045,1,1,0,40
531048,1,0,0,20
531057,1,0,0,20
531063,1,0,0,25
531303,1,1,0,80
531307,1,1,0,60
531309,1,1,0,25
531310,1,1,0,35
531322,1,1,0,25
531339,1,1,0,20
531355,1,1,0,15
531390,1,1,0,40
531604,1,1,0,25
531605,1,1,0,25
531607,1,1,0,20
531611,1,1,0,20
531617,1,1,0,25
531619,1,1,0,25
531631,1,1,0,10
531640,1,1,0,10
531656,1,1,0,0.59
531657,1,1,0,20
531667,1,0,0,20
531690,1,1,0,25
534953,R1,1,0,-57.14
534954,R1,1,0,-57.14
536020,1,1,0,10
536619,1,1,0,10
541003,1,1,0,130.001
541006,CW,1,0,3
541018,CW,1,0,5
541020,CW,1,0,50
541026,CW,1,0,61
541045,CW,1,0,1
541046,1,1,0,140.001
541093,CW,1,0,95
541094,CW,1,0,20
541097,CW,1,0,29
541102,CW,1,0,28
541104,CW,1,0,10
541107,1,1,0,27.813
541109,CW,1,0,0.6
541119,CW,1,0,13
541122,CW,1,0,20
541302,CW,1,0,25
541303,CW,1,0,12
541304,CW,1,0,30
541305,CW,1,0,20
541306,CW,1,0,20
541307,CW,1,0,15
541308,CW,1,0,24
541309,CW,1,0,20
541310,CW,1,0,11
541311,CW,1,0,14
541312,CW,1,0,6
541313,CW,1,0,10
541314,CW,1,0,16
541315,CW,1,0,15
541316,CW,1,0,3
541323,CW,1,0,10
541324,CW,1,0,3
541326,CW,1,0,19
541327,CW,1,0,8
541328,CW,1,0,22
541330,CW,1,0,10
541331,CW,1,0,20
541332,CW,1,0,10
541334,CW,1,0,32
541339,CW,1,0,8
541340,CW,1,0,24
541341,CW,1,0,5
541342,CW,1,0,14
541343,CW,1,0,5
541344,CW,1,0,12
541345,CW,1,0,20
541347,CW,1,0,11
541348,CW,1,0,2
541349,CW,1,0,1
541352,CW,1,0,10
541401,CW,1,0,4
541404,CW,1,0,25
541405,CW,1,0,5
541406,CW,1,0,10
541407,CW,1,0,20
541408,CW,1,0,20
541409,CW,1,0,20
541410,CW,1,0,19
541411,CW,1,0,12
541412,CW,1,0,6
541413,CW,1,0,13
541415,CW,1,0,25
541416,CW,1,0,8.7
541417,CW,1,0,9
541418,CW,1,0,15
541421,CW,1,0,16
541422,CW,1,0,6
541423,CW,1,0,25
541424,CW,1,0,5
541425,CW,1,0,6.8
542004,1,1,0,240.001
542014,1,1,0,50
542014,CW,1,0,5
542015,1,1,0,220.001
542035,1,1,0,92.709
542049,1,1,0,46.355
542054,1,0,0,292.927
542064,1,1,0,48
542072,1,1,0,200.001
542074,1,1,0,200.001
542075,1,1,0,120.001
542079,1,1,0,92.709
542084,1,1,0,150.001
542096,1,1,0,200.001
542098,1,1,0,150.001
542101,CW,1,0,19
542103,CW,1,0,37
542104,CW,1,0,36.8
542105,CW,1,0,35
542108,CW,1,0,37
542112,CW,1,0,0.6
542113,CW,1,0,3
542114,CW,1,0,77.5
542116,CW,1,0,17
542118,CW,1,0,10
542134,1,1,0,200.001
544001,1,0,0,-57.14
544002,1,0,0,-57
544003,1,0,0,-57
544007,1,0,0,-57
544010,1,0,0,-57
544012,1,0,0,-113
544013,1,1,0,635.512
544014,1,0,0,-112.81
544016,1,0,0,999.998
544017,1,0,0,-72.56
544018,1,1,0,-125
544020,1,0,0,-57.14
544021,1,1,0,-185
544025,1,1,0,-113
544035,1,0,0,-125
544040,1,0,0,-142
544041,1,0,0,-112.81
544063,1,0,0,-142
544072,1,0,0,-113
544087,1,0,0,-72.56
544092,1,0,0,-72.5
544095,1,0,0,-72.56
544096,1,0,0,-113
544098,1,0,0,-113
544113,1,0,0,-57.14
544124,1,0,0,-90
544125,1,0,0,-72.5
544126,1,0,0,-72.5
544127,1,0,0,-296.5
544128,1,0,0,-72.5
544129,1,0,0,-142
544131,1,1,0,-297
544133,1,0,0,-297
548003,1,1,0,-600
548008,1,1,0,-315
548012,1,1,0,-600
548025,1,0,0,-600
548072,1,1,0,-600
548087,1,1,0,-660
548127,1,1,0,-330
548128,1,0,0,-330
548129,1,1,0,-330
