node.from.number,node.to.number,id,resistance.pu,reactance.pu,charging.susceptance.pu,ratingA,ratingB,ratingC,node.from.admittance.real.pu,node.from.admittance.imag.pu,node.to.admittance.real.pu,node.to.admittance.imag.pu,status,owner.number1,owner.fraction1,owner.number2,owner.fraction2,owner.number3,owner.fraction3,owner.number4,owner.fraction4,metered.end,length
354017,354039,1,0.00108,0.01154,0.3612,550,850,0,0,0,0,0,1,2,60,5,1,NA,NA,NA,NA,NA,NA
354018,354020,1,0.003072,0.034238,0.91575,517,850,0,0,0,0,0,1,2,165,2,0.333,401,0.667,NA,NA,NA,NA
354018,354025,1,0.002961,0.032993,0.88245,517,850,0,0,0,0,0,1,2,159,2,0.333,401,0.667,NA,NA,NA,NA
354018,354026,1,0.002034,0.02173,0.68026,560,850,0,0,0,0,0,1,2,113,2,0.333,402,0.667,NA,NA,NA,NA
354018,354026,2,0.002034,0.02173,0.68026,560,850,0,0,0,0,0,1,2,113,2,0.333,402,0.667,NA,NA,NA,NA
354018,354036,1,0.0017352,0.0193392,0.51726,517,850,0,0,0,0,0,1,2,93.2,2,0.333,401,0.667,NA,NA,NA,NA
354020,354021,1,0.00423,0.045191,1.4147,560,850,0,0,0,0,0,1,1,235,2,0.333,402,0.667,NA,NA,NA,NA
354020,354021,2,0.00423,0.045191,1.4147,560,850,0,0,0,0,0,1,1,235,2,0.333,402,0.667,NA,NA,NA,NA
354020,354026,1,0.00324,0.034614,1.0836,560,850,0,0,0,0,0,0,2,180,2,0.333,402,0.667,NA,NA,NA,NA
354020,354026,2,0.00324,0.034614,1.0836,560,850,0,0,0,0,0,0,2,180,2,0.333,402,0.667,NA,NA,NA,NA
354021,354030,1,0.004212,0.044998,1.40868,560,850,0,0,0,0,0,1,1,234,1,0.333,402,0.667,NA,NA,NA,NA
354021,354031,2,0.004212,0.044998,1.40868,560,850,0,0,0,0,0,1,1,234,1,0.333,402,0.667,NA,NA,NA,NA
354023,354024,1,0.001205,0.01711,0.67554,628,1200,0,0,-0.45,0,-0.45,1,1,100,1,0.333,407,0.667,NA,NA,NA,NA
354023,354024,2,0.001205,0.01711,0.67554,628,1200,0,0,-0.45,0,-0.45,1,1,100,1,0.333,407,0.667,NA,NA,NA,NA
354023,354024,3,0.00151,0.02154,0.84261,628,1200,0,0,0,0,0,1,2,125,4,0.333,407,0.667,NA,NA,NA,NA
354023,354024,4,0.00151,0.02154,0.84261,628,1200,0,0,0,0,0,1,2,125,4,0.333,407,0.667,NA,NA,NA,NA
354023,354135,1,0.000361,0.005133,0.20266,628,1200,0,0,0,0,0,1,2,30,4,0.333,407,0.667,NA,NA,NA,NA
354023,354135,2,0.000361,0.005133,0.20266,628,1200,0,0,0,0,0,1,2,30,4,0.333,407,0.667,NA,NA,NA,NA
354024,354025,1,0.00018,0.001923,0.0602,560,850,0,0,0,0,0,1,2,10,4,0.333,402,0.667,NA,NA,NA,NA
354024,354025,2,0.00018,0.001923,0.0602,560,850,0,0,0,0,0,1,2,10,4,0.333,402,0.667,NA,NA,NA,NA
354024,354038,1,0.002711,0.038498,1.51997,628,1200,0,0,0,0,0,0,1,225,1,0.333,407,0.667,NA,NA,NA,NA
354024,354038,2,0.002711,0.038498,1.51997,628,1200,0,0,0,0,0,0,1,225,1,0.333,407,0.667,NA,NA,NA,NA
354025,354036,1,0.001717,0.018345,0.57431,550,850,0,0,0,0,0,1,1,95.4,2,0.1668,57,0.3337,15,0.4995,NA,NA
354025,354036,2,0.001717,0.018345,0.57431,550,850,0,0,0,0,0,1,1,95.4,2,0.1668,57,0.3337,15,0.4995,NA,NA
354029,354039,1,0.00405,0.04327,1.3545,550,850,0,0,0,0,0,1,2,225,5,1,NA,NA,NA,NA,NA,NA
354030,364015,1,0,-0.017999,0,9999,9999,0,0,0,0,0,1,2,234,1,0.333,500,0.667,NA,NA,NA,NA
354031,364015,2,0,-0.017999,0,9999,9999,0,0,0,0,0,1,2,234,1,0.333,500,0.667,NA,NA,NA,NA
354033,354034,1,0.001265,0.017966,0.70932,628,1200,0,0,0,0,0,1,1,105,3,0.333,407,0.667,NA,NA,NA,NA
354033,354034,2,0.001265,0.017966,0.70932,628,1200,0,0,0,0,0,1,1,105,3,0.333,407,0.667,NA,NA,NA,NA
354033,354035,1,0.00021,0.00436,2.66,2470,2500,0,0,0,0,0,1,2,100,4,0.333,802,0.667,NA,NA,NA,NA
354033,354035,2,0.00021,0.00436,2.66,2470,2500,0,0,0,0,0,1,2,100,4,0.333,802,0.667,NA,NA,NA,NA
354034,354078,1,9e-04,0.009615,0.301,560,850,0,0,0,0,0,1,1,50,1,0.333,402,0.667,NA,NA,NA,NA
354034,354078,2,9e-04,0.009615,0.301,560,850,0,0,0,0,0,1,1,50,1,0.333,402,0.667,NA,NA,NA,NA
354034,374018,1,0.003888,0.041537,1.30032,560,850,0,0,0,0,-0.57,0,1,216,1,0.333,402,0.667,NA,NA,NA,NA
354034,374018,2,0.003888,0.041537,1.30032,560,850,0,0,0,0,-0.57,0,1,216,1,0.333,402,0.667,NA,NA,NA,NA
354035,354138,1,0.000459,0.00791,0.3665,681,1600,0,0,0,0,0,0,1,50,1,0.333,411,0.667,NA,NA,NA,NA
354035,354138,2,0.000459,0.00791,0.3665,681,1600,0,0,0,0,0,0,1,50,1,0.333,411,0.667,NA,NA,NA,NA
354036,354038,1,0.0036,0.03846,1.204,560,850,0,0,0,0,0,0,1,282,3,0.333,402,0.667,NA,NA,NA,NA
354036,354038,2,0.0036,0.03846,1.204,560,850,0,0,0,0,0,0,1,282,3,0.333,402,0.667,NA,NA,NA,NA
354036,354039,1,0.00261,0.02788,0.8729,550,850,0,0,0,0,0,1,2,145,2,1,NA,NA,NA,NA,NA,NA
354136,354137,1,9e-04,0.009615,0.301,560,850,0,0,-2.4,0,-2.4,1,2,50,4,0.333,402,0.667,NA,NA,NA,NA
354136,354137,2,9e-04,0.009615,0.301,560,850,0,0,-2.4,0,-2.4,1,2,50,4,0.333,402,0.667,NA,NA,NA,NA
354137,354140,1,0.0011,0.01898,0.8796,682,2186,0,0,0,0,0,1,1,120,6,0.5,58,0.5,NA,NA,NA,NA
354137,354140,2,0.0011,0.01898,0.8796,682,2186,0,0,0,0,0,1,1,120,6,0.5,58,0.5,NA,NA,NA,NA
358035,368023,1,0.00062,0.01562,7.52,2194,2500,0,0,-2.4,0,-2.4,1,1,320,4,0.333,801,0.667,NA,NA,NA,NA
358035,368023,2,0.000572,0.014298,6.8855,2194,2500,0,0,-2.4,0,-2.4,0,2,293,4,0.333,801,0.667,NA,NA,NA,NA
358035,378046,1,0.000538,0.013469,6.486,2194,2500,0,0,0,0,-2.4,1,2,276,4,0.5,801,0.5,NA,NA,NA,NA
358135,358136,1,0.000629,0.01308,7.98,2470,2500,0,0,-2.4,0,-2.4,1,2,300,4,0.333,802,0.667,NA,NA,NA,NA
358135,358136,2,0.000629,0.01308,7.98,2470,2500,0,0,-2.4,0,-2.4,1,2,300,4,0.333,802,0.667,NA,NA,NA,NA
361000,361019,1,0.041876,0.099676,0.02294,48,80,0,0,0,0,0,1,1,44.98,2,0.333,101,0.667,NA,NA,NA,NA
361000,361019,2,0.041876,0.099676,0.02294,48,80,0,0,0,0,0,1,1,44.98,2,0.333,101,0.667,NA,NA,NA,NA
361000,361020,1,0.01862,0.04432,0.0102,48,80,0,0,0,0,0,1,1,20,2,0.3333,51,0.3333,15,0.3333,NA,NA
361000,361020,2,0.01862,0.04432,0.0102,48,80,0,0,0,0,0,1,1,20,2,0.3333,51,0.3333,15,0.3333,NA,NA
361001,361012,1,0.008295,0.019745,0.00454,48,80,0,0,0,0,0,1,2,8.91,2,0.333,101,0.667,NA,NA,NA,NA
361001,361012,2,0.008295,0.019745,0.00454,48,80,0,0,0,0,0,1,2,8.91,2,0.333,101,0.667,NA,NA,NA,NA
361001,361016,1,0.034447,0.081992,0.01887,48,80,0,0,0,0,0,1,1,37,2,0.333,101,0.667,NA,NA,NA,NA
361001,361016,2,0.034447,0.081992,0.01887,48,80,0,0,0,0,0,1,1,37,2,0.333,101,0.667,NA,NA,NA,NA
361001,361140,1,0.027129,0.064574,0.01486,48,80,0,0,0,0,0,1,2,29.14,2,0.333,101,0.667,NA,NA,NA,NA
361002,361015,1,0.077226,0.183817,0.04231,48,80,0,0,0,0,0,1,2,82.95,2,0.333,101,0.667,NA,NA,NA,NA
361002,361078,1,0.047798,0.113769,0.02618,48,80,0,0,0,0,0,1,2,51.34,2,0.333,101,0.667,NA,NA,NA,NA
361002,361116,1,0.048561,0.115587,0.0266,48,80,0,0,0,0,0,1,2,52.16,2,0.333,101,0.667,NA,NA,NA,NA
361003,361014,1,0.073028,0.173823,0.04,48,80,0,0,0,0,0,1,1,78.44,2,0.333,101,0.667,NA,NA,NA,NA
361003,361023,2,0.035471,0.08443,0.01943,48,80,0,0,0,0,0,1,1,38.1,2,0.333,101,0.667,NA,NA,NA,NA
361003,361037,1,0.03859,0.091853,0.02114,48,80,0,0,0,0,0,1,1,41.45,2,0.333,101,0.667,NA,NA,NA,NA
361003,361118,1,0.024001,0.057128,0.01315,48,80,0,0,0,0,0,1,1,25.78,2,0.333,101,0.667,NA,NA,NA,NA
361003,361127,1,0.019495,0.046403,0.01068,48,80,0,0,0,0,0,1,1,20.94,2,0.333,101,0.667,NA,NA,NA,NA
361003,361128,1,0.025435,0.060541,0.01393,48,80,0,0,0,0,0,1,1,27.32,2,0.333,101,0.667,NA,NA,NA,NA
361003,361175,1,0.016469,0.039201,0.00902,48,80,0,0,0,0,0,1,2,17.69,2,0.333,101,0.667,NA,NA,NA,NA
361003,361196,1,0.029392,0.069959,0.0161,48,80,0,0,0,0,0,1,1,31.57,2,0.333,101,0.667,NA,NA,NA,NA
361003,361197,1,0.023424,0.055755,0.01283,48,80,0,0,0,0,0,1,1,25.16,2,0.333,101,0.667,NA,NA,NA,NA
361003,361197,2,0.023424,0.055755,0.01283,48,80,0,0,0,0,0,1,1,25.16,2,0.333,101,0.667,NA,NA,NA,NA
361005,361103,1,0.051838,0.123387,0.0284,48,80,0,0,0,0,0,1,1,55.68,2,0.333,101,0.667,NA,NA,NA,NA
361005,361104,1,0.035266,0.083942,0.01932,48,80,0,0,0,0,0,1,2,37.88,2,0.333,101,0.667,NA,NA,NA,NA
361005,361108,1,0.061707,0.146876,0.0338,48,80,0,0,0,0,0,1,2,66.28,2,0.333,101,0.667,NA,NA,NA,NA
361005,361237,1,0.004748,0.011302,0.0026,48,80,0,0,0,0,0,1,1,5.1,2,0.333,101,0.667,NA,NA,NA,NA
361005,361237,2,0.005605,0.01334,0.00307,48,80,0,0,0,0,0,1,1,6.02,2,0.333,101,0.667,NA,NA,NA,NA
361005,361237,3,0.005279,0.012565,0.00289,48,80,0,0,0,0,0,1,1,5.67,2,0.333,101,0.667,NA,NA,NA,NA
361006,361104,2,0.033637,0.080064,0.01843,48,80,0,0,0,0,0,1,1,36.13,2,0.333,101,0.667,NA,NA,NA,NA
361006,361108,1,0.060822,0.144771,0.03332,48,80,0,0,0,0,0,1,1,65.33,2,0.333,101,0.667,NA,NA,NA,NA
361006,361189,1,0.011973,0.028498,0.00656,48,80,0,0,0,0,0,1,1,12.86,2,0.333,101,0.667,NA,NA,NA,NA
361006,361189,2,0.011973,0.028498,0.00656,48,80,0,0,0,0,0,1,1,12.86,2,0.333,101,0.667,NA,NA,NA,NA
361007,361189,1,0.071687,0.170632,0.03927,48,80,0,0,0,0,0,1,2,77,2,0.333,101,0.667,NA,NA,NA,NA
361007,361189,2,0.071687,0.170632,0.03927,48,80,0,0,0,0,0,1,2,77,2,0.333,101,0.667,NA,NA,NA,NA
361007,371014,1,0.048412,0.115232,0.02652,48,80,0,0,0,0,0,1,1,52,2,0.333,101,0.667,NA,NA,NA,NA
361007,371181,1,0.029792,0.070912,0.01632,48,80,0,0,0,0,0,1,1,32,2,0.333,101,0.667,NA,NA,NA,NA
361008,361070,1,0.009124,0.021717,0.005,48,80,0,0,0,0,0,1,2,9.8,2,0.333,101,0.667,NA,NA,NA,NA
361008,361070,2,0.009124,0.021717,0.005,48,80,0,0,0,0,0,1,2,9.8,2,0.333,101,0.667,NA,NA,NA,NA
361009,361082,1,0.009608,0.022869,0.00526,48,80,0,0,0,0,0,1,1,10.32,2,0.333,101,0.667,NA,NA,NA,NA
361009,361189,1,0.069546,0.165535,0.0381,48,80,0,0,0,0,0,1,2,74.7,2,0.333,101,0.667,NA,NA,NA,NA
361009,361218,1,0.038758,0.092252,0.02123,48,80,0,0,0,0,0,1,2,41.63,2,0.333,101,0.667,NA,NA,NA,NA
361009,361238,1,0.057722,0.137392,0.03162,48,80,0,0,0,0,0,1,2,62,2,0.333,101,0.667,NA,NA,NA,NA
361010,361011,1,0.008938,0.021274,0.0049,48,80,0,0,0,0,0,1,1,9.6,2,0.333,101,0.667,NA,NA,NA,NA
361010,361011,2,0.008938,0.021274,0.0049,48,80,0,0,0,0,0,1,1,9.6,2,0.333,101,0.667,NA,NA,NA,NA
361010,361016,1,0.059584,0.141824,0.03264,48,80,0,0,0,0,0,1,1,64,2,0.333,101,0.667,NA,NA,NA,NA
361010,361185,1,0.037501,0.08926,0.02054,48,80,0,0,0,0,0,1,1,40.28,2,0.333,101,0.667,NA,NA,NA,NA
361010,361186,1,0.064705,0.154012,0.03545,48,80,0,0,0,0,0,1,1,69.5,2,0.333,101,0.667,NA,NA,NA,NA
361010,361187,1,0.063997,0.152328,0.03506,48,80,0,0,0,0,0,1,1,68.74,2,0.333,101,0.667,NA,NA,NA,NA
361010,361233,1,0.01862,0.04432,0.0102,48,80,0,0,0,0,0,1,1,20,2,0.333,101,0.667,NA,NA,NA,NA
361011,361017,1,0.033516,0.079776,0.01836,48,80,0,0,0,0,0,1,2,36,2,0.333,101,0.667,NA,NA,NA,NA
361011,361174,1,0.02915,0.069383,0.01597,48,80,0,0,0,0,0,1,1,31.31,2,0.333,101,0.667,NA,NA,NA,NA
361012,361130,1,0.07448,0.17728,0.0408,48,80,0,0,0,0,0,1,2,80,2,0.333,101,0.667,NA,NA,NA,NA
361012,361132,2,0.044474,0.105858,0.02436,48,80,0,0,0,0,0,1,2,47.77,2,0.333,101,0.667,NA,NA,NA,NA
361013,361028,1,0.025137,0.059832,0.01377,48,80,0,0,0,0,0,1,1,27,2,0.333,101,0.667,NA,NA,NA,NA
361013,361028,2,0.025137,0.059832,0.01377,48,80,0,0,0,0,0,1,1,27,2,0.333,101,0.667,NA,NA,NA,NA
361013,361129,1,0.020482,0.048752,0.01122,48,80,0,0,0,0,0,1,1,22,2,0.333,101,0.667,NA,NA,NA,NA
361013,361129,2,0.020482,0.048752,0.01122,48,80,0,0,0,0,0,1,1,22,2,0.333,101,0.667,NA,NA,NA,NA
361013,361130,1,0.013965,0.03324,0.00765,48,80,0,0,0,0,0,1,2,15,2,0.333,101,0.667,NA,NA,NA,NA
361013,361131,1,0.032585,0.07756,0.01785,48,80,0,0,0,0,0,1,2,35,2,0.333,101,0.667,NA,NA,NA,NA
361013,361132,1,0.056931,0.135508,0.03119,48,80,0,0,0,0,0,1,2,61.15,2,0.333,101,0.667,NA,NA,NA,NA
361013,361133,1,0.02618,0.062314,0.01434,48,80,0,0,0,0,0,1,2,28.12,2,0.333,101,0.667,NA,NA,NA,NA
361013,361134,1,0.023191,0.055201,0.0127,48,80,0,0,0,0,0,1,2,24.91,2,0.333,101,0.667,NA,NA,NA,NA
361014,361041,1,0.029997,0.0714,0.01643,48,80,0,0,0,0,0,1,1,32.22,2,0.333,101,0.667,NA,NA,NA,NA
361014,361067,1,0.02942,0.070026,0.01612,48,80,0,0,0,0,0,1,2,31.6,2,0.333,101,0.667,NA,NA,NA,NA
361015,361041,1,0.032669,0.077759,0.0179,48,80,0,0,0,0,0,1,1,35.09,2,0.333,101,0.667,NA,NA,NA,NA
361016,361017,1,0.026068,0.062048,0.01428,48,80,0,0,0,0,0,1,1,28,2,0.333,101,0.667,NA,NA,NA,NA
361017,361147,1,0.023582,0.056131,0.01292,48,80,0,0,0,0,0,1,2,25.33,2,0.333,101,0.667,NA,NA,NA,NA
361018,361177,1,9.3e-05,0.000222,5e-05,48,80,0,0,0,0,0,1,2,0.1,2,0.333,101,0.667,NA,NA,NA,NA
361018,361177,2,9.3e-05,0.000222,5e-05,48,80,0,0,0,0,0,1,2,0.1,2,0.333,101,0.667,NA,NA,NA,NA
361018,361178,1,0.036244,0.086269,0.01985,48,80,0,0,0,0,0,1,1,38.93,2,0.333,101,0.667,NA,NA,NA,NA
361018,361198,1,0.069192,0.164693,0.0379,48,80,0,0,0,0,0,1,1,74.32,2,0.333,101,0.667,NA,NA,NA,NA
361018,361201,1,0.054752,0.130323,0.02999,48,80,0,0,0,0,0,1,2,58.81,2,0.333,101,0.667,NA,NA,NA,NA
361018,361226,1,0.01862,0.04432,0.0102,48,80,0,0,0,0,0,1,1,20,2,0.333,101,0.667,NA,NA,NA,NA
361018,361239,1,0.008733,0.020786,0.00478,48,80,0,0,0,0,0,1,1,9.38,2,0.333,101,0.667,NA,NA,NA,NA
361018,361239,2,0.008733,0.020786,0.00478,48,80,0,0,0,0,0,1,1,9.38,2,0.333,101,0.667,NA,NA,NA,NA
361019,361020,1,0.041876,0.099676,0.02294,48,80,0,0,0,0,0,0,2,44.98,2,0.333,101,0.667,NA,NA,NA,NA
361019,361020,2,0.041876,0.099676,0.02294,48,80,0,0,0,0,0,0,2,44.98,2,0.333,101,0.667,NA,NA,NA,NA
361019,361114,1,0.020482,0.048752,0.01122,48,80,0,0,0,0,0,1,2,22,2,0.333,101,0.667,NA,NA,NA,NA
361019,361135,1,0.055339,0.131719,0.03031,48,80,0,0,0,0,0,1,2,59.44,2,0.333,101,0.667,NA,NA,NA,NA
361019,361150,1,0.052862,0.125824,0.02896,48,80,0,0,0,0,0,1,1,56.78,2,0.333,101,0.667,NA,NA,NA,NA
361019,361150,2,0.040033,0.095288,0.02193,48,80,0,0,0,0,0,1,2,43,2,0.333,101,0.667,NA,NA,NA,NA
361019,361150,3,0.040033,0.095288,0.02193,48,80,0,0,0,0,0,1,2,43,2,0.333,101,0.667,NA,NA,NA,NA
361019,361167,1,0.011489,0.027345,0.00629,48,80,0,0,0,0,0,1,1,12.34,2,0.333,101,0.667,NA,NA,NA,NA
361020,361135,1,0.029755,0.070823,0.0163,48,80,0,0,0,0,0,1,2,31.96,2,0.333,101,0.667,NA,NA,NA,NA
361020,361137,1,0.040843,0.097216,0.02237,48,80,0,0,0,0,0,1,2,43.87,2,0.333,101,0.667,NA,NA,NA,NA
361020,361138,1,0.016935,0.040309,0.00928,48,80,0,0,0,0,0,1,1,18.19,2,0.333,101,0.667,NA,NA,NA,NA
361021,361036,1,0.062377,0.148472,0.03417,48,80,0,0,0,0,0,1,2,67,2,0.333,101,0.667,NA,NA,NA,NA
361021,361046,1,0.043217,0.102867,0.02367,48,80,0,0,0,0,0,1,2,46.42,2,0.333,101,0.667,NA,NA,NA,NA
361021,361089,1,0.033516,0.079776,0.01836,48,80,0,0,0,0,0,1,2,36,2,0.333,101,0.667,NA,NA,NA,NA
361021,361090,1,0.009999,0.0238,0.00548,48,80,0,0,0,0,0,1,2,10.74,2,0.333,101,0.667,NA,NA,NA,NA
361021,361225,2,0.039102,0.093072,0.02142,48,80,0,0,0,0,0,1,2,42,2,0.333,101,0.667,NA,NA,NA,NA
361022,361165,1,0.030611,0.072862,0.01677,48,80,0,0,0,0,0,1,1,32.88,2,0.333,101,0.667,NA,NA,NA,NA
361022,361165,2,0.030611,0.072862,0.01677,48,80,0,0,0,0,0,1,1,32.88,2,0.333,101,0.667,NA,NA,NA,NA
361022,361166,2,0.021757,0.051788,0.01192,48,80,0,0,0,0,0,1,1,23.37,2,0.333,101,0.667,NA,NA,NA,NA
361022,361221,1,0.043198,0.102822,0.02366,48,80,0,0,0,0,0,1,1,46.4,2,0.333,101,0.667,NA,NA,NA,NA
361022,361221,2,0.043198,0.102822,0.02366,48,80,0,0,0,0,0,1,1,46.4,2,0.333,101,0.667,NA,NA,NA,NA
361023,361024,1,0.011172,0.026592,0.00612,48,80,0,0,0,0,0,1,2,12,2,0.333,101,0.667,NA,NA,NA,NA
361023,361024,2,0.011172,0.026592,0.00612,48,80,0,0,0,0,0,1,2,12,2,0.333,101,0.667,NA,NA,NA,NA
361023,361075,1,0.029932,0.071244,0.0164,48,80,0,0,0,0,0,1,1,32.15,2,0.333,101,0.667,NA,NA,NA,NA
361023,361075,2,0.029932,0.071244,0.0164,48,80,0,0,0,0,0,1,1,32.15,2,0.333,101,0.667,NA,NA,NA,NA
361023,361127,1,0.018825,0.044808,0.01031,48,80,0,0,0,0,0,1,2,20.22,2,0.333,101,0.667,NA,NA,NA,NA
361024,361025,1,0.004655,0.01108,0.00255,48,80,0,0,0,0,0,1,1,5,2,0.333,101,0.667,NA,NA,NA,NA
361024,361025,2,0.004655,0.01108,0.00255,48,80,0,0,0,0,0,1,1,5,2,0.333,101,0.667,NA,NA,NA,NA
361025,361036,1,0.006517,0.015512,0.00357,48,80,0,0,0,0,0,1,1,7,2,0.333,101,0.667,NA,NA,NA,NA
361025,361219,1,0.004096,0.00975,0.00224,48,80,0,0,0,0,0,1,1,4.4,2,0.333,101,0.667,NA,NA,NA,NA
361026,361170,1,0.020296,0.048309,0.01112,48,80,0,0,0,0,0,1,1,21.8,2,0.333,101,0.667,NA,NA,NA,NA
361026,361171,1,0.011451,0.027257,0.00627,48,80,0,0,0,0,0,1,1,12.3,2,0.333,101,0.667,NA,NA,NA,NA
361026,361172,1,0.01457,0.03468,0.00798,48,80,0,0,0,0,0,1,1,15.65,2,0.333,101,0.667,NA,NA,NA,NA
361026,361240,1,0.011172,0.026592,0.00612,48,80,0,0,0,0,0,1,2,12,2,0.333,101,0.667,NA,NA,NA,NA
361026,361240,2,0.011172,0.026592,0.00612,48,80,0,0,0,0,0,1,2,12,2,0.333,101,0.667,NA,NA,NA,NA
361027,361061,1,0.046485,0.110645,0.02546,48,80,0,0,0,0,0,1,2,49.93,2,0.333,101,0.667,NA,NA,NA,NA
361027,361237,1,0.040666,0.096795,0.02228,48,80,0,0,0,0,0,1,1,43.68,2,0.333,101,0.667,NA,NA,NA,NA
361028,361145,1,0.033563,0.079887,0.01839,48,80,0,0,0,0,0,1,1,36.05,2,0.333,101,0.667,NA,NA,NA,NA
361029,361066,1,0.028647,0.068186,0.01569,48,80,0,0,0,0,0,1,2,30.77,2,0.333,101,0.667,NA,NA,NA,NA
361029,361069,1,0.03724,0.08864,0.0204,48,80,0,0,0,0,0,1,2,40,2,0.333,101,0.667,NA,NA,NA,NA
361029,361216,1,0.00931,0.02216,0.0051,48,80,0,0,0,0,0,1,2,10,2,0.333,101,0.667,NA,NA,NA,NA
361029,361216,2,0.00931,0.02216,0.0051,48,80,0,0,0,0,0,1,2,10,2,0.333,101,0.667,NA,NA,NA,NA
361030,361047,1,0.036439,0.086734,0.01996,48,80,0,0,0,0,0,1,2,39.14,2,0.333,101,0.667,NA,NA,NA,NA
361030,361120,1,0.02698,0.06422,0.01478,48,80,0,0,0,0,0,1,2,28.98,2,0.333,101,0.667,NA,NA,NA,NA
361030,361121,1,0.021869,0.052054,0.01198,48,80,0,0,0,0,0,1,2,23.49,2,0.333,101,0.667,NA,NA,NA,NA
361030,361139,1,0.081649,0.194343,0.04473,48,80,0,0,0,0,0,1,1,87.7,2,0.333,101,0.667,NA,NA,NA,NA
361031,361033,1,0.048319,0.11501,0.02647,48,80,0,0,0,0,0,1,1,51.9,2,0.333,101,0.667,NA,NA,NA,NA
361031,361062,1,0.070942,0.168859,0.03886,48,80,0,0,0,0,0,1,1,76.2,2,0.333,101,0.667,NA,NA,NA,NA
361031,361096,1,0.044688,0.106368,0.02448,48,80,0,0,0,0,0,1,1,48,2,0.333,101,0.667,NA,NA,NA,NA
361031,361109,2,0.070291,0.167308,0.0385,48,80,0,0,0,0,0,1,1,75.5,2,0.333,101,0.667,NA,NA,NA,NA
361031,361139,1,0.033702,0.080219,0.01846,48,80,0,0,0,0,0,1,1,36.2,2,0.333,101,0.667,NA,NA,NA,NA
361031,361255,1,0.070942,0.168859,0.03886,48,80,0,0,0,0,0,1,1,76.2,2,0.333,101,0.667,NA,NA,NA,NA
361032,361033,1,0.077394,0.184216,0.0424,48,80,0,0,0,0,0,1,1,83.13,2,0.333,101,0.667,NA,NA,NA,NA
361032,361060,1,0.069825,0.1662,0.03825,48,80,0,0,0,0,0,1,1,75,2,0.333,101,0.667,NA,NA,NA,NA
361032,361072,1,0.094906,0.225899,0.05199,48,80,0,0,0,0,0,1,1,101.94,2,0.333,101,0.667,NA,NA,NA,NA
361032,361096,1,0.066054,0.157225,0.03619,48,80,0,0,0,0,0,1,1,70.95,2,0.333,101,0.667,NA,NA,NA,NA
361032,361097,1,0.055292,0.131608,0.03029,48,80,0,0,0,0,0,1,2,59.39,2,0.333,101,0.667,NA,NA,NA,NA
361032,361098,1,0.049343,0.117448,0.02703,48,80,0,0,0,0,0,1,2,53,2,0.333,101,0.667,NA,NA,NA,NA
361032,361253,1,0.069825,0.1662,0.03825,48,80,0,0,0,0,0,1,1,75,2,0.333,101,0.667,NA,NA,NA,NA
361034,361161,1,0.040173,0.09562,0.02201,48,80,0,0,0,0,0,1,1,43.15,2,0.333,101,0.667,NA,NA,NA,NA
361034,361161,2,0.040173,0.09562,0.02201,48,80,0,0,0,0,0,1,1,43.15,2,0.333,101,0.667,NA,NA,NA,NA
361034,361241,1,0.001862,0.004432,0.00102,48,80,0,0,0,0,0,1,2,2,2,0.333,101,0.667,NA,NA,NA,NA
361034,361241,2,0.001862,0.004432,0.00102,48,80,0,0,0,0,0,1,2,2,2,0.333,101,0.667,NA,NA,NA,NA
361035,361040,1,0.045628,0.108606,0.02499,48,80,0,0,0,0,0,1,1,49.01,2,0.333,101,0.667,NA,NA,NA,NA
361035,361141,1,0.029662,0.070602,0.01625,48,80,0,0,0,0,0,1,1,31.86,2,0.333,101,0.667,NA,NA,NA,NA
361035,361160,1,0.032585,0.07756,0.01785,48,80,0,0,0,0,0,1,1,35,2,0.333,101,0.667,NA,NA,NA,NA
361035,361160,2,0.02793,0.06648,0.0153,48,80,0,0,0,0,0,1,1,30,2,0.333,101,0.667,NA,NA,NA,NA
361035,361176,1,0.021422,0.05099,0.01173,48,80,0,0,0,0,0,1,1,23.01,2,0.333,101,0.667,NA,NA,NA,NA
361035,361242,1,0.040964,0.097504,0.02244,48,80,0,0,0,0,0,1,2,44,2,0.333,101,0.667,NA,NA,NA,NA
361036,361111,1,0.016395,0.039024,0.00898,48,80,0,0,0,0,0,1,1,17.61,2,0.333,101,0.667,NA,NA,NA,NA
361036,361117,1,0.043292,0.103044,0.02372,48,80,0,0,0,0,0,1,2,46.5,2,0.333,101,0.667,NA,NA,NA,NA
361036,361126,1,0.014617,0.034791,0.00801,48,80,0,0,0,0,0,1,1,15.7,2,0.333,101,0.667,NA,NA,NA,NA
361036,361219,2,0.003165,0.007534,0.00173,48,80,0,0,0,0,0,1,2,3.4,2,0.333,101,0.667,NA,NA,NA,NA
361036,361225,1,0.032585,0.07756,0.01785,48,80,0,0,0,0,0,1,2,35,2,0.333,101,0.667,NA,NA,NA,NA
361036,361228,1,0.034447,0.081992,0.01887,48,80,0,0,0,0,0,1,2,37,2,0.333,101,0.667,NA,NA,NA,NA
361036,361228,2,0.034447,0.081992,0.01887,48,80,0,0,0,0,0,1,2,37,2,0.333,101,0.667,NA,NA,NA,NA
361036,361240,2,0.021879,0.052076,0.01199,48,80,0,0,0,0,0,1,1,23.5,2,0.333,101,0.667,NA,NA,NA,NA
361037,361110,1,0.006517,0.015512,0.00357,48,80,0,0,0,0,0,1,2,7,2,0.333,101,0.667,NA,NA,NA,NA
